Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,135.836552,[174 223] ; [358  75],[254.4626506 142.5373494] ; [277.5373494 155.4626506],1
p4,1,0.0,66.358212,[183 220] ; [319 118],[240.84047619 162.15952381] ; [261.15952381 175.84047619],1
p3,1,0.0,61.302741,[146 258] ; [276 161],[202.72057075 201.27942925] ; [219.27942925 217.72057075],1
p6,1,0.0,58.615825,[ 93 308] ; [211 222],[146.16786571 254.83213429] ; [157.83213429 275.16786571],1
p2,1,0.0,53.196594,[296 109] ; [403  35],[335.81850534  69.18149466] ; [363.18149466  74.81850534],1
p5,1,0.0,32.005906,[ 19 381] ; [ 75 364],[ 44.81525626 355.18474374] ; [ 49.18474374 389.81525626],1
p11,1,0.0,26.037917,[291 114] ; [378  61],[321.02488152  83.97511848] ; [347.97511848  91.02488152],1
p10,1,1e-06,24.294519,[294 105] ; [380  56],[322.06706587  76.93293413] ; [351.93293413  84.06706587],1
n5,1,4e-05,16.883474,[267 134] ; [346  91],[293.33293556 107.66706444] ; [319.66706444 117.33293556],1
p9,1,0.000116,14.858537,[316  84] ; [387  49],[336.36363636  63.63636364] ; [366.63636364  69.36363636],1
p1,1,0.000444,12.335366,[ 20 384] ; [ 51 385],[ 34.14761905 369.85238095] ; [ 36.85238095 399.14761905],1
v1,1,0.000868,11.090085,[186 204] ; [255 175],[209.74390244 180.25609756] ; [231.25609756 198.74390244],1
s8,1,0.002087,9.471558,[157 247] ; [215 220],[179.12753278 224.87246722] ; [192.87246722 242.12753278],0
n4,1,0.002554,9.101856,[286 117] ; [350  88],[304.76575505  98.23424495] ; [331.23424495 106.76575505],0
s5,1,0.002901,8.868667,[110 278] ; [161 260],[129.97280593 258.02719407] ; [141.02719407 279.97280593],0
a5,1,0.005049,7.861862,[275 130] ; [336 103],[293.19312796 111.80687204] ; [317.80687204 121.19312796],0
n6,1,0.005886,7.584975,[326  78] ; [382  54],[340.51428571  63.48571429] ; [367.48571429  68.51428571],0
v3,1,0.007484,7.152863,[133 250] ; [188 240],[151.59432799 231.40567201] ; [169.40567201 258.59432799],0
s7,1,0.009375,6.749871,[171 217] ; [223 196],[189.43246592 198.56753408] ; [204.56753408 214.43246592],0
p12,1,0.013117,6.15327,[ 22 381] ; [ 44 393],[ 31.66428571 371.33571429] ; [ 34.33571429 402.66428571],0
d1,1,0.014045,6.032434,[219 186] ; [274 165],[236.56990521 168.43009479] ; [256.43009479 182.56990521],0
b5,1,0.017922,5.603783,[262 143] ; [249 190],[245.20734597 159.79265403] ; [265.79265403 173.20734597],0
r4,1,0.043448,4.077897,[373  32] ; [419  20],[380.04739336  24.95260664] ; [411.95260664  27.04739336],0
s6,1,0.046666,3.957372,[258 144] ; [301 125],[271.39855072 130.60144928] ; [287.60144928 138.39855072],0
