Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,38.383706,[78 71] ; [ 22 109],[53.21428571 95.78571429] ; [46.78571429 84.21428571],1
r1,1,6.8e-05,15.853745,[124  27] ; [81 52],[108.99647887  42.00352113] ; [96.00352113 36.99647887],1
v1,1,0.000203,13.805844,[82 64] ; [44 86],[66.65217391 79.34782609] ; [59.34782609 70.65217391],1
r3,1,0.000217,13.674454,[148   2] ; [116  16],[140.42553191   9.57446809] ; [123.57446809   8.42553191],1
r2,1,0.001552,10.015602,[144   3] ; [117  15],[137.51612903   9.48387097] ; [123.48387097   8.51612903],0
s8,1,0.002063,9.492404,[70 81] ; [38 95],[57.42253521 93.57746479] ; [50.57746479 82.42253521],0
p7,1,0.008439,6.937963,[83 64] ; [51 75],[72.15384615 74.84615385] ; [61.84615385 64.15384615],0
s7,1,0.014542,5.971073,[69 78] ; [43 89],[59.01075269 87.98924731] ; [52.98924731 79.01075269],0
n6,1,0.021324,5.300135,[127  22] ; [98 34],[119.30604982  29.69395018] ; [105.69395018  26.30604982],0
n1,1,0.022722,5.189618,[ 8 31] ; [19 24],[12.84146341 26.15853659] ; [14.15853659 28.84146341],0
a5,1,0.023265,5.148594,[110  41] ; [80 53],[101.02112676  49.97887324] ; [88.97887324 44.02112676],0
s2,1,0.025974,4.957735,[75 75] ; [49 84],[65.72438163 84.27561837] ; [58.27561837 74.72438163],0
d5,1,0.027411,4.864757,[121  30] ; [90 41],[112.9822695  38.0177305] ; [98.0177305 32.9822695],0
d4,1,0.028732,4.783604,[126  25] ; [96 36],[118.45229682  32.54770318] ; [103.54770318  28.45229682],0
v4,1,0.032292,4.58294,[143   6] ; [118  14],[138.39501779  10.60498221] ; [122.60498221   9.39501779],0
r4,1,0.033938,4.497845,[135  16] ; [107  26],[128.66901408  22.33098592] ; [113.33098592  19.66901408],0
n4,1,0.035475,4.422147,[109  41] ; [81 52],[100.70671378  49.29328622] ; [89.29328622 43.70671378],0
d1,1,0.040116,4.212986,[82 69] ; [56 77],[73.37323944 77.62676056] ; [64.62676056 68.37323944],0
p11,1,0.062969,3.4574,[124  27] ; [97 36],[117.50352113  33.49647887] ; [103.49647887  29.50352113],0
p10,1,0.073432,3.204596,[133  17] ; [107  25],[127.65957447  22.34042553] ; [112.34042553  19.65957447],0
p5,1,0.09181,2.842354,[  4 147] ; [  9 122],[  6.96099291 144.03900709] ; [  6.03900709 124.96099291],0
a3,1,0.092832,2.824572,[108  42] ; [82 49],[101.42348754  48.57651246] ; [88.57651246 42.42348754],0
a7,1,0.097317,2.748971,[111  40] ; [85 47],[104.5795053  46.4204947] ; [91.4204947 40.5795053],0
s1,1,0.107106,2.596418,[  2 147] ; [  6 126],[  4.24199288 144.75800712] ; [  3.75800712 128.24199288],0
d3,1,0.141178,2.165069,[100  51] ; [75 55],[94.03914591 56.96085409] ; [80.96085409 49.03914591],0
a4,1,0.146558,2.107714,[63 88] ; [44 88],[57.09187279 93.90812721] ; [49.90812721 82.09187279],0
d2,1,0.167089,1.908869,[64 87] ; [45 86],[58.36524823 92.63475177] ; [50.63475177 80.36524823],0
p3,1,0.188307,1.730815,[ 41 110] ; [ 27 105],[ 36.28268551 114.71731449] ; [ 31.71731449 100.28268551],0
s3,1,0.190575,1.713169,[85 65] ; [64 67],[79.53736655 70.46263345] ; [69.46263345 61.53736655],0
a6,1,0.239715,1.382269,[101  49] ; [80 52],[96.27659574 53.72340426] ; [84.72340426 47.27659574],0
s5,1,0.287767,1.13004,[44 98] ; [33 98],[ 40.05128205 101.94871795] ; [36.94871795 94.05128205],0
b5,1,0.294759,1.097754,[92 59] ; [89 44],[96.23591549 54.76408451] ; [84.76408451 48.23591549],0
s6,1,0.306952,1.043745,[92 57] ; [73 58],[87.80357143 61.19642857] ; [77.19642857 53.80357143],0
u4,1,0.378195,0.77656,[  3 148] ; [  1 132],[  2.12676056 148.87323944] ; [  1.87323944 131.12676056],0
a8,1,0.378977,0.774017,[ 24 117] ; [ 16 106],[ 21.44486692 119.55513308] ; [ 18.55513308 103.44486692],0
b2,1,0.384002,0.75785,[34 53] ; [23 48],[31.38607595 55.61392405] ; [25.61392405 45.38607595],0
b3,1,0.384002,0.75785,[34 53] ; [23 48],[31.38607595 55.61392405] ; [25.61392405 45.38607595],0
n2,1,0.408687,0.682616,[30  9] ; [37  7],[31.48192771  7.51807229] ; [35.51807229  8.48192771],0
u1,1,0.530481,0.39347,[ 22 129] ; [ 16 117],[ 20.20422535 130.79577465] ; [ 17.79577465 115.20422535],0
p6,1,0.545801,0.364893,[ 29 119] ; [ 22 109],[ 27.05376344 120.94623656] ; [ 23.94623656 107.05376344],0
p8,1,0.660347,0.193102,[53 95] ; [51 82],[54.77580071 93.22419929] ; [49.22419929 83.77580071],0
