Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.655666,0.198831,[ 4 11] ; [13 48],[ 3.35526316 11.64473684] ; [13.64473684 47.35526316],0
p3,1,0.735034,0.11454,[ 4 11] ; [19 42],[ 4.53947368 10.46052632] ; [18.46052632 42.53947368],0
b1,1,0.777117,0.080133,[7 8] ; [26 35],[6.51315789 8.48684211] ; [26.48684211 34.51315789],0
p11,1,0.861474,0.03045,[8 7] ; [31 30],[7.69736842 7.30263158] ; [31.30263158 29.69736842],0
