Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.004701,7.991037,[5 1] ; [ 5 18],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
p4,1,0.004701,7.991037,[5 1] ; [ 5 18],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
p7,1,0.006265,7.472426,[4 2] ; [ 3 20],[1.44827586 4.55172414] ; [ 5.55172414 17.44827586],0
p2,1,0.010062,6.623811,[5 1] ; [ 6 17],[2.27586207 3.72413793] ; [ 8.72413793 14.27586207],0
s8,1,0.017065,5.689674,[3 3] ; [ 2 21],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
p8,1,0.020385,5.378656,[3 3] ; [ 2 20],[1.07142857 4.92857143] ; [ 3.92857143 18.07142857],0
p9,1,0.029727,4.725,[5 1] ; [ 7 14],[2.66666667 3.33333333] ; [ 9.33333333 11.66666667],0
s3,1,0.099129,2.719503,[5 1] ; [10 12],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
s5,1,0.099438,2.714533,[3 2] ; [ 5 17],[1.48148148 3.51851852] ; [ 6.51851852 15.48148148],0
v1,1,0.110612,2.545455,[3 3] ; [ 4 18],[1.5 4.5] ; [ 5.5 16.5],0
v2,1,0.119355,2.425759,[5 1] ; [11 12],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
b1,1,0.119355,2.425759,[5 1] ; [11 12],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
a6,1,0.119355,2.425759,[5 1] ; [11 12],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
d3,1,0.241306,1.372947,[4 2] ; [20  3],[4.96551724 1.03448276] ; [19.03448276  3.96551724],0
a2,1,0.241306,1.372947,[2 4] ; [ 3 20],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
s4,1,0.241306,1.372947,[2 4] ; [ 3 20],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
b2,1,0.242809,1.364211,[3 2] ; [ 6 13],[1.875 3.125] ; [ 7.125 11.875],0
b3,1,0.242809,1.364211,[3 2] ; [ 6 13],[1.875 3.125] ; [ 7.125 11.875],0
b4,1,0.259509,1.271377,[3 3] ; [17  6],[4.13793103 1.86206897] ; [15.86206897  7.13793103],0
p10,1,0.262125,1.257498,[4 2] ; [ 9 13],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
a8,1,0.264145,1.246904,[2 4] ; [ 3 19],[1.07142857 4.92857143] ; [ 3.92857143 18.07142857],0
v3,1,0.264145,1.246904,[2 3] ; [ 4 19],[1.07142857 3.92857143] ; [ 4.92857143 18.07142857],0
d4,1,0.288916,1.124665,[5 1] ; [22  1],[5.5862069 0.4137931] ; [21.4137931  1.5862069],0
d5,1,0.288916,1.124665,[5 1] ; [22  1],[5.5862069 0.4137931] ; [21.4137931  1.5862069],0
s7,1,0.366444,0.815686,[3 3] ; [ 6 14],[2.07692308 3.92307692] ; [ 6.92307692 13.07692308],0
a5,1,0.39299,0.72967,[5 1] ; [15  8],[4.13793103 1.86206897] ; [15.86206897  7.13793103],0
b5,1,0.410806,0.676467,[4 2] ; [11 12],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
n4,1,0.501594,0.451561,[5 1] ; [16  7],[4.34482759 1.65517241] ; [16.65517241  6.34482759],0
r2,1,0.518416,0.417043,[5 1] ; [14  6],[4.38461538 1.61538462] ; [14.61538462  5.38461538],0
n5,1,0.524967,0.404125,[4 2] ; [12 11],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
a7,1,0.524967,0.404125,[4 2] ; [12 11],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
s2,1,0.594853,0.282828,[2 4] ; [ 5 17],[1.5 4.5] ; [ 5.5 16.5],0
n6,1,0.594853,0.282828,[4 2] ; [12 10],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
r1,1,0.630209,0.231777,[3 3] ; [ 9 14],[2.48275862 3.51724138] ; [ 9.51724138 13.48275862],0
p11,1,0.630209,0.231777,[3 3] ; [14  9],[3.51724138 2.48275862] ; [13.48275862  9.51724138],0
a4,1,0.689995,0.159091,[3 3] ; [13  9],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
p1,1,0.818707,0.052536,[1 5] ; [ 3 20],[0.82758621 5.17241379] ; [ 3.17241379 19.82758621],0
n1,1,0.825498,0.048611,[1 1] ; [5 7],[0.85714286 1.14285714] ; [5.14285714 6.85714286],0
a3,1,0.96662,0.001751,[5 1] ; [19  4],[4.96551724 1.03448276] ; [19.03448276  3.96551724],0
