Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.421045,[205  21] ; [2 8],[198.22881356  27.77118644] ; [8.77118644 1.22881356],1
v4,1,3e-06,21.604539,[215  10] ; [6 4],[211.59574468  13.40425532] ; [9.40425532 0.59574468],1
r2,1,2.2e-05,18.034944,[212  12] ; [6 4],[208.68376068  15.31623932] ; [9.31623932 0.68376068],1
r1,1,0.00076,11.33736,[187  39] ; [4 6],[182.90677966  43.09322034] ; [8.09322034 1.90677966],1
d5,1,0.001917,9.627032,[181  43] ; [4 6],[177.09401709  46.90598291] ; [7.90598291 2.09401709],0
s6,1,0.002318,9.279335,[180  44] ; [4 6],[176.13675214  47.86324786] ; [7.86324786 2.13675214],0
d4,1,0.005569,7.684624,[189  36] ; [5 5],[185.74468085  39.25531915] ; [8.25531915 1.74468085],0
p9,1,0.009567,6.713886,[186  39] ; [5 5],[182.87234043  42.12765957] ; [8.12765957 1.87234043],0
p10,1,0.011279,6.42089,[185  40] ; [5 5],[181.91489362  43.08510638] ; [8.08510638 1.91489362],0
a7,1,0.020063,5.406429,[165  59] ; [4 6],[161.77777778  62.22222222] ; [7.22222222 2.77777778],0
p11,1,0.036963,4.352095,[177  49] ; [5 5],[174.28813559  51.71186441] ; [7.71186441 2.28813559],0
s1,1,0.041536,4.153992,[ 11 213] ; [2 8],[ 12.44444444 211.55555556] ; [0.55555556 9.44444444],0
d1,1,0.046429,3.965951,[139  87] ; [3 7],[135.98305085  90.01694915] ; [6.01694915 3.98305085],0
s4,1,0.049228,3.867548,[ 36 188] ; [4 6],[ 38.29059829 185.70940171] ; [1.70940171 8.29059829],0
v2,1,0.108251,2.57957,[119  94] ; [3 7],[116.52914798  96.47085202] ; [5.47085202 4.52914798],0
u2,1,0.129901,2.293681,[41 24] ; [1 3],[39.56521739 25.43478261] ; [2.43478261 1.56521739],0
d2,1,0.173266,1.854457,[117 108] ; [3 7],[114.89361702 110.10638298] ; [5.10638298 4.89361702],0
n1,1,0.209487,1.574969,[15 32] ; [3 2],[16.26923077 30.73076923] ; [1.73076923 3.26923077],0
n5,1,0.235178,1.409269,[172  53] ; [6 4],[170.42553191  54.57446809] ; [7.57446809 2.42553191],0
s8,1,0.299728,1.075405,[128  98] ; [4 6],[126.40677966  99.59322034] ; [5.59322034 4.40677966],0
b4,1,0.299728,1.075405,[128  98] ; [4 6],[126.40677966  99.59322034] ; [5.59322034 4.40677966],0
a6,1,0.336401,0.924099,[146  79] ; [5 5],[144.57446809  80.42553191] ; [6.42553191 3.57446809],0
n6,1,0.354367,0.857757,[183  41] ; [7 3],[181.88034188  42.11965812] ; [8.11965812 1.88034188],0
p3,1,0.377529,0.778732,[103 122] ; [6 4],[104.36170213 120.63829787] ; [4.63829787 5.36170213],0
p2,1,0.395782,0.721104,[182  43] ; [7 3],[180.95744681  44.04255319] ; [8.04255319 1.95744681],0
a4,1,0.418444,0.654682,[ 97 129] ; [3 7],[ 95.76271186 130.23728814] ; [4.23728814 5.76271186],0
a3,1,0.484784,0.488082,[159  67] ; [6 4],[158.00847458  67.99152542] ; [6.99152542 3.00847458],0
a5,1,0.505325,0.443735,[158  68] ; [6 4],[157.05084746  68.94915254] ; [6.94915254 3.05084746],0
n4,1,0.559179,0.341127,[176  50] ; [7 3],[175.24576271  50.75423729] ; [7.75423729 2.24576271],0
b5,1,0.569857,0.322921,[138  88] ; [7 3],[138.8559322  87.1440678] ; [6.1440678 3.8559322],0
u3,1,0.600392,0.274405,[41 24] ; [2 2],[40.50724638 24.49275362] ; [2.49275362 1.50724638],0
n3,1,0.615553,0.252168,[34 14] ; [3 2],[33.50943396 14.49056604] ; [3.49056604 1.50943396],0
p6,1,0.669788,0.181851,[ 75 149] ; [4 6],[ 75.62393162 148.37606838] ; [3.37606838 6.62393162],0
n2,1,0.689959,0.15913,[33 15] ; [3 2],[32.60377358 15.39622642] ; [3.39622642 1.60377358],0
b1,1,0.699405,0.149091,[ 99 127] ; [5 5],[ 99.59322034 126.40677966] ; [4.40677966 5.59322034],0
p1,1,0.730044,0.119071,[ 16 209] ; [1 9],[ 16.27659574 208.72340426] ; [0.72340426 9.27659574],0
s7,1,0.751008,0.100686,[132  85] ; [5 4],[131.54424779  85.45575221] ; [5.45575221 3.54424779],0
p8,1,0.771848,0.084076,[102 123] ; [5 5],[102.44680851 122.55319149] ; [4.55319149 5.44680851],0
p7,1,0.776769,0.08039,[137  84] ; [6 3],[137.40434783  83.59565217] ; [5.59565217 3.40434783],0
s3,1,0.792728,0.069048,[188  38] ; [8 2],[187.69491525  38.30508475] ; [8.30508475 1.69491525],0
d3,1,0.841564,0.039957,[150  74] ; [7 3],[150.29059829  73.70940171] ; [6.70940171 3.29059829],0
v1,1,0.89696,0.016771,[103 112] ; [5 5],[103.2 111.8] ; [4.8 5.2],0
b2,1,0.913205,0.01188,[49 89] ; [2 4],[48.875 89.125] ; [2.125 3.875],0
b3,1,0.913205,0.01188,[49 89] ; [2 4],[48.875 89.125] ; [2.125 3.875],0
v3,1,0.942534,0.005196,[ 82 129] ; [4 6],[ 82.10859729 128.89140271] ; [3.89140271 6.10859729],0
p4,1,0.968707,0.001539,[137  89] ; [6 4],[136.94067797  89.05932203] ; [6.05932203 3.94067797],0
