Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,5e-06,20.942809,[ 6 44] ; [9 3],[12.09677419 37.90322581] ; [2.90322581 9.09677419],1
r4,1,0.000167,14.167148,[ 6 49] ; [7 5],[10.67164179 44.32835821] ; [2.32835821 9.67164179],1
s2,1,0.000285,13.164007,[ 9 46] ; [8 4],[13.95522388 41.04477612] ; [3.04477612 8.95522388],1
p2,1,0.000499,12.118599,[20 35] ; [11  1],[25.44776119 29.55223881] ; [5.55223881 6.44776119],1
p6,1,0.000614,11.733333,[ 5 49] ; [6 6],[ 9. 45.] ; [ 2. 10.],1
s3,1,0.001868,9.675334,[11 41] ; [8 4],[15.4375 36.5625] ; [3.5625 8.4375],0
p4,1,0.002443,9.182609,[12 42] ; [8 4],[16.36363636 37.63636364] ; [3.63636364 8.36363636],0
p9,1,0.003333,8.615789,[19 33] ; [10  2],[23.5625 28.4375] ; [5.4375 6.5625],0
p10,1,0.011594,6.371867,[19 35] ; [9 3],[22.90909091 31.09090909] ; [5.09090909 6.90909091],0
n6,1,0.017308,5.664908,[25 30] ; [10  2],[28.73134328 26.26865672] ; [6.26865672 5.73134328],0
s6,1,0.017323,5.663358,[13 42] ; [7 5],[16.41791045 38.58208955] ; [3.58208955 8.41791045],0
p11,1,0.026113,4.948496,[14 41] ; [7 5],[17.23880597 37.76119403] ; [3.76119403 8.23880597],0
u3,1,0.047437,3.929825,[ 6 18] ; [3 1],[ 7.71428571 16.28571429] ; [1.28571429 2.71428571],0
p8,1,0.066392,3.370036,[13 42] ; [6 6],[15.59701493 39.40298507] ; [3.40298507 8.59701493],0
s5,1,0.086768,2.933333,[ 8 47] ; [4 7],[10. 45.] ; [2. 9.],0
r1,1,0.096569,2.761309,[18 37] ; [7 5],[20.52238806 34.47761194] ; [4.47761194 7.52238806],0
n2,1,0.152881,2.043269,[12 14] ; [6 2],[13.76470588 12.23529412] ; [4.23529412 3.76470588],0
v3,1,0.178126,1.813187,[10 45] ; [4 7],[11.66666667 43.33333333] ; [2.33333333 8.66666667],0
b5,1,0.182968,1.773348,[25 30] ; [8 4],[27.08955224 27.91044776] ; [5.91044776 6.08955224],0
a4,1,0.199466,1.646281,[19 34] ; [ 2 10],[17.12307692 35.87692308] ; [3.87692308 8.12307692],0
a7,1,0.199721,1.644415,[21 34] ; [7 5],[22.98507463 32.01492537] ; [5.01492537 6.98507463],0
p3,1,0.201719,1.629882,[13 42] ; [5 7],[14.7761194 40.2238806] ; [3.2238806 8.7761194],0
n5,1,0.226414,1.463247,[36 19] ; [10  2],[37.76119403 17.23880597] ; [8.23880597 3.76119403],0
u1,1,0.229516,1.443858,[ 1 54] ; [ 1 11],[ 1.64179104 53.35820896] ; [ 0.35820896 11.64179104],0
p12,1,0.229516,1.443858,[ 1 54] ; [ 1 11],[ 1.64179104 53.35820896] ; [ 0.35820896 11.64179104],0
b1,1,0.245503,1.348714,[33 22] ; [5 7],[31.19402985 23.80597015] ; [6.80597015 5.19402985],0
r2,1,0.256098,1.289728,[34 19] ; [9 2],[35.609375 17.390625] ; [7.390625 3.609375],0
d2,1,0.338587,0.915772,[19 35] ; [6 6],[20.45454545 33.54545455] ; [4.54545455 7.45454545],0
d3,1,0.354896,0.855875,[24 31] ; [7 5],[25.44776119 29.55223881] ; [5.55223881 6.44776119],0
a6,1,0.354896,0.855875,[24 31] ; [7 5],[25.44776119 29.55223881] ; [5.55223881 6.44776119],0
n4,1,0.38821,0.744543,[34 21] ; [9 3],[35.29850746 19.70149254] ; [7.70149254 4.29850746],0
d4,1,0.442589,0.589562,[30 25] ; [8 4],[31.19402985 23.80597015] ; [6.80597015 5.19402985],0
v2,1,0.50823,0.43771,[10 44] ; [3 8],[10.8 43.2] ; [2.2 8.8],0
a5,1,0.561761,0.336665,[27 28] ; [7 5],[27.91044776 27.08955224] ; [6.08955224 5.91044776],0
a3,1,0.601635,0.272537,[31 22] ; [8 4],[31.8 21.2] ; [7.2 4.8],0
p1,1,0.67062,0.180878,[ 7 48] ; [ 1 11],[ 6.56716418 48.43283582] ; [ 1.43283582 10.56716418],0
n1,1,0.701585,0.146829,[11 15] ; [4 4],[11.47058824 14.52941176] ; [3.52941176 4.47058824],0
b2,1,0.715693,0.132656,[14 23] ; [4 5],[14.47826087 22.52173913] ; [3.52173913 5.47826087],0
b3,1,0.715693,0.132656,[14 23] ; [4 5],[14.47826087 22.52173913] ; [3.52173913 5.47826087],0
d5,1,0.724174,0.124529,[29 26] ; [7 5],[29.55223881 25.44776119] ; [6.44776119 5.55223881],0
v1,1,0.775751,0.081145,[16 39] ; [3 9],[15.59701493 39.40298507] ; [3.40298507 8.59701493],0
p7,1,0.782805,0.075991,[17 37] ; [3 8],[16.61538462 37.38461538] ; [3.38461538 7.61538462],0
s4,1,0.810661,0.057395,[12 43] ; [3 9],[12.31343284 42.68656716] ; [2.68656716 9.31343284],0
d1,1,0.869715,0.026903,[17 38] ; [4 8],[17.23880597 37.76119403] ; [3.76119403 8.23880597],0
n3,1,0.876438,0.024176,[12 14] ; [3 4],[11.81818182 14.18181818] ; [3.18181818 3.81818182],0
s1,1,0.8992,0.016046,[ 4 51] ; [ 1 11],[ 4.10447761 50.89552239] ; [ 0.89552239 11.10447761],0
b4,1,0.900704,0.015568,[31 24] ; [7 5],[31.19402985 23.80597015] ; [6.80597015 5.19402985],0
a2,1,0.933636,0.006934,[ 5 50] ; [ 1 11],[ 4.92537313 50.07462687] ; [ 1.07462687 10.92537313],0
