Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,41.723212,[ 2 50] ; [41 26],[18.78991597 33.21008403] ; [24.21008403 42.78991597],1
d4,1,0.0,33.207972,[18 33] ; [58  9],[32.84745763 18.15254237] ; [43.15254237 23.84745763],1
a5,1,0.0,26.803295,[14 38] ; [50 17],[27.96638655 24.03361345] ; [36.03361345 30.96638655],1
d2,1,4e-05,16.853571,[13 39] ; [41 24],[24. 28.] ; [30. 35.],1
a3,1,0.000125,14.717811,[22 29] ; [52 15],[31.98305085 19.01694915] ; [42.01694915 24.98305085],1
v2,1,0.00071,11.462235,[12 37] ; [37 29],[20.87826087 28.12173913] ; [28.12173913 37.87826087],1
a4,1,0.001295,10.349532,[11 41] ; [33 33],[19.38983051 32.61016949] ; [24.61016949 41.38983051],0
n4,1,0.005869,7.590065,[27 25] ; [51 16],[34.08403361 17.91596639] ; [43.91596639 23.08403361],0
r2,1,0.007716,7.098258,[36 16] ; [57  7],[41.68965517 10.31034483] ; [51.31034483 12.68965517],0
u2,1,0.009764,6.677414,[ 9 21] ; [10  4],[12.95454545 17.04545455] ; [6.04545455 7.95454545],0
p11,1,0.010151,6.608179,[27 25] ; [50 17],[33.64705882 18.35294118] ; [43.35294118 23.64705882],0
p4,1,0.012554,6.23084,[11 40] ; [28 36],[17.29565217 33.70434783] ; [21.70434783 42.29565217],0
r4,1,0.014561,5.968857,[25 27] ; [47 20],[31.46218487 20.53781513] ; [40.53781513 26.46218487],0
p10,1,0.01567,5.839572,[21 30] ; [42 24],[27.46153846 23.53846154] ; [35.53846154 30.46153846],0
p2,1,0.023056,5.164252,[27 25] ; [47 18],[32.88888889 19.11111111] ; [41.11111111 23.88888889],0
s5,1,0.023881,5.103233,[ 3 49] ; [13 51],[ 7.17241379 44.82758621] ; [ 8.82758621 55.17241379],0
d3,1,0.02629,4.936872,[11 41] ; [27 40],[16.60504202 35.39495798] ; [21.39495798 45.60504202],0
r1,1,0.029875,4.716487,[23 29] ; [43 24],[28.84033613 23.15966387] ; [37.15966387 29.84033613],0
p8,1,0.035297,4.430769,[12 40] ; [27 38],[17.33333333 34.66666667] ; [21.66666667 43.33333333],0
s7,1,0.037338,4.334912,[ 6 42] ; [18 44],[10.47272727 37.52727273] ; [13.52727273 48.47272727],0
r3,1,0.037377,4.333148,[34 18] ; [55 12],[38.8907563 13.1092437] ; [50.1092437 16.8907563],0
v3,1,0.044603,4.033592,[ 9 42] ; [22 42],[13.74782609 37.25217391] ; [17.25217391 46.74782609],0
p3,1,0.060576,3.52153,[10 42] ; [23 43],[14.54237288 37.45762712] ; [18.45762712 47.54237288],0
v4,1,0.06204,3.481981,[36 15] ; [56 10],[40.1025641 10.8974359] ; [51.8974359 14.1025641],0
p7,1,0.121289,2.400591,[22 29] ; [38 28],[26.15384615 24.84615385] ; [33.84615385 32.15384615],0
a1,1,0.12733,2.324752,[ 5 47] ; [ 2 65],[ 3.05882353 48.94117647] ; [ 3.94117647 63.05882353],0
n6,1,0.154936,2.022965,[31 20] ; [49 18],[34.57627119 16.42372881] ; [45.42372881 21.57627119],0
v1,1,0.165902,1.919586,[16 35] ; [29 37],[19.61538462 31.38461538] ; [25.38461538 40.61538462],0
b2,1,0.182831,1.774462,[13 23] ; [21 20],[15.8961039 20.1038961] ; [18.1038961 22.8961039],0
b3,1,0.182831,1.774462,[13 23] ; [21 20],[15.8961039 20.1038961] ; [18.1038961 22.8961039],0
n2,1,0.259838,1.269621,[17  6] ; [14 10],[15.17021277  7.82978723] ; [15.82978723  8.17021277],0
p1,1,0.266935,1.232429,[ 5 47] ; [ 3 64],[ 3.49579832 48.50420168] ; [ 4.50420168 62.49579832],0
a2,1,0.275061,1.19133,[ 1 51] ; [ 4 63],[ 2.18487395 49.81512605] ; [ 2.81512605 64.18487395],0
p6,1,0.288994,1.1243,[ 6 45] ; [12 51],[ 8.05263158 42.94736842] ; [ 9.94736842 53.05263158],0
b1,1,0.348984,0.877149,[27 25] ; [29 38],[24.47058824 27.52941176] ; [31.52941176 35.47058824],0
s4,1,0.361532,0.832564,[ 3 49] ; [ 7 60],[ 4.3697479 47.6302521] ; [ 5.6302521 61.3697479],0
n5,1,0.396984,0.717441,[32 19] ; [47 20],[34.1440678 16.8559322] ; [44.8559322 22.1440678],0
s3,1,0.39913,0.710944,[17 34] ; [17 48],[14.94827586 36.05172414] ; [19.05172414 45.94827586],0
p9,1,0.405061,0.693249,[28 22] ; [42 24],[30.17241379 19.82758621] ; [39.82758621 26.17241379],0
a6,1,0.456898,0.553484,[19 33] ; [29 38],[20.97478992 31.02521008] ; [27.02521008 39.97478992],0
b5,1,0.493764,0.468314,[25 27] ; [28 39],[23.15966387 28.84033613] ; [29.84033613 37.15966387],0
u3,1,0.502335,0.45,[ 9 21] ; [6 9],[10. 20.] ; [ 5. 10.],0
s8,1,0.51106,0.431895,[ 7 45] ; [12 55],[ 8.30252101 43.69747899] ; [10.69747899 56.30252101],0
n1,1,0.535825,0.383333,[ 7 16] ; [ 9 14],[ 8. 15.] ; [ 8. 15.],0
s2,1,0.581851,0.303252,[ 9 43] ; [ 9 57],[ 7.93220339 44.06779661] ; [10.06779661 55.93220339],0
a8,1,0.711531,0.136752,[ 4 45] ; [ 4 59],[ 3.5 45.5] ; [ 4.5 58.5],0
b4,1,0.737054,0.112733,[28 24] ; [34 33],[27.09243697 24.90756303] ; [34.90756303 32.09243697],0
n3,1,0.739193,0.110837,[13  8] ; [16  8],[13.53333333  7.46666667] ; [15.46666667  8.53333333],0
s1,1,0.749425,0.102015,[ 3 49] ; [ 3 64],[ 2.62184874 49.37815126] ; [ 3.37815126 63.62184874],0
p12,1,0.86467,0.029047,[ 1 51] ; [ 1 65],[ 0.88135593 51.11864407] ; [ 1.11864407 64.88135593],0
u1,1,0.864773,0.029003,[ 2 50] ; [ 3 64],[ 2.18487395 49.81512605] ; [ 2.81512605 64.18487395],0
