Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.084736,2.971647,[16 22] ; [ 5 19],[12.87096774 25.12903226] ; [ 8.12903226 15.87096774],0
d2,1,0.084736,2.971647,[16 22] ; [ 5 19],[12.87096774 25.12903226] ; [ 8.12903226 15.87096774],0
u3,1,0.098168,2.735065,[6 8] ; [9 3],[8.07692308 5.92307692] ; [6.92307692 5.07692308],0
n5,1,0.107553,2.589808,[32  6] ; [16  8],[29.41935484  8.58064516] ; [18.58064516  5.41935484],0
u1,1,0.123408,2.373525,[ 1 37] ; [ 3 21],[ 2.4516129 35.5483871] ; [ 1.5483871 22.4516129],0
p5,1,0.158967,1.984028,[ 6 32] ; [ 1 23],[ 4.29032258 33.70967742] ; [ 2.70967742 21.29032258],0
p3,1,0.172801,1.85847,[21 17] ; [ 9 15],[18.38709677 19.61290323] ; [11.61290323 12.38709677],0
p11,1,0.191189,1.708429,[26 12] ; [20  4],[28.19354839  9.80645161] ; [17.80645161  6.19354839],0
a6,1,0.217018,1.523983,[25 13] ; [12 12],[22.67741935 15.32258065] ; [14.32258065  9.67741935],0
r4,1,0.243458,1.360458,[33  5] ; [23  1],[34.32258065  3.67741935] ; [21.67741935  2.32258065],0
p10,1,0.254769,1.29696,[30  7] ; [22  2],[31.54098361  5.45901639] ; [20.45901639  3.54098361],0
a3,1,0.306457,1.045884,[24 14] ; [12 12],[22.06451613 15.93548387] ; [13.93548387 10.06451613],0
p7,1,0.352144,0.865715,[28 10] ; [15  9],[26.35483871 11.64516129] ; [16.64516129  7.35483871],0
p8,1,0.353865,0.859548,[16 22] ; [13 11],[17.77419355 20.22580645] ; [11.22580645 12.77419355],0
s6,1,0.36534,0.819453,[29  8] ; [21  3],[30.32786885  6.67213115] ; [19.67213115  4.32786885],0
d3,1,0.376098,0.783417,[10 28] ; [ 4 20],[ 8.58064516 29.41935484] ; [ 5.41935484 18.58064516],0
p2,1,0.535363,0.384202,[31  7] ; [18  6],[30.03225806  7.96774194] ; [18.96774194  5.03225806],0
n6,1,0.536949,0.381225,[31  7] ; [21  3],[31.87096774  6.12903226] ; [20.12903226  3.87096774],0
p9,1,0.536949,0.381225,[31  7] ; [21  3],[31.87096774  6.12903226] ; [20.12903226  3.87096774],0
a8,1,0.538588,0.378162,[ 7 28] ; [ 3 19],[ 6.14035088 28.85964912] ; [ 3.85964912 18.14035088],0
a2,1,0.558761,0.341855,[ 5 33] ; [ 2 22],[ 4.29032258 33.70967742] ; [ 2.70967742 21.29032258],0
r3,1,0.560557,0.33874,[35  3] ; [23  1],[35.5483871  2.4516129] ; [22.4516129  1.5483871],0
p12,1,0.560557,0.33874,[ 3 35] ; [ 1 23],[ 2.4516129 35.5483871] ; [ 1.5483871 22.4516129],0
b4,1,0.60204,0.27193,[18 20] ; [13 11],[19. 19.] ; [12. 12.],0
s7,1,0.645485,0.21164,[26 10] ; [16  8],[25.2 10.8] ; [16.8  7.2],0
r1,1,0.645582,0.211516,[27 10] ; [18  5],[27.75  9.25] ; [17.25  5.75],0
s1,1,0.651774,0.203671,[ 2 35] ; [ 2 22],[ 2.42622951 34.57377049] ; [ 1.57377049 22.42622951],0
a5,1,0.70403,0.144314,[24 14] ; [14 10],[23.29032258 14.70967742] ; [14.70967742  9.29032258],0
u2,1,0.715697,0.132653,[8 6] ; [6 6],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
a7,1,0.718801,0.129644,[22 16] ; [15  9],[22.67741935 15.32258065] ; [14.32258065  9.67741935],0
p1,1,0.720234,0.128269,[ 6 32] ; [ 3 21],[ 5.51612903 32.48387097] ; [ 3.48387097 20.51612903],0
b3,1,0.785671,0.07395,[ 9 18] ; [ 5 12],[ 8.59090909 18.40909091] ; [ 5.40909091 11.59090909],0
b2,1,0.785671,0.07395,[ 9 18] ; [ 5 12],[ 8.59090909 18.40909091] ; [ 5.40909091 11.59090909],0
s3,1,0.787881,0.072395,[25 12] ; [17  7],[25.47540984 11.52459016] ; [16.52459016  7.47540984],0
v1,1,0.812199,0.056449,[19 18] ; [12 10],[19.44067797 17.55932203] ; [11.55932203 10.44067797],0
b5,1,0.812279,0.0564,[21 17] ; [14 10],[21.4516129 16.5483871] ; [13.5483871 10.4516129],0
s4,1,0.814847,0.054839,[ 7 31] ; [ 5 19],[ 7.35483871 30.64516129] ; [ 4.64516129 19.35483871],0
d5,1,0.839945,0.040789,[20 18] ; [12 12],[19.61290323 18.38709677] ; [12.38709677 11.61290323],0
a4,1,0.840947,0.040274,[12 26] ; [ 7 17],[11.64516129 26.35483871] ; [ 7.35483871 16.64516129],0
n4,1,0.85552,0.033153,[27 10] ; [17  7],[26.68852459 10.31147541] ; [17.31147541  6.68852459],0
v2,1,0.920024,0.010081,[18 19] ; [11 11],[18.18644068 18.81355932] ; [10.81355932 11.18644068],0
b1,1,0.932655,0.007141,[17 21] ; [11 13],[17.16129032 20.83870968] ; [10.83870968 13.16129032],0
v3,1,0.941629,0.005361,[12 25] ; [ 8 16],[12.13114754 24.86885246] ; [ 7.86885246 16.13114754],0
n1,1,0.949272,0.004048,[7 5] ; [3 2],[7.05882353 4.94117647] ; [2.94117647 2.05882353],0
r2,1,0.975009,0.000981,[34  3] ; [22  2],[33.96721311  3.03278689] ; [22.03278689  1.96721311],0
s2,1,0.978782,0.000707,[23 14] ; [15  9],[23.04918033 13.95081967] ; [14.95081967  9.04918033],0
s5,1,1.0,0.0,[12 24] ; [ 8 16],[12. 24.] ; [ 8. 16.],0
