Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,90.33975,[32 98] ; [212  74],[76.25 53.75] ; [167.75 118.25],1
p6,1,0.0,36.997119,[ 24 106] ; [143 143],[52.1875 77.8125] ; [114.8125 171.1875],1
p4,1,0.0,33.636554,[66 65] ; [226  62],[91.29355609 39.70644391] ; [200.70644391  87.29355609],1
p3,1,0.0,32.53663,[45 85] ; [186 102],[71.84210526 58.15789474] ; [159.15789474 128.84210526],1
p2,1,1e-06,25.169571,[99 32] ; [267  20],[114.70334928  16.29665072] ; [251.29665072  35.70334928],1
r4,1,6.6e-05,15.91414,[111  20] ; [278  12],[121.04275534   9.95724466] ; [267.95724466  22.04275534],1
v4,1,0.000132,14.610439,[118  13] ; [282   5],[125.35885167   5.64114833] ; [274.64114833  12.35885167],1
r1,1,0.00059,11.807044,[98 32] ; [255  33],[109.784689  20.215311] ; [243.215311  44.784689],1
p10,1,0.000844,11.141962,[105  25] ; [265  23],[115.07177033  14.92822967] ; [254.92822967  33.07177033],1
v1,1,0.001192,10.503009,[58 66] ; [181 102],[72.81572482 51.18427518] ; [166.18427518 116.81572482],0
s5,1,0.002876,8.884479,[32 92] ; [116 165],[45.31358025 78.68641975] ; [102.68641975 178.31358025],0
s8,1,0.003572,8.489701,[52 78] ; [159 128],[65.7793765 64.2206235] ; [145.2206235 141.7793765],0
p5,1,0.004217,8.188117,[  8 120] ; [ 48 241],[ 17.18944844 110.81055156] ; [ 38.81055156 250.18944844],0
d3,1,0.009062,6.810609,[107  24] ; [262  27],[115.09285714  15.90714286] ; [253.90714286  35.09285714],0
a8,1,0.013679,6.079076,[  9 108] ; [ 45 215],[ 16.75862069 100.24137931] ; [ 37.24137931 222.75862069],0
r2,1,0.014732,5.948193,[121   9] ; [279   6],[125.30120482   4.69879518] ; [274.69879518  10.30120482],0
n1,1,0.016116,5.790171,[15 20] ; [ 7 33],[10.26666667 24.73333333] ; [11.73333333 28.26666667],0
p9,1,0.022169,5.232438,[109  19] ; [267  22],[115.41486811  12.58513189] ; [260.58513189  28.41486811],0
s7,1,0.027447,4.862445,[56 71] ; [157 124],[66.30147059 60.69852941] ; [146.69852941 134.30147059],0
v3,1,0.059002,3.565229,[47 74] ; [136 141],[55.63567839 65.36432161] ; [127.36432161 149.63567839],0
s6,1,0.123512,2.372207,[82 48] ; [200  83],[88.76513317 41.23486683] ; [193.23486683  89.76513317],0
n4,1,0.138178,2.198132,[105  26] ; [249  41],[110.152019  20.847981] ; [243.847981  46.152019],0
d2,1,0.138672,2.192635,[98 31] ; [199  90],[91.65789474 37.34210526] ; [205.34210526  83.65789474],0
a1,1,0.143669,2.138217,[  4 127] ; [ 19 271],[  7.1567696 123.8432304] ; [ 15.8432304 274.1567696],0
a5,1,0.192248,1.700308,[108  23] ; [253  37],[112.33016627  18.66983373] ; [248.66983373  41.33016627],0
u3,1,0.197082,1.663868,[22  8] ; [32 22],[19.28571429 10.71428571] ; [34.71428571 19.28571429],0
s4,1,0.209213,1.576863,[ 15 113] ; [ 47 238],[ 19.21549637 108.78450363] ; [ 42.78450363 242.21549637],0
b5,1,0.223318,1.482922,[85 46] ; [170 120],[79.34679335 51.65320665] ; [175.65320665 114.34679335],0
a3,1,0.276762,1.182924,[101  30] ; [236  53],[105.11190476  25.88809524] ; [231.88809524  57.11190476],0
a2,1,0.276964,1.181926,[39 92] ; [102 188],[43.87410926 87.12589074] ; [ 97.12589074 192.87410926],0
v2,1,0.305777,1.048827,[74 50] ; [182  98],[78.57425743 45.42574257] ; [177.42574257 102.57425743],0
u4,1,0.337872,0.91849,[  6 125] ; [  8 281],[  4.36666667 126.63333333] ; [  9.63333333 279.36666667],0
b4,1,0.43132,0.619266,[83 48] ; [172 118],[79.34679335 51.65320665] ; [175.65320665 114.34679335],0
p12,1,0.44756,0.576823,[ 16 115] ; [ 28 259],[ 13.78947368 117.21052632] ; [ 30.21052632 256.78947368],0
s2,1,0.455952,0.555813,[68 61] ; [162 124],[71.4939759 57.5060241] ; [158.5060241 127.4939759],0
b1,1,0.459031,0.548257,[43 88] ; [106 184],[46.36342043 84.63657957] ; [102.63657957 187.36342043],0
n5,1,0.495859,0.463787,[102  28] ; [235  54],[104.55847255  25.44152745] ; [232.44152745  56.55847255],0
p1,1,0.496418,0.462586,[ 10 121] ; [ 28 261],[ 11.85238095 119.14761905] ; [ 26.14761905 262.85238095],0
a6,1,0.532122,0.390337,[94 37] ; [215  73],[96.60859189 34.39140811] ; [212.39140811  75.60859189],0
a4,1,0.556492,0.345815,[77 54] ; [161 128],[74.23333333 56.76666667] ; [163.76666667 125.23333333],0
s3,1,0.587908,0.293623,[72 57] ; [166 117],[74.51941748 54.48058252] ; [163.48058252 119.51941748],0
n6,1,0.677475,0.172982,[116  15] ; [258  29],[117.21052632  13.78947368] ; [256.78947368  30.21052632],0
n2,1,0.680051,0.170068,[26  9] ; [28 12],[25.2  9.8] ; [28.8 11.2],0
r3,1,0.692977,0.155881,[127   3] ; [283   5],[127.51196172   2.48803828] ; [282.48803828   5.51196172],0
b2,1,0.805854,0.060407,[35 51] ; [ 82 112],[35.93571429 50.06428571] ; [ 81.06428571 112.93571429],0
b3,1,0.805854,0.060407,[35 51] ; [ 82 112],[35.93571429 50.06428571] ; [ 81.06428571 112.93571429],0
u1,1,0.897499,0.016595,[34 97] ; [ 77 213],[34.5391924 96.4608076] ; [ 76.4608076 213.5391924],0
d4,1,0.905267,0.014163,[128   2] ; [284   4],[128.13397129   1.86602871] ; [283.86602871   4.13397129],0
n3,1,0.917885,0.010629,[25 10] ; [29 11],[25.2  9.8] ; [28.8 11.2],0
u2,1,0.922933,0.009359,[19 11] ; [33 20],[18.79518072 11.20481928] ; [33.20481928 19.79518072],0
d5,1,0.930405,0.007627,[128   3] ; [281   7],[127.87350835   3.12649165] ; [281.12649165   6.87350835],0
s1,1,0.931209,0.007452,[  3 127] ; [  7 279],[  3.125 126.875] ; [  6.875 279.125],0
a7,1,0.933705,0.00692,[100  30] ; [222  68],[99.66666667 30.33333333] ; [222.33333333  67.66666667],0
