Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,25.10049,[11 39] ; [33 12],[23.15789474 26.84210526] ; [20.84210526 24.15789474],1
s6,1,0.002219,9.359166,[19 30] ; [31 13],[26.34408602 22.65591398] ; [23.65591398 20.34408602],0
r3,1,0.012921,6.179852,[39 11] ; [43  2],[43.15789474  6.84210526] ; [38.84210526  6.15789474],0
s7,1,0.01347,6.106322,[ 9 36] ; [18 22],[14.29411765 30.70588235] ; [12.70588235 27.29411765],0
p7,1,0.025451,4.99293,[14 35] ; [23 22],[19.28723404 29.71276596] ; [17.71276596 27.28723404],0
r4,1,0.034554,4.467085,[30 20] ; [36  9],[34.73684211 15.26315789] ; [31.26315789 13.73684211],0
b1,1,0.051563,3.789894,[30 20] ; [18 27],[25.26315789 24.73684211] ; [22.73684211 22.26315789],0
p2,1,0.054014,3.712257,[23 26] ; [30 15],[27.62765957 21.37234043] ; [25.37234043 19.62765957],0
n3,1,0.058954,3.566563,[10  9] ; [14  3],[12.66666667  6.33333333] ; [11.33333333  5.66666667],0
r1,1,0.070656,3.267719,[29 21] ; [34 11],[33.15789474 16.84210526] ; [29.84210526 15.15789474],0
s8,1,0.090795,2.860219,[ 8 41] ; [14 31],[11.46808511 37.53191489] ; [10.53191489 34.46808511],0
p9,1,0.090969,2.857143,[20 28] ; [25 17],[24. 24.] ; [21. 21.],0
s4,1,0.092151,2.836384,[11 39] ; [17 28],[14.73684211 35.26315789] ; [13.26315789 31.73684211],0
r2,1,0.117102,2.455662,[39 10] ; [41  4],[41.70212766  7.29787234] ; [38.29787234  6.70212766],0
n2,1,0.134029,2.245201,[ 8 11] ; [12  6],[10.27027027  8.72972973] ; [9.72972973 8.27027027],0
d5,1,0.144091,2.133716,[41  8] ; [32 13],[38.05319149 10.94680851] ; [34.94680851 10.05319149],0
a6,1,0.15582,2.014328,[25 25] ; [29 16],[28.42105263 21.57894737] ; [25.57894737 19.42105263],0
p4,1,0.164757,1.93001,[16 33] ; [21 24],[19.28723404 29.71276596] ; [17.71276596 27.28723404],0
p1,1,0.174802,1.841272,[ 2 48] ; [ 5 39],[ 3.72340426 46.27659574] ; [ 3.27659574 40.72340426],0
v4,1,0.235487,1.407407,[40 10] ; [40  5],[42.10526316  7.89473684] ; [37.89473684  7.10526316],0
a3,1,0.351321,0.868681,[32 18] ; [24 20],[29.78723404 20.21276596] ; [26.21276596 17.78723404],0
n1,1,0.375954,0.78389,[ 3 16] ; [ 5 13],[ 4.10810811 14.89189189] ; [ 3.89189189 14.10810811],0
d3,1,0.399934,0.708524,[32 17] ; [33 12],[33.88297872 15.11702128] ; [31.11702128 13.88297872],0
p3,1,0.409137,0.681308,[16 33] ; [18 26],[17.91397849 31.08602151] ; [16.08602151 27.91397849],0
n4,1,0.437625,0.602502,[12 38] ; [14 31],[13.68421053 36.31578947] ; [12.31578947 32.68421053],0
v2,1,0.448903,0.57342,[21 29] ; [20 20],[22.77777778 27.22222222] ; [18.22222222 21.77777778],0
d2,1,0.488243,0.480395,[22 28] ; [23 22],[23.68421053 26.31578947] ; [21.31578947 23.68421053],0
a1,1,0.496336,0.462762,[ 1 49] ; [ 2 43],[ 1.57894737 48.42105263] ; [ 1.42105263 43.57894737],0
b4,1,0.523769,0.406466,[31 19] ; [25 20],[29.47368421 20.52631579] ; [26.52631579 18.47368421],0
v3,1,0.563084,0.334393,[12 34] ; [13 28],[13.2183908 32.7816092] ; [11.7816092 29.2183908],0
b2,1,0.572044,0.319274,[ 5 23] ; [ 4 12],[ 5.72727273 22.27272727] ; [ 3.27272727 12.72727273],0
b3,1,0.572044,0.319274,[ 5 23] ; [ 4 12],[ 5.72727273 22.27272727] ; [ 3.27272727 12.72727273],0
d1,1,0.572136,0.319121,[26 24] ; [26 19],[27.36842105 22.63157895] ; [24.63157895 20.36842105],0
p6,1,0.602605,0.271084,[ 9 40] ; [10 34],[10.01075269 38.98924731] ; [ 8.98924731 35.01075269],0
u1,1,0.612165,0.257035,[ 5 45] ; [ 6 39],[ 5.78947368 44.21052632] ; [ 5.21052632 39.78947368],0
p8,1,0.623922,0.240394,[13 36] ; [14 31],[14.07446809 34.92553191] ; [12.92553191 32.07446809],0
p10,1,0.62697,0.236192,[21 27] ; [21 22],[22.15384615 25.84615385] ; [19.84615385 23.15384615],0
u2,1,0.63007,0.231966,[9 9] ; [11  8],[9.72972973 8.27027027] ; [10.27027027  8.72972973],0
b5,1,0.688222,0.161017,[32 18] ; [27 18],[31.05263158 18.94736842] ; [27.94736842 17.05263158],0
s5,1,0.762582,0.091259,[13 35] ; [12 28],[13.63636364 34.36363636] ; [11.36363636 28.63636364],0
a2,1,0.782573,0.076158,[10 40] ; [ 8 37],[ 9.47368421 40.52631579] ; [ 8.52631579 36.47368421],0
n6,1,0.82591,0.048378,[25 25] ; [21 23],[24.46808511 25.53191489] ; [21.53191489 22.46808511],0
a5,1,0.825993,0.048331,[30 20] ; [26 19],[29.47368421 20.52631579] ; [26.52631579 18.47368421],0
a7,1,0.855181,0.033311,[34 15] ; [32 13],[34.40425532 14.59574468] ; [31.59574468 13.40425532],0
u3,1,0.858424,0.03182,[10  8] ; [10  9],[9.72972973 8.27027027] ; [10.27027027  8.72972973],0
s1,1,0.876211,0.024266,[ 4 46] ; [ 4 41],[ 4.21052632 45.78947368] ; [ 3.78947368 41.21052632],0
v1,1,0.928732,0.008,[17 33] ; [15 28],[17.20430108 32.79569892] ; [14.79569892 28.20430108],0
