Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,252.18771,[256  37] ; [ 82 257],[156.69936709 136.30063291] ; [181.30063291 157.69936709],1
s7,1,0.0,112.968177,[200  85] ; [ 87 235],[134.75288303 150.24711697] ; [152.24711697 169.75288303],1
s6,1,0.0,108.710826,[249  42] ; [154 184],[186.44356121 104.55643879] ; [216.55643879 121.44356121],1
s8,1,0.0,98.878616,[190 105] ; [ 86 255],[128.01886792 166.98113208] ; [147.98113208 193.01886792],1
s5,1,0.0,53.599052,[130 155] ; [ 62 275],[ 87.97427653 197.02572347] ; [104.02572347 232.97427653],1
d4,1,3.8e-05,16.979971,[262  33] ; [260  81],[242.12264151  52.87735849] ; [279.87735849  61.12264151],1
n5,1,9.9e-05,15.162901,[239  53] ; [233 108],[217.7314376  74.2685624] ; [254.2685624  86.7314376],1
d1,1,0.000118,14.824873,[194 102] ; [173 170],[170.00312989 125.99687011] ; [196.99687011 146.00312989],1
p4,1,0.000147,14.40523,[207  88] ; [190 152],[183.85400314 111.14599686] ; [213.14599686 128.85400314],1
p10,1,0.000421,12.436214,[260  34] ; [263  75],[243.2943038  50.7056962] ; [279.7056962  58.2943038],1
p12,1,0.000424,12.42427,[ 37 259] ; [ 16 322],[ 24.7444795 271.2555205] ; [ 28.2555205 309.7444795],1
v3,1,0.00094,10.941531,[135 149] ; [115 219],[114.88673139 169.11326861] ; [135.11326861 198.88673139],1
a3,1,0.002181,9.390229,[228  67] ; [226 115],[210.58176101  84.41823899] ; [243.41823899  97.58176101],0
p6,1,0.002801,8.93284,[126 168] ; [105 230],[107.97138315 186.02861685] ; [123.02861685 211.97138315],0
n4,1,0.003431,8.563046,[248  46] ; [257  86],[233.07692308  60.92307692] ; [271.92307692  71.07692308],0
u4,1,0.005151,7.825727,[ 11 285] ; [  2 341],[  6.02190923 289.97809077] ; [  6.97809077 336.02190923],0
