Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,82.962339,[250  18] ; [10 19],[234.61279461  33.38720539] ; [25.38720539  3.61279461],1
r2,1,0.003047,8.779364,[261   4] ; [26  3],[258.69047619   6.30952381] ; [28.30952381  0.69047619],0
p6,1,0.005001,7.878925,[131 135] ; [ 6 22],[123.95238095 142.04761905] ; [13.04761905 14.95238095],0
s8,1,0.00616,7.502893,[186  80] ; [13 16],[179.43728814  86.56271186] ; [19.56271186  9.43728814],0
p11,1,0.010262,6.588915,[220  48] ; [18 11],[214.76094276  53.23905724] ; [23.23905724  5.76094276],0
s5,1,0.012103,6.295693,[131 120] ; [ 8 21],[124.60357143 126.39642857] ; [14.39642857 14.60357143],0
p3,1,0.012164,6.286746,[161 106] ; [10 18],[154.76949153 112.23050847] ; [16.23050847 11.76949153],0
s7,1,0.015966,5.806653,[196  63] ; [14 12],[190.84210526  68.15789474] ; [19.15789474  6.84210526],0
v2,1,0.017584,5.637088,[168  88] ; [12 16],[162.25352113  93.74647887] ; [17.74647887 10.25352113],0
b1,1,0.020558,5.363843,[ 98 170] ; [17 12],[103.77104377 164.22895623] ; [11.22895623 17.77104377],0
n5,1,0.029433,4.742098,[219  47] ; [19 10],[214.60338983  51.39661017] ; [23.39661017  5.60338983],0
r4,1,0.033278,4.531428,[251  17] ; [24  5],[248.14814815  19.85185185] ; [26.85185185  2.14814815],0
a5,1,0.034703,4.459738,[233  35] ; [21  8],[229.1986532  38.8013468] ; [24.8013468  4.1986532],0
v1,1,0.06239,3.472672,[161  96] ; [13 16],[156.35664336 100.64335664] ; [17.64335664 11.35664336],0
p7,1,0.062568,3.467968,[175  84] ; [14 14],[170.56097561  88.43902439] ; [18.43902439  9.56097561],0
v4,1,0.090837,2.859471,[262   5] ; [27  2],[260.68581081   6.31418919] ; [28.31418919  0.68581081],0
p4,1,0.09486,2.789898,[195  71] ; [17 12],[191.15932203  74.84067797] ; [20.84067797  8.15932203],0
n3,1,0.113195,2.509037,[44 15] ; [5 5],[41.89855072 17.10144928] ; [7.10144928 2.89855072],0
a7,1,0.117958,2.44422,[210  58] ; [19 10],[206.63973064  61.36026936] ; [22.36026936  6.63973064],0
s3,1,0.119528,2.423501,[238  29] ; [23  6],[235.42905405  31.57094595] ; [25.57094595  3.42905405],0
n6,1,0.126116,2.339675,[235  29] ; [23  6],[232.46416382  31.53583618] ; [25.53583618  3.46416382],0
b3,1,0.132765,2.259869,[ 74 101] ; [ 4 13],[ 71.09375 103.90625] ; [ 6.90625 10.09375],0
b2,1,0.132765,2.259869,[ 74 101] ; [ 4 13],[ 71.09375 103.90625] ; [ 6.90625 10.09375],0
v3,1,0.138737,2.191916,[118 134] ; [ 9 19],[114.3 137.7] ; [12.7 15.3],0
a6,1,0.14298,2.145586,[190  75] ; [17 12],[186.58163265  78.41836735] ; [20.41836735  8.58163265],0
a4,1,0.164694,1.930586,[165 103] ; [14 15],[161.52188552 106.47811448] ; [17.47811448 11.52188552],0
s6,1,0.222341,1.489199,[237  26] ; [24  5],[235.07876712  27.92123288] ; [25.92123288  3.07876712],0
p5,1,0.228523,1.45003,[ 40 224] ; [ 2 27],[ 37.84300341 226.15699659] ; [ 4.15699659 24.84300341],0
n1,1,0.249796,1.324446,[25 34] ; [2 7],[23.42647059 35.57352941] ; [3.57352941 5.42647059],0
a2,1,0.251427,1.315355,[103 165] ; [ 8 21],[100.16161616 167.83838384] ; [10.83838384 18.16161616],0
b5,1,0.266114,1.236671,[167 101] ; [15 14],[164.22895623 103.77104377] ; [17.77104377 11.22895623],0
a3,1,0.272837,1.202425,[224  43] ; [22  7],[221.89864865  45.10135135] ; [24.10135135  4.89864865],0
d2,1,0.286568,1.135676,[196  70] ; [24  5],[198.37288136  67.62711864] ; [21.62711864  7.37288136],0
u2,1,0.294211,1.100249,[29 15] ; [6 1],[30.19607843 13.80392157] ; [4.80392157 2.19607843],0
