Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.456163,[51 94] ; [95 60],[70.56666667 74.43333333] ; [75.43333333 79.56666667],1
s8,1,0.002382,9.228782,[ 44 109] ; [73 88],[57.00955414 95.99044586] ; [ 59.99044586 101.00955414],0
v3,1,0.00282,8.920222,[ 34 114] ; [62 98],[ 46.12987013 101.87012987] ; [ 49.87012987 110.12987013],0
a2,1,0.004851,7.934272,[  4 149] ; [ 17 144],[ 10.23248408 142.76751592] ; [ 10.76751592 150.23248408],0
a3,1,0.006079,7.526689,[78 75] ; [106  54],[89.94249201 63.05750799] ; [94.05750799 65.94249201],0
r1,1,0.026085,4.950381,[97 56] ; [120  40],[106.07348243  46.92651757] ; [110.92651757  49.07348243],0
b3,1,0.03476,4.456906,[18 55] ; [40 60],[24.47398844 48.52601156] ; [33.52601156 66.47398844],0
b2,1,0.03476,4.456906,[18 55] ; [40 60],[24.47398844 48.52601156] ; [33.52601156 66.47398844],0
u3,1,0.036082,4.393201,[31 41] ; [34 21],[36.8503937 35.1496063] ; [28.1496063 26.8503937],0
s7,1,0.038876,4.266292,[57 90] ; [77 75],[65.87959866 81.12040134] ; [68.12040134 83.87959866],0
s6,1,0.045391,4.004051,[89 62] ; [109  47],[97.38762215 53.61237785] ; [100.61237785  55.38762215],0
r2,1,0.050179,3.835478,[129  22] ; [146  12],[134.38511327  16.61488673] ; [140.61488673  17.38511327],0
d5,1,0.068967,3.307427,[77 75] ; [98 63],[84.98402556 67.01597444] ; [90.01597444 70.98402556],0
p10,1,0.081067,3.043372,[128  23] ; [145  14],[132.97741935  18.02258065] ; [140.02258065  18.97741935],0
u1,1,0.093606,2.811248,[  3 150] ; [  9 152],[  5.84713376 147.15286624] ; [  6.15286624 154.84713376],0
b5,1,0.100211,2.702182,[81 72] ; [100  61],[88.19426752 64.80573248] ; [92.80573248 68.19426752],0
n4,1,0.107393,2.59217,[99 54] ; [117  43],[105.58466454  47.41533546] ; [110.41533546  49.58466454],0
n5,1,0.133081,2.256186,[105  45] ; [124  36],[110.80645161  39.19354839] ; [118.19354839  41.80645161],0
s4,1,0.145134,2.122667,[ 31 120] ; [ 23 138],[ 26.13461538 124.86538462] ; [ 27.86538462 133.13461538],0
a4,1,0.196561,1.667741,[ 36 117] ; [ 48 112],[ 41.06070288 111.93929712] ; [ 42.93929712 117.06070288],0
a8,1,0.204401,1.610644,[ 17 126] ; [ 26 126],[ 20.8440678 122.1559322] ; [ 22.1559322 129.8440678],0
a1,1,0.22161,1.493915,[  5 148] ; [ 10 151],[  7.3089172 145.6910828] ; [  7.6910828 153.3089172],0
p1,1,0.222366,1.48904,[ 11 141] ; [ 18 142],[ 14.12820513 137.87179487] ; [ 14.87179487 145.12820513],0
p3,1,0.282377,1.155613,[63 90] ; [76 85],[67.72929936 85.27070064] ; [71.27070064 89.72929936],0
a5,1,0.285851,1.139058,[85 68] ; [99 62],[89.65605096 63.34394904] ; [94.34394904 66.65605096],0
p4,1,0.346721,0.885423,[75 77] ; [88 73],[79.15654952 72.84345048] ; [83.84345048 77.15654952],0
s2,1,0.365759,0.818024,[63 89] ; [74 85],[66.95819936 85.04180064] ; [70.04180064 88.95819936],0
n1,1,0.376815,0.781066,[14 29] ; [14 19],[15.84210526 27.15789474] ; [12.15789474 20.84210526],0
d4,1,0.404191,0.695824,[87 66] ; [99 62],[90.63057325 62.36942675] ; [95.36942675 65.63057325],0
r4,1,0.415833,0.662063,[126  27] ; [138  23],[128.63694268  24.36305732] ; [135.36305732  25.63694268],0
b4,1,0.454343,0.559793,[81 72] ; [92 69],[84.29617834 68.70382166] ; [88.70382166 72.29617834],0
b1,1,0.482751,0.492641,[61 92] ; [ 58 103],[57.98407643 95.01592357] ; [61.01592357 99.98407643],0
p6,1,0.540848,0.373971,[ 47 106] ; [ 53 103],[ 49.51456311 103.48543689] ; [ 50.48543689 105.51456311],0
d3,1,0.554793,0.3488,[65 86] ; [64 97],[62.43269231 88.56730769] ; [66.56730769 94.43269231],0
n3,1,0.562711,0.335033,[30 13] ; [25  8],[31.11842105 11.88157895] ; [23.88157895  9.11842105],0
p12,1,0.567443,0.32698,[  9 144] ; [ 12 148],[ 10.26517572 142.73482428] ; [ 10.73482428 149.26517572],0
s1,1,0.568223,0.325665,[  4 148] ; [  6 153],[  4.88745981 147.11254019] ; [  5.11254019 153.88745981],0
p7,1,0.58134,0.304073,[87 60] ; [99 60],[89.35294118 57.64705882] ; [96.64705882 62.35294118],0
p5,1,0.585465,0.297483,[ 16 136] ; [ 20 140],[ 17.53846154 134.46153846] ; [ 18.46153846 141.53846154],0
a6,1,0.586167,0.296371,[93 60] ; [93 68],[90.63057325 62.36942675] ; [95.36942675 65.63057325],0
n2,1,0.590722,0.289218,[33 10] ; [27  6],[33.94736842  9.05263158] ; [26.05263158  6.94736842],0
n6,1,0.6117,0.257708,[122  30] ; [132  28],[123.74358974  28.25641026] ; [130.25641026  29.74358974],0
p11,1,0.622949,0.241744,[125  28] ; [128  33],[123.27707006  29.72292994] ; [129.72292994  31.27707006],0
d2,1,0.629322,0.232982,[ 18 134] ; [ 22 139],[ 19.42492013 132.57507987] ; [ 20.57507987 140.42492013],0
r3,1,0.750759,0.100894,[142  10] ; [148  12],[141.28205128  10.71794872] ; [148.71794872  11.28205128],0
s5,1,0.780754,0.077471,[ 43 105] ; [ 47 107],[ 44.10596026 103.89403974] ; [ 45.89403974 108.10596026],0
v4,1,0.895248,0.017336,[139  12] ; [147  12],[139.30967742  11.69032258] ; [146.69032258  12.30967742],0
p2,1,0.911747,0.012284,[128  24] ; [134  26],[127.64102564  24.35897436] ; [134.35897436  25.64102564],0
s3,1,0.949483,0.004014,[77 74] ; [80 78],[76.72168285 74.27831715] ; [80.27831715 77.72168285],0
p8,1,0.962743,0.002182,[79 74] ; [82 76],[79.20578778 73.79421222] ; [81.79421222 76.20578778],0
a7,1,0.980561,0.000594,[99 53] ; [104  56],[98.8974359 53.1025641] ; [104.1025641  55.8974359],0
u2,1,0.981945,0.000512,[38 35] ; [28 26],[37.93700787 35.06299213] ; [28.06299213 25.93700787],0
