Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,51.3107,[13 28] ; [61  2],[29.17307692 11.82692308] ; [44.82692308 18.17307692],1
v4,1,0.0,32.747324,[19 23] ; [58  3],[31.39805825 10.60194175] ; [45.60194175 15.39805825],1
p11,1,1e-06,23.689767,[ 8 35] ; [42 21],[20.28301887 22.71698113] ; [29.71698113 33.28301887],1
r1,1,2.1e-05,18.091216,[17 25] ; [51 12],[27.2 14.8] ; [40.8 22.2],1
p2,1,0.000227,13.589338,[13 30] ; [42 21],[22.31132075 20.68867925] ; [32.68867925 30.31132075],1
p7,1,0.003268,8.651613,[ 9 32] ; [32 31],[16.16346154 24.83653846] ; [24.83653846 38.16346154],0
u3,1,0.019037,5.498159,[ 4 16] ; [15 13],[ 7.91666667 12.08333333] ; [11.08333333 16.91666667],0
a1,1,0.028052,4.824846,[ 5 38] ; [ 1 62],[ 2.43396226 40.56603774] ; [ 3.56603774 59.43396226],0
v1,1,0.034519,4.4688,[ 7 36] ; [22 41],[11.76415094 31.23584906] ; [17.23584906 45.76415094],0
n3,1,0.036427,4.377024,[11 15] ; [14  5],[14.44444444 11.55555556] ; [10.55555556  8.44444444],0
p4,1,0.040416,4.200318,[ 7 35] ; [22 41],[11.6 30.4] ; [17.4 45.6],0
a6,1,0.044763,4.027533,[21 22] ; [43 20],[25.96226415 17.03773585] ; [38.03773585 24.96226415],0
n2,1,0.046857,3.950532,[11 16] ; [14  6],[14.36170213 12.63829787] ; [10.63829787  9.36170213],0
s8,1,0.059937,3.53912,[ 1 42] ; [ 8 55],[ 3.6509434 39.3490566] ; [ 5.3490566 57.6509434],0
n6,1,0.071437,3.249691,[18 23] ; [39 24],[22.47115385 18.52884615] ; [34.52884615 28.47115385],0
s2,1,0.07468,3.177044,[ 3 40] ; [12 50],[ 6.14285714 36.85714286] ; [ 8.85714286 53.14285714],0
v2,1,0.0876,2.917942,[11 31] ; [26 35],[15.08737864 26.91262136] ; [21.91262136 39.08737864],0
s1,1,0.092702,2.826809,[ 6 36] ; [ 3 59],[ 3.63461538 38.36538462] ; [ 5.36538462 56.63461538],0
p3,1,0.106237,2.609319,[ 7 35] ; [19 43],[10.5 31.5] ; [15.5 46.5],0
a5,1,0.117249,2.453687,[20 23] ; [39 24],[23.93396226 19.06603774] ; [35.06603774 27.93396226],0
a7,1,0.118367,2.438795,[19 22] ; [39 24],[22.86538462 18.13461538] ; [35.13461538 27.86538462],0
b3,1,0.147382,2.099138,[12 15] ; [10 27],[ 9.28125 17.71875] ; [12.71875 24.28125],0
b2,1,0.147382,2.099138,[12 15] ; [10 27],[ 9.28125 17.71875] ; [12.71875 24.28125],0
v3,1,0.1716,1.86891,[ 7 35] ; [17 43],[ 9.88235294 32.11764706] ; [14.11764706 45.88235294],0
d3,1,0.189872,1.718614,[19 24] ; [36 27],[22.31132075 20.68867925] ; [32.68867925 30.31132075],0
a8,1,0.221503,1.494608,[ 1 39] ; [ 5 54],[ 2.42424242 37.57575758] ; [ 3.57575758 55.42424242],0
n4,1,0.322441,0.979021,[24 18] ; [42 21],[26.4 15.6] ; [39.6 23.4],0
s7,1,0.335984,0.925695,[ 5 34] ; [12 47],[ 6.76530612 32.23469388] ; [10.23469388 48.76530612],0
s4,1,0.338383,0.916547,[ 5 38] ; [ 4 59],[ 3.6509434 39.3490566] ; [ 5.3490566 57.6509434],0
p1,1,0.35148,0.868108,[ 5 38] ; [ 4 58],[ 3.68571429 39.31428571] ; [ 5.31428571 56.68571429],0
b5,1,0.365646,0.818407,[18 25] ; [32 31],[20.28301887 22.71698113] ; [29.71698113 33.28301887],0
b4,1,0.387864,0.745628,[23 20] ; [39 24],[25.1509434 17.8490566] ; [36.8490566 26.1509434],0
p6,1,0.446819,0.57871,[ 5 36] ; [11 51],[ 6.36893204 34.63106796] ; [ 9.63106796 52.36893204],0
p8,1,0.447833,0.576132,[ 8 34] ; [16 47],[ 9.6 32.4] ; [14.4 48.6],0
u1,1,0.474584,0.511283,[ 3 40] ; [ 7 56],[ 4.05660377 38.94339623] ; [ 5.94339623 57.05660377],0
s3,1,0.475933,0.508167,[10 32] ; [19 44],[11.6 30.4] ; [17.4 45.6],0
d4,1,0.492477,0.471109,[25 17] ; [41 21],[26.65384615 15.34615385] ; [39.34615385 22.65384615],0
d5,1,0.513273,0.427389,[26 17] ; [42 21],[27.58490566 15.41509434] ; [40.41509434 22.58490566],0
a4,1,0.563817,0.333139,[17 25] ; [22 41],[15.6 26.4] ; [23.4 39.6],0
u2,1,0.578531,0.308615,[ 8 12] ; [13 14],[ 8.93617021 11.06382979] ; [12.06382979 14.93617021],0
n5,1,0.63257,0.228592,[22 20] ; [30 33],[20.8 21.2] ; [31.2 31.8],0
p10,1,0.72799,0.120965,[ 9 34] ; [15 48],[ 9.73584906 33.26415094] ; [14.26415094 48.73584906],0
s5,1,0.743592,0.106994,[ 4 39] ; [ 7 55],[ 4.5047619 38.4952381] ; [ 6.4952381 55.5047619],0
p12,1,0.79277,0.069019,[ 1 42] ; [ 1 61],[ 0.81904762 42.18095238] ; [ 1.18095238 60.81904762],0
d1,1,0.822577,0.05028,[18 25] ; [25 38],[17.44339623 25.55660377] ; [25.55660377 37.44339623],0
b1,1,0.843194,0.039129,[22 21] ; [31 32],[21.5 21.5] ; [31.5 31.5],0
a2,1,0.851347,0.035119,[ 6 37] ; [ 8 55],[ 5.67924528 37.32075472] ; [ 8.32075472 54.67924528],0
d2,1,0.898503,0.01627,[19 22] ; [30 33],[19.31730769 21.68269231] ; [29.68269231 33.31730769],0
a3,1,0.93614,0.00642,[23 19] ; [35 28],[23.2 18.8] ; [34.8 28.2],0
n1,1,0.98924,0.000182,[10 17] ; [ 7 12],[ 9.97826087 17.02173913] ; [ 7.02173913 11.97826087],0
