Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.812317,[57 30] ; [36 80],[39.85714286 47.14285714] ; [53.14285714 62.85714286],1
b2,1,0.197072,1.663942,[17 37] ; [13 49],[13.96551724 40.03448276] ; [16.03448276 45.96551724],0
u2,1,0.197813,1.658448,[25 20] ; [28 37],[21.68181818 23.31818182] ; [31.31818182 33.68181818],0
u3,1,0.216478,1.52757,[26 20] ; [29 36],[22.79279279 23.20720721] ; [32.20720721 32.79279279],0
s3,1,0.232199,1.427342,[49 38] ; [57 62],[44.76699029 42.23300971] ; [61.23300971 57.76699029],0
s7,1,0.238903,1.387058,[34 48] ; [40 80],[30.03960396 51.96039604] ; [43.96039604 76.03960396],0
d5,1,0.269899,1.217259,[61 28] ; [74 47],[57.21428571 31.78571429] ; [77.78571429 43.21428571],0
p2,1,0.295539,1.094217,[71 18] ; [89 32],[67.80952381 21.19047619] ; [92.19047619 28.80952381],0
d3,1,0.337127,0.921326,[53 36] ; [64 57],[49.58571429 39.41428571] ; [67.41428571 53.58571429],0
d1,1,0.412042,0.672901,[31 58] ; [36 86],[28.26066351 60.73933649] ; [38.73933649 83.26066351],0
s4,1,0.45918,0.547893,[13 76] ; [22 97],[14.97596154 74.02403846] ; [20.02403846 98.97596154],0
p8,1,0.462969,0.538706,[42 46] ; [52 70],[39.39047619 48.60952381] ; [54.60952381 67.39047619],0
a3,1,0.615027,0.25292,[43 44] ; [56 66],[41.21052632 45.78947368] ; [57.78947368 64.21052632],0
a7,1,0.631377,0.230198,[60 28] ; [78 42],[58.38461538 29.61538462] ; [79.61538462 40.38461538],0
u1,1,0.656193,0.198182,[ 2 87] ; [  4 118],[ 2.53080569 86.46919431] ; [  3.46919431 118.53080569],0
s2,1,0.754493,0.097794,[39 49] ; [51 70],[37.89473684 50.10526316] ; [52.10526316 68.89473684],0
b5,1,0.808422,0.058788,[54 35] ; [72 50],[53.14691943 35.85308057] ; [72.85308057 49.14691943],0
p1,1,0.818242,0.052811,[ 9 80] ; [ 11 109],[ 8.51674641 80.48325359] ; [ 11.48325359 108.51674641],0
s1,1,0.828153,0.04712,[ 5 83] ; [  6 114],[ 4.65384615 83.34615385] ; [  6.34615385 113.65384615],0
s5,1,0.835431,0.043156,[21 63] ; [28 90],[20.37623762 63.62376238] ; [28.62376238 89.37623762],0
n2,1,0.88249,0.021849,[11  5] ; [24 12],[10.76923077  5.23076923] ; [24.23076923 11.76923077],0
d2,1,0.909223,0.013,[20 69] ; [28 93],[20.34285714 68.65714286] ; [27.65714286 93.34285714],0
a1,1,0.920422,0.00998,[ 2 87] ; [  3 119],[ 2.10900474 86.89099526] ; [  2.89099526 119.10900474],0
a8,1,0.924037,0.009092,[11 69] ; [15 98],[10.77720207 69.22279793] ; [15.22279793 97.77720207],0
