Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.926934,[ 85 179] ; [64 29],[110.18487395 153.81512605] ; [38.81512605 54.18487395],1
s6,1,0.0,36.720687,[125 139] ; [77 15],[149.79775281 114.20224719] ; [52.20224719 39.79775281],1
s8,1,3e-06,21.654556,[ 71 195] ; [49 43],[ 89.16201117 176.83798883] ; [30.83798883 61.16201117],1
s7,1,1.9e-05,18.283709,[ 77 177] ; [51 41],[ 93.96531792 160.03468208] ; [34.03468208 57.96531792],1
p12,1,2.1e-05,18.084702,[  4 259] ; [11 82],[ 11.08146067 251.91853933] ; [ 3.91853933 89.08146067],1
s3,1,2.7e-05,17.610534,[113 152] ; [62 29],[130.26685393 134.73314607] ; [44.73314607 46.26685393],1
s4,1,0.000549,11.941712,[ 32 233] ; [25 66],[ 42.42977528 222.57022472] ; [14.57022472 76.42977528],1
p1,1,0.005937,7.569391,[  9 256] ; [10 82],[ 14.10364146 250.89635854] ; [ 4.89635854 87.10364146],0
n1,1,0.006678,7.357518,[24 60] ; [15 11],[29.78181818 54.21818182] ; [ 9.21818182 16.78181818],0
v1,1,0.010397,6.565657,[104 156] ; [50 40],[114.4 145.6] ; [39.6 50.4],0
n2,1,0.014487,5.97781,[58 27] ; [24  2],[62.79279279 22.20720721] ; [19.20720721  6.79279279],0
p5,1,0.020013,5.410769,[  6 258] ; [ 7 86],[  9.61344538 254.38655462] ; [ 3.38655462 89.61344538],0
p10,1,0.021052,5.322487,[179  84] ; [75 18],[187.64606742  75.35393258] ; [66.35393258 26.64606742],0
p9,1,0.025934,4.960383,[192  68] ; [76 13],[199.65616046  60.34383954] ; [68.34383954 20.65616046],0
r2,1,0.029248,4.75295,[247  19] ; [91  1],[251.1396648  14.8603352] ; [86.8603352  5.1396648],0
d2,1,0.033408,4.524764,[ 99 166] ; [46 46],[107.63305322 157.36694678] ; [37.36694678 54.63305322],0
d3,1,0.043979,4.057362,[167  96] ; [48 45],[158.83426966 104.16573034] ; [56.16573034 36.83426966],0
r4,1,0.045731,3.991479,[224  42] ; [86  7],[229.69359331  36.30640669] ; [80.30640669 12.69359331],0
p3,1,0.057025,3.621859,[ 54 210] ; [28 65],[ 60.63865546 203.36134454] ; [21.36134454 71.63865546],0
a5,1,0.062544,3.468603,[163 103] ; [67 26],[170.4178273  95.5821727] ; [59.5821727 33.4178273],0
p7,1,0.077353,3.119657,[118 139] ; [50 38],[125.14782609 131.85217391] ; [42.85217391 45.14782609],0
p6,1,0.078152,3.102912,[ 39 221] ; [21 70],[ 44.44444444 215.55555556] ; [15.55555556 75.44444444],0
n6,1,0.088434,2.902659,[203  63] ; [78 14],[208.7877095  57.2122905] ; [72.2122905 19.7877095],0
a3,1,0.111677,2.530329,[171  94] ; [67 24],[177.16292135  87.83707865] ; [60.83707865 30.16292135],0
b2,1,0.117244,2.453762,[42 96] ; [24 33],[46.70769231 91.29230769] ; [19.29230769 37.70769231],0
b3,1,0.117244,2.453762,[42 96] ; [24 33],[46.70769231 91.29230769] ; [19.29230769 37.70769231],0
d4,1,0.122622,2.383505,[198  67] ; [76 16],[203.38935574  61.61064426] ; [70.61064426 21.38935574],0
a6,1,0.142084,2.155248,[178  87] ; [54 38],[172.21288515  92.78711485] ; [59.78711485 32.21288515],0
u1,1,0.152043,2.051638,[ 28 238] ; [15 78],[ 31.86072423 234.13927577] ; [11.13927577 81.86072423],0
b5,1,0.182123,1.780215,[175  91] ; [54 39],[169.67688022  96.32311978] ; [59.32311978 33.67688022],0
a7,1,0.187046,1.740736,[184  81] ; [57 35],[178.89355742  86.10644258] ; [62.10644258 29.89355742],0
v2,1,0.240337,1.378615,[122 130] ; [49 39],[126.74117647 125.25882353] ; [44.25882353 43.74117647],0
