Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,27.815344,[141  19] ; [97 58],[120.88888889  39.11111111] ; [117.11111111  37.88888889],1
p8,1,1e-06,24.975562,[125  35] ; [80 76],[103.79746835  56.20253165] ; [101.20253165  54.79746835],1
p4,1,0.000202,13.814023,[149  13] ; [120  36],[137.03773585  24.96226415] ; [131.96226415  24.03773585],1
p5,1,0.000537,11.983966,[ 44 118] ; [ 18 136],[ 31.78481013 130.21518987] ; [ 30.21518987 123.78481013],1
a1,1,0.004421,8.102279,[ 17 145] ; [  4 152],[ 10.69811321 151.30188679] ; [ 10.30188679 145.69811321],0
s2,1,0.006569,7.387323,[121  41] ; [93 61],[109.70886076  52.29113924] ; [104.29113924  49.70886076],0
s7,1,0.008973,6.828262,[112  41] ; [86 60],[101.31772575  51.68227425] ; [96.68227425 49.31772575],0
s5,1,0.009989,6.636795,[86 69] ; [62 90],[74.72312704 80.27687296] ; [73.27687296 78.72312704],0
s4,1,0.022069,5.240323,[ 44 116] ; [ 26 129],[ 35.55555556 124.44444444] ; [ 34.44444444 120.55555556],0
p10,1,0.022247,5.226385,[146  14] ; [128  27],[139.17460317  20.82539683] ; [134.82539683  20.17460317],0
p9,1,0.024382,5.067285,[152   9] ; [135  20],[146.22468354  14.77531646] ; [140.77531646  14.22468354],0
p12,1,0.027114,4.883563,[ 28 133] ; [ 14 142],[ 21.33123028 139.66876972] ; [ 20.66876972 135.33123028],0
d1,1,0.043366,4.081096,[116  46] ; [95 61],[107.49056604  54.50943396] ; [103.50943396  52.49056604],0
a4,1,0.049409,3.8614,[90 72] ; [69 86],[81.2555205 80.7444795] ; [77.7444795 77.2555205],0
p1,1,0.051057,3.806418,[ 25 136] ; [ 13 142],[ 19.36075949 141.63924051] ; [ 18.63924051 136.36075949],0
b5,1,0.059634,3.547524,[87 75] ; [100  56],[95.26415094 66.73584906] ; [91.73584906 64.26415094],0
r3,1,0.082024,3.024341,[159   2] ; [149   7],[156.42902208   4.57097792] ; [151.57097792   4.42902208],0
n4,1,0.101189,2.686704,[138  24] ; [121  34],[132.35962145  29.64037855] ; [126.64037855  28.35962145],0
b1,1,0.10253,2.665739,[77 85] ; [60 96],[69.79245283 92.20754717] ; [67.20754717 88.79245283],0
s8,1,0.113691,2.502146,[105  57] ; [87 68],[98.11987382 63.88012618] ; [93.88012618 61.11987382],0
d3,1,0.116979,2.457316,[120  42] ; [103  53],[113.60377358  48.39622642] ; [109.39622642  46.60377358],0
d4,1,0.118101,2.442331,[143  18] ; [129  27],[138.14511041  22.85488959] ; [133.85488959  22.14511041],0
b2,1,0.153296,2.039141,[47 57] ; [35 64],[42.00985222 61.99014778] ; [39.99014778 59.00985222],0
b3,1,0.153296,2.039141,[47 57] ; [35 64],[42.00985222 61.99014778] ; [39.99014778 59.00985222],0
v1,1,0.287706,1.130326,[102  58] ; [85 62],[97.45928339 62.54071661] ; [89.54071661 57.45928339],0
a6,1,0.317239,1.000294,[104  57] ; [109  47],[108.17981073  52.82018927] ; [104.82018927  51.17981073],0
n6,1,0.318328,0.995802,[145  16] ; [134  21],[142.14873418  18.85126582] ; [136.85126582  18.14873418],0
d2,1,0.330229,0.948,[96 66] ; [84 72],[91.69811321 70.30188679] ; [88.30188679 67.69811321],0
v2,1,0.345901,0.888437,[102  58] ; [86 61],[97.98045603 62.01954397] ; [90.01954397 56.98045603],0
d5,1,0.35159,0.86771,[142  19] ; [132  24],[139.16088328  21.83911672] ; [134.83911672  21.16088328],0
a7,1,0.356431,0.850429,[118  43] ; [107  49],[114.27444795  46.72555205] ; [110.72555205  45.27444795],0
