Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.4e-05,17.199459,[46 65] ; [73 32],[61.15277778 49.84722222] ; [57.84722222 47.15277778],1
p4,1,4.2e-05,16.757199,[43 72] ; [70 38],[58.2735426 56.7264574] ; [54.7264574 53.2735426],1
p3,1,0.00035,12.78122,[39 77] ; [62 46],[52.30357143 63.69642857] ; [48.69642857 59.30357143],1
p2,1,0.000357,12.743078,[82 34] ; [97 11],[92.69642857 23.30357143] ; [86.30357143 21.69642857],1
v3,1,0.001166,10.543927,[31 83] ; [50 53],[42.55299539 71.44700461] ; [38.44700461 64.55299539],0
p7,1,0.00249,9.147898,[56 58] ; [74 33],[67.05882353 46.94117647] ; [62.94117647 44.05882353],0
n5,1,0.003634,8.458302,[75 40] ; [89 19],[84.57399103 30.42600897] ; [79.42600897 28.57399103],0
p5,1,0.005063,7.856951,[  3 114] ; [13 93],[  8.39461883 108.60538117] ; [ 7.60538117 98.39461883],0
p6,1,0.00537,7.750418,[22 94] ; [38 69],[31.21076233 84.78923767] ; [28.78923767 78.21076233],0
s5,1,0.007277,7.203387,[  9 104] ; [22 85],[15.92272727 97.07727273] ; [15.07727273 91.92272727],0
r1,1,0.011598,6.371248,[78 39] ; [88 20],[86.32 30.68] ; [79.68 28.32],0
p9,1,0.016011,5.801686,[98 18] ; [102   6],[103.57142857  12.42857143] ; [96.42857143 11.57142857],0
p8,1,0.0253,5.003228,[52 65] ; [63 43],[60.33632287 56.66367713] ; [54.66367713 51.33632287],0
p11,1,0.02625,4.939488,[91 26] ; [96 12],[97.24 19.76] ; [89.76 18.24],0
s8,1,0.037704,4.318309,[20 97] ; [31 77],[26.52 90.48] ; [24.48 83.52],0
n4,1,0.059412,3.553723,[79 38] ; [85 23],[85.28 31.72] ; [78.72 29.28],0
a4,1,0.085732,2.952745,[41 76] ; [50 58],[47.32 69.68] ; [43.68 64.32],0
r4,1,0.105714,2.617146,[91 26] ; [93 15],[95.68 21.32] ; [88.32 19.68],0
