Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5e-06,20.691464,[33 27] ; [10 53],[20.97560976 39.02439024] ; [22.02439024 40.97560976],1
a5,1,0.001052,10.732863,[50 12] ; [34 30],[41.33333333 20.66666667] ; [42.66666667 21.33333333],0
v1,1,0.005088,7.848004,[35 26] ; [20 42],[27.27642276 33.72357724] ; [27.72357724 34.27642276],0
a6,1,0.015316,5.879759,[46 15] ; [35 29],[39.528 21.472] ; [41.472 22.528],0
r4,1,0.015925,5.81116,[59  3] ; [52 12],[54.61904762  7.38095238] ; [56.38095238  7.61904762],0
r1,1,0.016086,5.793446,[52 10] ; [41 22],[46.128 15.872] ; [46.872 16.128],0
a3,1,0.021867,5.25631,[45 16] ; [34 29],[38.86290323 22.13709677] ; [40.13709677 22.86290323],0
n1,1,0.02346,5.134128,[ 2 11] ; [10  8],[5.03225806 7.96774194] ; [ 6.96774194 11.03225806],0
p3,1,0.026718,4.908946,[26 36] ; [15 49],[20.17460317 41.82539683] ; [20.82539683 43.17460317],0
b4,1,0.049618,3.854306,[37 25] ; [27 37],[31.49206349 30.50793651] ; [32.50793651 31.49206349],0
v4,1,0.054437,3.699259,[61  1] ; [57  6],[58.528  3.472] ; [59.472  3.528],0
d4,1,0.057572,3.605991,[50 12] ; [42 22],[45.26984127 16.73015873] ; [46.73015873 17.26984127],0
b2,1,0.058219,3.587396,[14 18] ; [ 8 28],[10.35294118 21.64705882] ; [11.64705882 24.35294118],0
b3,1,0.058219,3.587396,[14 18] ; [ 8 28],[10.35294118 21.64705882] ; [11.64705882 24.35294118],0
p11,1,0.062716,3.464076,[53  9] ; [46 18],[48.71428571 13.28571429] ; [50.28571429 13.71428571],0
b5,1,0.072561,3.224116,[34 28] ; [45 19],[38.87301587 23.12698413] ; [40.12698413 23.87301587],0
p5,1,0.088147,2.907895,[ 2 60] ; [ 7 56],[ 4.464 57.536] ; [ 4.536 58.464],0
r2,1,0.097752,2.74184,[59  2] ; [57  7],[56.608  4.392] ; [59.392  4.608],0
s1,1,0.098204,2.734472,[ 1 61] ; [ 5 58],[ 2.976 59.024] ; [ 3.024 59.976],0
d1,1,0.109345,2.563658,[35 27] ; [27 37],[30.50793651 31.49206349] ; [31.49206349 32.50793651],0
n6,1,0.140149,2.176327,[53  9] ; [48 16],[49.6984127 12.3015873] ; [51.3015873 12.6984127],0
s8,1,0.216001,1.530745,[28 34] ; [22 42],[24.6031746 37.3968254] ; [25.3968254 38.6031746],0
p7,1,0.216177,1.52957,[45 16] ; [38 22],[41.84297521 19.15702479] ; [41.15702479 18.84297521],0
