Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.553052,[41 23] ; [ 41 106],[24.87203791 39.12796209] ; [57.12796209 89.87203791],1
b4,1,0.14516,2.122388,[30 34] ; [86 63],[34.85446009 29.14553991] ; [81.14553991 67.85446009],0
a4,1,0.158343,1.989981,[19 45] ; [59 89],[23.54716981 40.45283019] ; [54.45283019 93.54716981],0
d1,1,0.18038,1.794486,[33 31] ; [62 87],[28.54460094 35.45539906] ; [66.45539906 82.54460094],0
s2,1,0.199439,1.646479,[10 54] ; [ 14 133],[ 7.27962085 56.72037915] ; [ 16.72037915 130.27962085],0
n3,1,0.262636,1.254808,[14  5] ; [32 22],[11.97260274  7.02739726] ; [34.02739726 19.97260274],0
s4,1,0.289074,1.123929,[ 5 59] ; [ 19 129],[ 7.24528302 56.75471698] ; [ 16.75471698 131.24528302],0
d5,1,0.323034,0.976624,[48 16] ; [101  47],[44.98113208 19.01886792] ; [104.01886792  43.98113208],0
a6,1,0.348536,0.87878,[43 21] ; [90 59],[39.96244131 24.03755869] ; [93.03755869 55.96244131],0
s6,1,0.355115,0.855094,[21 42] ; [ 40 108],[18.21327014 44.78672986] ; [ 42.78672986 105.21327014],0
d2,1,0.358123,0.844466,[22 42] ; [60 86],[24.99047619 39.00952381] ; [57.00952381 88.99047619],0
p6,1,0.368835,0.807586,[10 52] ; [ 17 130],[ 8.00956938 53.99043062] ; [ 18.99043062 128.00956938],0
a3,1,0.391481,0.734337,[38 26] ; [97 51],[40.75471698 23.24528302] ; [94.24528302 53.75471698],0
s7,1,0.41087,0.676281,[13 47] ; [ 24 119],[10.93596059 49.06403941] ; [ 26.06403941 116.93596059],0
u3,1,0.415727,0.662364,[ 9 17] ; [23 29],[10.66666667 15.33333333] ; [21.33333333 30.66666667],0
n1,1,0.423089,0.641719,[ 4 14] ; [18 38],[ 5.35135135 12.64864865] ; [16.64864865 39.35135135],0
r2,1,0.464791,0.534333,[56  8] ; [122  24],[54.24761905  9.75238095] ; [123.75238095  22.24761905],0
d4,1,0.477283,0.505065,[45 19] ; [111  37],[47.09433962 16.90566038] ; [108.90566038  39.09433962],0
n6,1,0.50062,0.453621,[49 15] ; [106  41],[47.01421801 16.98578199] ; [107.98578199  39.01421801],0
a8,1,0.503962,0.446583,[ 7 53] ; [ 12 127],[ 5.72864322 54.27135678] ; [ 13.27135678 125.72864322],0
v2,1,0.559419,0.340711,[29 34] ; [60 84],[27.08695652 35.91304348] ; [61.91304348 82.08695652],0
u2,1,0.576681,0.311631,[11 15] ; [25 26],[12.15584416 13.84415584] ; [23.84415584 27.15584416],0
a2,1,0.659369,0.194291,[10 54] ; [ 27 122],[11.11737089 52.88262911] ; [ 25.88262911 123.11737089],0
r1,1,0.730001,0.119111,[42 21] ; [95 53],[40.90521327 22.09478673] ; [96.09478673 51.90521327],0
p12,1,0.766008,0.088566,[ 2 61] ; [  6 143],[ 2.37735849 60.62264151] ; [  5.62264151 143.37735849],0
n5,1,0.780422,0.077713,[37 27] ; [88 59],[37.91469194 26.08530806] ; [87.08530806 59.91469194],0
s5,1,0.815412,0.054499,[10 54] ; [ 21 125],[ 9.44761905 54.55238095] ; [ 21.55238095 124.44761905],0
n4,1,0.816662,0.05375,[40 24] ; [90 58],[39.24528302 24.75471698] ; [90.75471698 57.24528302],0
v3,1,0.831173,0.045453,[19 43] ; [ 42 102],[18.3592233 43.6407767] ; [ 42.6407767 101.3592233],0
n2,1,0.850095,0.03572,[12  7] ; [34 22],[11.65333333  7.34666667] ; [34.34666667 21.65333333],0
s1,1,0.850305,0.035619,[ 2 61] ; [  4 144],[ 1.79146919 61.20853081] ; [  4.20853081 143.79146919],0
u4,1,0.90049,0.015635,[ 1 63] ; [  2 147],[ 0.90140845 63.09859155] ; [  2.09859155 146.90140845],0
s8,1,0.95803,0.002769,[11 53] ; [ 25 123],[10.86792453 53.13207547] ; [ 25.13207547 122.86792453],0
u1,1,0.996161,2.3e-05,[ 6 58] ; [ 14 135],[ 6.00938967 57.99061033] ; [ 13.99061033 135.00938967],0
v1,1,0.997637,9e-06,[23 40] ; [54 94],[22.99052133 40.00947867] ; [54.00947867 93.99052133],0
