Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,36.230445,[36  8] ; [27 71],[19.52112676 24.47887324] ; [43.47887324 54.52112676],1
s6,1,5e-06,20.900877,[32 14] ; [29 70],[19.35172414 26.64827586] ; [41.64827586 57.35172414],1
s7,1,0.000216,13.686195,[17 27] ; [11 84],[ 8.86330935 35.13669065] ; [19.13669065 75.86330935],1
d4,1,0.00057,11.871959,[31 14] ; [38 62],[21.4137931 23.5862069] ; [47.5862069 52.4137931],1
s5,1,0.003222,8.677403,[15 29] ; [13 87],[ 8.55555556 35.44444444] ; [19.44444444 80.55555556],0
p10,1,0.028094,4.822306,[32 13] ; [50 47],[25.98591549 19.01408451] ; [56.01408451 40.98591549],0
a3,1,0.03277,4.557742,[27 18] ; [40 58],[21.08391608 23.91608392] ; [45.91608392 52.08391608],0
r4,1,0.04985,3.846508,[37  9] ; [65 36],[31.91836735 14.08163265] ; [70.08163265 30.91836735],0
a7,1,0.061906,3.485577,[30 15] ; [50 50],[24.82758621 20.17241379] ; [55.17241379 44.82758621],0
a8,1,0.062517,3.469318,[ 7 35] ; [ 6 87],[ 4.04444444 37.95555556] ; [ 8.95555556 84.04444444],0
s4,1,0.066427,3.369172,[11 35] ; [12 88],[ 7.24657534 38.75342466] ; [15.75342466 84.24657534],0
u3,1,0.078005,3.105987,[11  7] ; [23 38],[ 7.74683544 10.25316456] ; [26.25316456 34.74683544],0
d3,1,0.080632,3.052113,[22 23] ; [34 67],[17.26027397 27.73972603] ; [38.73972603 62.26027397],0
u2,1,0.087405,2.921524,[11  7] ; [23 37],[ 7.84615385 10.15384615] ; [26.15384615 33.84615385],0
n3,1,0.102312,2.669124,[6 7] ; [23  9],[8.37777778 4.62222222] ; [20.62222222 11.37777778],0
r1,1,0.148248,2.09019,[32 14] ; [57 43],[28.04109589 17.95890411] ; [60.95890411 39.04109589],0
b5,1,0.14851,2.087486,[30 16] ; [53 48],[25.97278912 20.02721088] ; [57.02721088 43.97278912],0
p6,1,0.162664,1.949288,[14 31] ; [20 78],[10.6993007 34.3006993] ; [23.3006993 74.6993007],0
p4,1,0.174308,1.845497,[19 26] ; [30 68],[15.41958042 29.58041958] ; [33.58041958 64.41958042],0
b2,1,0.18871,1.727664,[ 5 19] ; [21 38],[ 7.51807229 16.48192771] ; [18.48192771 40.51807229],0
b3,1,0.18871,1.727664,[ 5 19] ; [21 38],[ 7.51807229 16.48192771] ; [18.48192771 40.51807229],0
v3,1,0.189471,1.721727,[17 29] ; [26 73],[13.64137931 32.35862069] ; [29.35862069 69.64137931],0
s1,1,0.190709,1.712133,[ 5 40] ; [ 5 93],[ 3.14685315 41.85314685] ; [ 6.85314685 91.14685315],0
n4,1,0.204761,1.608088,[32 14] ; [58 41],[28.55172414 17.44827586] ; [61.44827586 37.55172414],0
v1,1,0.245838,1.346801,[20 25] ; [34 65],[16.875 28.125] ; [37.125 61.875],0
p9,1,0.251717,1.313749,[32 13] ; [60 38],[28.95104895 16.04895105] ; [63.04895105 34.95104895],0
p7,1,0.311887,1.022669,[24 20] ; [44 53],[21.21985816 22.78014184] ; [46.78014184 50.21985816],0
a5,1,0.350088,0.873138,[22 23] ; [41 60],[19.41780822 25.58219178] ; [43.58219178 57.41780822],0
n1,1,0.352236,0.865385,[ 3 10] ; [12 20],[4.33333333 8.66666667] ; [10.66666667 21.33333333],0
r3,1,0.394716,0.724363,[39  7] ; [78 21],[37.11724138  8.88275862] ; [79.88275862 19.11724138],0
p5,1,0.405831,0.690981,[ 5 40] ; [ 7 93],[ 3.72413793 41.27586207] ; [ 8.27586207 91.72413793],0
p3,1,0.408348,0.683606,[16 29] ; [29 72],[13.86986301 31.13013699] ; [31.13013699 69.86986301],0
p8,1,0.430023,0.622761,[19 26] ; [35 64],[16.875 28.125] ; [37.125 61.875],0
n6,1,0.445682,0.581611,[33 12] ; [67 33],[31.03448276 13.96551724] ; [68.96551724 31.03448276],0
n5,1,0.459065,0.548173,[32 14] ; [62 36],[30.02777778 15.97222222] ; [63.97222222 34.02777778],0
d1,1,0.498936,0.4572,[ 3 43] ; [ 4 97],[ 2.19047619 43.80952381] ; [ 4.80952381 96.19047619],0
v2,1,0.526223,0.40168,[18 28] ; [32 63],[16.31205674 29.68794326] ; [33.68794326 61.31205674],0
a1,1,0.538467,0.378388,[ 4 42] ; [ 6 95],[ 3.1292517 42.8707483] ; [ 6.8707483 94.1292517],0
p2,1,0.541676,0.372443,[30 15] ; [62 39],[28.35616438 16.64383562] ; [63.64383562 37.35616438],0
a4,1,0.542718,0.370526,[ 8 37] ; [22 77],[ 9.375 35.625] ; [20.625 78.375],0
v4,1,0.561484,0.337141,[39  7] ; [80 19],[37.75172414  8.24827586] ; [81.24827586 17.75172414],0
d2,1,0.670712,0.18077,[11 35] ; [21 80],[10.01360544 35.98639456] ; [21.98639456 79.01360544],0
a2,1,0.693043,0.155811,[ 2 44] ; [ 6 95],[ 2.50340136 43.49659864] ; [ 5.49659864 95.50340136],0
p1,1,0.712923,0.135375,[ 4 41] ; [11 90],[ 4.62328767 40.37671233] ; [10.37671233 90.62328767],0
