Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,58.043355,[35 74] ; [200  70],[67.58575198 41.41424802] ; [167.41424802 102.58575198],1
a3,1,0.0,34.440319,[60 49] ; [226  44],[82.25329815 26.74670185] ; [203.74670185  66.25329815],1
n4,1,4e-06,21.046549,[72 37] ; [233  36],[87.94973545 21.05026455] ; [217.05026455  51.94973545],1
s6,1,7e-05,15.814843,[82 26] ; [241  23],[93.77419355 14.22580645] ; [229.22580645  34.77419355],1
n5,1,0.000107,15.001314,[74 35] ; [228  39],[87.54787234 21.45212766] ; [214.45212766  52.54787234],1
s5,1,0.000133,14.598922,[35 70] ; [142 114],[51.48199446 53.51800554] ; [125.51800554 130.48199446],1
s3,1,0.00063,11.686566,[85 23] ; [246  23],[94.82228117 13.17771883] ; [236.17771883  32.82228117],1
a4,1,0.001116,10.624074,[37 72] ; [142 129],[51.34473684 57.65526316] ; [127.65526316 143.34473684],0
d2,1,0.003784,8.384816,[44 64] ; [155 116],[56.70712401 51.29287599] ; [142.29287599 128.70712401],0
n1,1,0.006403,7.433195,[ 5 20] ; [26 23],[10.47297297 14.52702703] ; [20.52702703 28.47297297],0
p8,1,0.006692,7.353943,[51 58] ; [165 101],[62.784 46.216] ; [153.216 112.784],0
p6,1,0.006747,7.339098,[37 71] ; [133 135],[48.82978723 59.17021277] ; [121.17021277 146.82978723],0
a7,1,0.007612,7.122574,[90 17] ; [192  79],[79.82539683 27.17460317] ; [202.17460317  68.82539683],0
p3,1,0.008569,6.910537,[48 61] ; [159 111],[59.53298153 49.46701847] ; [147.46701847 122.53298153],0
r1,1,0.011596,6.371607,[80 28] ; [229  40],[88.5198939 19.4801061] ; [220.4801061  48.5198939],0
n6,1,0.014016,6.036155,[88 20] ; [241  25],[95.00534759 12.99465241] ; [233.99465241  32.00534759],0
v2,1,0.01531,5.880465,[48 52] ; [165 101],[58.19672131 41.80327869] ; [154.80327869 111.19672131],0
p1,1,0.018435,5.554286,[  4 104] ; [ 31 239],[10. 98.] ; [ 25. 245.],0
u1,1,0.022531,5.204341,[16 93] ; [ 69 202],[24.38157895 84.61842105] ; [ 60.61842105 210.38157895],0
p7,1,0.024648,5.048476,[67 40] ; [194  67],[75.88858696 31.11141304] ; [185.11141304  75.88858696],0
p4,1,0.038379,4.288151,[66 43] ; [193  77],[74.48812665 34.51187335] ; [184.51187335  85.48812665],0
p5,1,0.041088,4.172391,[  9 100] ; [ 44 226],[15.24274406 93.75725594] ; [ 37.75725594 232.24274406],0
r2,1,0.042384,4.119795,[101   7] ; [261   6],[104.256   3.744] ; [257.744   9.256],0
a5,1,0.045407,4.003461,[76 33] ; [215  56],[83.47105263 25.52894737] ; [207.52894737  63.47105263],0
a2,1,0.046338,3.969275,[22 87] ; [ 82 189],[29.83157895 79.16842105] ; [ 74.16842105 196.83157895],0
s1,1,0.053352,3.732856,[  1 107] ; [ 14 253],[  4.32 103.68] ; [ 10.68 256.32],0
v3,1,0.086023,2.94726,[38 67] ; [121 142],[45.36684783 59.63315217] ; [113.63315217 149.36684783],0
a1,1,0.087071,2.927715,[  3 106] ; [ 20 251],[  6.59736842 102.40263158] ; [ 16.40263158 254.59736842],0
a8,1,0.103517,2.650509,[12 91] ; [ 46 199],[17.16666667 85.83333333] ; [ 40.83333333 204.16666667],0
p9,1,0.112427,2.51977,[92 15] ; [246  23],[96.18617021 10.81382979] ; [241.81382979  27.18617021],0
u4,1,0.113217,2.508734,[  1 108] ; [ 11 260],[  3.44210526 105.55789474] ; [  8.55789474 262.44210526],0
v1,1,0.120652,2.408841,[53 51] ; [158 106],[59.63043478 44.36956522] ; [151.36956522 112.63043478],0
a6,1,0.144018,2.134494,[78 31] ; [172  98],[71.89973615 37.10026385] ; [178.10026385  91.89973615],0
d1,1,0.164194,1.935166,[65 44] ; [182  89],[70.85 38.15] ; [176.15  94.85],0
s4,1,0.177822,1.815737,[20 85] ; [ 69 200],[24.98663102 80.01336898] ; [ 64.01336898 204.98663102],0
v4,1,0.219363,1.508532,[104   5] ; [262   6],[105.81962865   3.18037135] ; [260.18037135   7.81962865],0
n2,1,0.237427,1.395804,[18  7] ; [41  8],[19.93243243  5.06756757] ; [39.06756757  9.93243243],0
b3,1,0.266754,1.233364,[18 36] ; [ 76 106],[21.50847458 32.49152542] ; [ 72.49152542 109.50847458],0
b2,1,0.266754,1.233364,[18 36] ; [ 76 106],[21.50847458 32.49152542] ; [ 72.49152542 109.50847458],0
n3,1,0.352653,0.86389,[17  9] ; [37 12],[18.72  7.28] ; [35.28 13.72],0
b5,1,0.404579,0.694675,[69 40] ; [159 112],[65.4 43.6] ; [162.6 108.4],0
u3,1,0.46938,0.523436,[29 18] ; [31 14],[30.65217391 16.34782609] ; [29.34782609 15.65217391],0
d5,1,0.482186,0.493916,[88 20] ; [228  42],[90.28571429 17.71428571] ; [225.71428571  44.28571429],0
