Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.474746,[87 17] ; [ 4 29],[69.08029197 34.91970803] ; [21.91970803 11.08029197],1
v4,1,1e-06,24.961259,[90 13] ; [15 18],[79.52205882 23.47794118] ; [25.47794118  7.52205882],1
r1,1,8e-06,19.862222,[78 25] ; [11 22],[67.40441176 35.59558824] ; [21.59558824 11.40441176],1
r2,1,2e-05,18.19914,[94  9] ; [19 13],[86.21481481 16.78518519] ; [26.78518519  5.21481481],1
p11,1,0.000112,14.929564,[59 45] ; [ 6 27],[49.34306569 54.65693431] ; [15.65693431 17.34306569],1
p2,1,0.000178,14.048228,[61 43] ; [ 7 26],[51.62043796 52.37956204] ; [16.37956204 16.62043796],1
a1,1,0.000305,13.040016,[  4 100] ; [ 8 25],[ 9.10948905 94.89051095] ; [ 2.89051095 30.10948905],1
d4,1,0.000311,13.004151,[80 22] ; [15 18],[71.77777778 30.22222222] ; [23.22222222  9.77777778],1
n5,1,0.003466,8.544205,[48 55] ; [25  8],[55.28676471 47.71323529] ; [17.71323529 15.28676471],0
n6,1,0.003657,8.446855,[67 36] ; [12 21],[59.83088235 43.16911765] ; [19.16911765 13.83088235],0
d3,1,0.006691,7.354198,[56 47] ; [ 9 24],[49.22794118 53.77205882] ; [15.77205882 17.22794118],0
v2,1,0.00753,7.142014,[41 60] ; [ 5 28],[34.67164179 66.32835821] ; [11.32835821 21.67164179],0
p8,1,0.008055,7.021215,[25 78] ; [ 1 31],[19.83703704 83.16296296] ; [ 6.16296296 25.83703704],0
p7,1,0.008326,6.961887,[41 61] ; [ 5 28],[34.75555556 67.24444444] ; [11.24444444 21.75555556],0
s2,1,0.015299,5.88173,[31 72] ; [ 3 30],[25.75 77.25] ; [ 8.25 24.75],0
b5,1,0.01906,5.496031,[68 36] ; [14 19],[62.24817518 41.75182482] ; [19.75182482 13.24817518],0
s4,1,0.019092,5.493044,[ 9 94] ; [ 8 25],[12.875 90.125] ; [ 4.125 28.875],0
b1,1,0.019145,5.48822,[45 59] ; [22 11],[50.86131387 53.13868613] ; [16.13868613 16.86131387],0
v1,1,0.019164,5.486477,[41 60] ; [ 6 27],[35.42537313 65.57462687] ; [11.57462687 21.42537313],0
a7,1,0.019515,5.454727,[65 39] ; [13 20],[59.21167883 44.78832117] ; [18.78832117 14.21167883],0
s3,1,0.023231,5.151135,[43 60] ; [ 6 25],[37.6641791 65.3358209] ; [11.3358209 19.6641791],0
s8,1,0.026338,4.93368,[20 83] ; [ 1 31],[16.02222222 86.97777778] ; [ 4.97777778 27.02222222],0
p6,1,0.030508,4.680452,[19 82] ; [ 1 31],[15.18796992 85.81203008] ; [ 4.81203008 27.18796992],0
p1,1,0.038701,4.273942,[ 3 99] ; [ 4 29],[ 5.28888889 96.71111111] ; [ 1.71111111 31.28888889],0
u3,1,0.039355,4.245459,[19 20] ; [ 3 13],[15.6 23.4] ; [6.4 9.6],0
n3,1,0.04748,3.928312,[27 12] ; [ 8 11],[23.53448276 15.46551724] ; [11.46551724  7.53448276],0
p9,1,0.06277,3.462653,[37 62] ; [ 6 25],[32.74615385 66.25384615] ; [10.25384615 20.74615385],0
a6,1,0.090999,2.856616,[64 39] ; [15 18],[59.83088235 43.16911765] ; [19.16911765 13.83088235],0
a2,1,0.096425,2.763707,[23 81] ; [ 3 30],[19.73722628 84.26277372] ; [ 6.26277372 26.73722628],0
d1,1,0.101336,2.684393,[45 59] ; [ 9 24],[40.99270073 63.00729927] ; [13.00729927 19.99270073],0
d5,1,0.108599,2.574487,[69 34] ; [17 16],[65.13235294 37.86764706] ; [20.86764706 12.13235294],0
s6,1,0.128157,2.314684,[41 62] ; [ 8 24],[37.38518519 65.61481481] ; [11.61481481 20.38518519],0
s7,1,0.148909,2.08339,[26 71] ; [ 4 25],[23.0952381 73.9047619] ; [ 6.9047619 22.0952381],0
u2,1,0.17713,1.821541,[19 18] ; [ 5 11],[16.75471698 20.24528302] ; [7.24528302 8.75471698],0
n1,1,0.197037,1.6642,[11 28] ; [ 9 11],[13.22033898 25.77966102] ; [ 6.77966102 13.22033898],0
a8,1,0.23552,1.407209,[14 82] ; [ 2 29],[12.09448819 83.90551181] ; [ 3.90551181 27.09448819],0
n2,1,0.238296,1.390644,[25 16] ; [ 9 11],[22.85245902 18.14754098] ; [11.14754098  8.85245902],0
a5,1,0.257454,1.282398,[59 45] ; [15 18],[56.17518248 47.82481752] ; [17.82481752 15.17518248],0
b2,1,0.258259,1.278067,[17 44] ; [ 9 13],[19.10843373 41.89156627] ; [ 6.89156627 15.10843373],0
b3,1,0.258259,1.278067,[17 44] ; [ 9 13],[19.10843373 41.89156627] ; [ 6.89156627 15.10843373],0
p3,1,0.285967,1.138511,[21 82] ; [ 4 29],[18.93382353 84.06617647] ; [ 6.06617647 26.93382353],0
n4,1,0.326445,0.96295,[62 41] ; [23 10],[64.375 38.625] ; [20.625 12.375],0
b4,1,0.357488,0.846699,[63 41] ; [17 16],[60.72992701 43.27007299] ; [19.27007299 13.72992701],0
s1,1,0.375674,0.784809,[ 5 97] ; [ 3 30],[ 6.04444444 95.95555556] ; [ 1.95555556 31.04444444],0
