Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.355247,[3 7] ; [314  24],[9.1091954 0.8908046] ; [307.8908046  30.1091954],1
r2,1,0.0,40.915692,[6 4] ; [327   8],[9.65217391 0.34782609] ; [323.34782609  11.65217391],1
r3,1,0.00019,13.924289,[7 3] ; [323  14],[9.51008646 0.48991354] ; [320.48991354  16.51008646],1
r1,1,0.001645,9.90893,[5 5] ; [290  47],[8.50144092 1.49855908] ; [286.49855908  50.50144092],0
d5,1,0.006557,7.390534,[5 5] ; [279  56],[8.23188406 1.76811594] ; [275.76811594  59.23188406],0
a7,1,0.00871,6.881423,[3 7] ; [234 104],[6.81034483 3.18965517] ; [230.18965517 107.81034483],0
s6,1,0.011716,6.353367,[5 4] ; [286  47],[7.65789474 1.34210526] ; [283.34210526  49.65789474],0
p8,1,0.011764,6.346117,[2 8] ; [198 133],[5.86510264 4.13489736] ; [194.13489736 136.86510264],0
p2,1,0.013111,6.154118,[6 4] ; [294  43],[8.64553314 1.35446686] ; [291.35446686  45.64553314],0
d1,1,0.020011,5.4109,[3 7] ; [222 116],[6.46551724 3.53448276] ; [218.53448276 119.46551724],0
p9,1,0.021866,5.256444,[7 3] ; [306  29],[9.07246377 0.92753623] ; [303.92753623  31.07246377],0
d3,1,0.029659,4.72894,[4 6] ; [241  95],[7.08092486 2.91907514] ; [237.91907514  98.08092486],0
p4,1,0.031713,4.613969,[4 6] ; [240  96],[7.05202312 2.94797688] ; [236.94797688  99.05202312],0
s1,1,0.033734,4.508116,[2 8] ; [ 16 317],[0.52478134 9.47521866] ; [ 17.47521866 315.52478134],0
a4,1,0.050805,3.814705,[2 8] ; [173 164],[5.04322767 4.95677233] ; [169.95677233 167.04322767],0
b1,1,0.071352,3.251647,[7 3] ; [140 198],[4.22413793 5.77586207] ; [142.77586207 195.22413793],0
p11,1,0.073489,3.203317,[6 4] ; [278  60],[8.16091954 1.83908046] ; [275.83908046  62.16091954],0
d2,1,0.095764,2.774711,[3 7] ; [190 146],[5.57803468 4.42196532] ; [187.42196532 148.57803468],0
n2,1,0.098333,2.732378,[2 2] ; [59 12],[3.25333333 0.74666667] ; [57.74666667 13.25333333],0
s8,1,0.118253,2.440309,[5 5] ; [243  92],[7.1884058 2.8115942] ; [240.8115942  94.1884058],0
s5,1,0.149953,2.072732,[2 7] ; [151 174],[4.12275449 4.87724551] ; [148.87724551 176.12275449],0
d4,1,0.192672,1.697064,[7 3] ; [285  50],[8.46376812 1.53623188] ; [283.53623188  51.46376812],0
s3,1,0.213308,1.548831,[6 4] ; [257  77],[7.64534884 2.35465116] ; [255.35465116  78.64534884],0
s2,1,0.269081,1.221424,[6 4] ; [254  83],[7.49279539 2.50720461] ; [252.50720461  84.49279539],0
p1,1,0.352454,0.864603,[2 8] ; [ 36 301],[1.09510086 8.90489914] ; [ 36.90489914 300.09510086],0
s4,1,0.372234,0.796193,[3 7] ; [ 63 273],[1.90751445 8.09248555] ; [ 64.09248555 271.90751445],0
a5,1,0.412976,0.670218,[7 3] ; [272  66],[8.01724138 1.98275862] ; [270.98275862  67.01724138],0
p7,1,0.434319,0.611246,[6 4] ; [232  93],[7.10447761 2.89552239] ; [230.89552239  94.10447761],0
p10,1,0.464054,0.5361,[8 2] ; [294  41],[8.75362319 1.24637681] ; [293.24637681  41.75362319],0
p5,1,0.477937,0.503567,[1 9] ; [ 63 271],[1.86046512 8.13953488] ; [ 62.13953488 271.86046512],0
v2,1,0.494438,0.466855,[5 5] ; [201 130],[6.04105572 3.95894428] ; [199.95894428 131.04105572],0
a2,1,0.52354,0.406915,[2 8] ; [ 99 239],[2.90229885 7.09770115] ; [ 98.09770115 239.90229885],0
v1,1,0.526764,0.40063,[7 3] ; [197 131],[6.03550296 3.96449704] ; [197.96449704 130.03550296],0
a3,1,0.533798,0.387157,[9 1] ; [277  59],[8.26589595 1.73410405] ; [277.73410405  58.26589595],0
n3,1,0.548813,0.359448,[2 2] ; [46 25],[2.56 1.44] ; [45.44 25.56],0
p3,1,0.558896,0.341619,[5 5] ; [199 137],[5.89595376 4.10404624] ; [198.10404624 137.89595376],0
n6,1,0.585965,0.29669,[8 1] ; [315  22],[8.4017341 0.5982659] ; [314.5982659  22.4017341],0
p6,1,0.621929,0.243166,[4 6] ; [160 174],[4.76744186 5.23255814] ; [159.23255814 174.76744186],0
a1,1,0.627693,0.235203,[1 9] ; [ 21 317],[0.63218391 9.36781609] ; [ 21.36781609 316.63218391],0
a6,1,0.710039,0.138238,[6 4] ; [220 115],[6.55072464 3.44927536] ; [219.44927536 115.55072464],0
b4,1,0.795626,0.067087,[5 5] ; [183 155],[5.40229885 4.59770115] ; [182.59770115 155.40229885],0
b2,1,0.837581,0.04202,[4 6] ; [103 135],[4.31451613 5.68548387] ; [102.68548387 135.31451613],0
b3,1,0.837581,0.04202,[4 6] ; [103 135],[4.31451613 5.68548387] ; [102.68548387 135.31451613],0
p12,1,0.851785,0.034909,[1 9] ; [ 40 295],[1.1884058 8.8115942] ; [ 39.8115942 295.1884058],0
n4,1,0.877095,0.023917,[9 1] ; [308  29],[9.13544669 0.86455331] ; [307.86455331  29.13544669],0
a8,1,0.881555,0.022201,[2 8] ; [ 55 248],[1.82108626 8.17891374] ; [ 55.17891374 247.82108626],0
n1,1,0.911365,0.012391,[2 2] ; [37 33],[2.10810811 1.89189189] ; [36.89189189 33.10810811],0
b5,1,0.913619,0.011767,[6 4] ; [197 141],[5.83333333 4.16666667] ; [197.16666667 140.83333333],0
v3,1,0.969694,0.001443,[5 5] ; [162 166],[4.9408284 5.0591716] ; [162.0591716 165.9408284],0
