Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.74831,[228  36] ; [14 18],[215.83783784  48.16216216] ; [26.16216216  5.83783784],1
n4,1,0.0,28.175138,[231  34] ; [16 16],[220.38720539  44.61279461] ; [26.61279461  5.38720539],1
p9,1,0.000348,12.792756,[248  17] ; [24  8],[242.69360269  22.30639731] ; [29.30639731  2.69360269],1
r2,1,0.002374,9.23523,[251   9] ; [27  5],[247.53424658  12.46575342] ; [30.46575342  1.53424658],0
s7,1,0.00412,8.229953,[151  99] ; [ 9 19],[143.88489209 106.11510791] ; [16.11510791 11.88489209],0
p4,1,0.012914,6.180919,[233  32] ; [23  9],[228.41750842  36.58249158] ; [27.58249158  4.41750842],0
d2,1,0.015168,5.896839,[143 122] ; [10 22],[136.51515152 128.48484848] ; [16.48484848 15.51515152],0
p5,1,0.019453,5.460361,[ 65 200] ; [ 2 30],[ 59.78114478 205.21885522] ; [ 7.21885522 24.78114478],0
s2,1,0.024852,5.034196,[145 117] ; [11 21],[139.02040816 122.97959184] ; [16.97959184 15.02040816],0
d4,1,0.025568,4.984985,[229  35] ; [23  9],[224.75675676  39.24324324] ; [27.24324324  4.75675676],0
u1,1,0.034161,4.48661,[ 59 206] ; [ 2 30],[ 54.42760943 210.57239057] ; [ 6.57239057 25.42760943],0
s8,1,0.050942,3.810191,[146 116] ; [12 20],[140.80272109 121.19727891] ; [17.19727891 14.80272109],0
p10,1,0.058425,3.58154,[241  22] ; [26  6],[238.03728814  24.96271186] ; [28.96271186  3.03728814],0
d1,1,0.059968,3.538262,[177  88] ; [16 16],[172.20538721  92.79461279] ; [20.79461279 11.20538721],0
p12,1,0.075085,3.16821,[ 38 226] ; [ 1 31],[ 34.78378378 229.21621622] ; [ 4.21621622 27.78378378],0
u2,1,0.094238,2.800454,[38 31] ; [9 2],[40.5375 28.4625] ; [6.4625 4.5375],0
a8,1,0.097123,2.752164,[ 36 204] ; [ 1 27],[ 33.13432836 206.86567164] ; [ 3.86567164 24.13432836],0
p6,1,0.100224,2.70198,[154 107] ; [13 17],[149.78350515 111.21649485] ; [17.21649485 12.78350515],0
b1,1,0.101164,2.687091,[101 164] ; [17 15],[105.28619529 159.71380471] ; [12.71380471 19.28619529],0
p11,1,0.103529,2.650323,[234  31] ; [25  7],[231.09427609  33.90572391] ; [27.90572391  4.09427609],0
v1,1,0.108371,2.57782,[165  96] ; [15 16],[160.89041096 100.10958904] ; [19.10958904 11.89041096],0
b3,1,0.126516,2.334739,[69 99] ; [ 5 16],[ 65.77777778 102.22222222] ; [ 8.22222222 12.77777778],0
b2,1,0.126516,2.334739,[69 99] ; [ 5 16],[ 65.77777778 102.22222222] ; [ 8.22222222 12.77777778],0
a4,1,0.141432,2.162308,[127 137] ; [11 21],[123.08108108 140.91891892] ; [14.91891892 17.08108108],0
s5,1,0.162411,1.951631,[111 140] ; [10 22],[107.3180212 143.6819788] ; [13.6819788 18.3180212],0
a2,1,0.184485,1.761118,[ 70 195] ; [ 5 27],[ 66.91919192 198.08080808] ; [ 8.08080808 23.91919192],0
v3,1,0.184753,1.758968,[124 134] ; [11 20],[120.51903114 137.48096886] ; [14.48096886 16.51903114],0
a7,1,0.189755,1.719516,[194  70] ; [20 12],[190.86486486  73.13513514] ; [23.13513514  8.86486486],0
s6,1,0.197641,1.659724,[187  68] ; [20 12],[183.91986063  71.08013937] ; [23.08013937  8.91986063],0
d3,1,0.220343,1.502138,[193  72] ; [20 12],[190.05050505  74.94949495] ; [22.94949495  9.05050505],0
a5,1,0.237305,1.396532,[214  51] ; [23  9],[211.46464646  53.53535354] ; [25.53535354  6.46464646],0
n3,1,0.261186,1.262461,[25 13] ; [1 2],[24.09756098 13.90243902] ; [1.90243902 1.09756098],0
v4,1,0.265086,1.242,[256   7] ; [30  2],[254.97627119   8.02372881] ; [31.02372881  0.97627119],0
d5,1,0.267688,1.228554,[219  45] ; [24  8],[216.72972973  47.27027027] ; [26.27027027  5.72972973],0
a3,1,0.281096,1.161785,[196  67] ; [21 11],[193.46101695  69.53898305] ; [23.53898305  8.46101695],0
p2,1,0.289927,1.119962,[245  19] ; [28  4],[243.48648649  20.51351351] ; [29.51351351  2.48648649],0
r1,1,0.308026,1.03912,[221  43] ; [29  3],[222.97297297  41.02702703] ; [27.02702703  4.97297297],0
b4,1,0.380878,0.767865,[154 111] ; [16 16],[151.68350168 113.31649832] ; [18.31649832 13.68350168],0
b5,1,0.411381,0.674806,[137 128] ; [19 13],[139.19191919 125.80808081] ; [16.80808081 15.19191919],0
a1,1,0.423229,0.641332,[ 18 247] ; [ 1 31],[ 16.95286195 248.04713805] ; [ 2.04713805 29.95286195],0
p7,1,0.44256,0.589635,[233  30] ; [26  5],[231.69047619  31.30952381] ; [27.30952381  3.69047619],0
s3,1,0.44483,0.583791,[157 104] ; [17 15],[154.99658703 106.00341297] ; [19.00341297 12.99658703],0
r4,1,0.527974,0.398289,[248  17] ; [29  3],[247.15488215  17.84511785] ; [29.84511785  2.15488215],0
v2,1,0.585741,0.297045,[164  96] ; [18 13],[162.61168385  97.38831615] ; [19.38831615 11.61168385],0
s4,1,0.673693,0.177313,[ 49 212] ; [ 7 25],[ 49.88395904 211.11604096] ; [ 6.11604096 25.88395904],0
u3,1,0.762899,0.091009,[40 28] ; [7 4],[40.4556962 27.5443038] ; [6.5443038 4.4556962],0
n1,1,0.766543,0.088149,[16 22] ; [1 2],[15.75609756 22.24390244] ; [1.24390244 1.75609756],0
p1,1,0.771842,0.08408,[ 38 226] ; [ 4 28],[ 37.45945946 226.54054054] ; [ 4.54054054 27.45945946],0
r3,1,0.845656,0.037894,[252  10] ; [31  1],[252.19727891   9.80272109] ; [30.80272109  1.19727891],0
a6,1,0.98261,0.000475,[181  83] ; [22 10],[181.05405405  82.94594595] ; [21.94594595 10.05405405],0
