Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.118642,2.435152,[ 5 38] ; [1 1],[ 5.73333333 37.26666667] ; [0.26666667 1.73333333],0
u2,1,0.160711,1.967525,[ 2 15] ; [1 1],[ 2.68421053 14.31578947] ; [0.31578947 1.68421053],0
s1,1,0.161438,1.960706,[ 6 38] ; [1 1],[ 6.69565217 37.30434783] ; [0.30434783 1.69565217],0
s3,1,0.516375,0.421127,[12 30] ; [1 1],[12.40909091 29.59090909] ; [0.59090909 1.40909091],0
p2,1,0.591646,0.287781,[14 30] ; [1 1],[14.34782609 29.65217391] ; [0.65217391 1.34782609],0
d4,1,0.644079,0.213447,[29 15] ; [1 1],[28.69565217 15.30434783] ; [1.30434783 0.69565217],0
r1,1,0.644079,0.213447,[15 29] ; [1 1],[15.30434783 28.69565217] ; [0.69565217 1.30434783],0
p11,1,0.747415,0.103716,[17 27] ; [1 1],[17.2173913 26.7826087] ; [0.7826087 1.2173913],0
d2,1,0.871503,0.026163,[19 24] ; [1 1],[19.11111111 23.88888889] ; [0.88888889 1.11111111],0
b1,1,0.89956,0.015931,[24 20] ; [1 1],[23.91304348 20.08695652] ; [1.08695652 0.91304348],0
r2,1,0.91932,0.01026,[22 19] ; [1 1],[21.93023256 19.06976744] ; [1.06976744 0.93023256],0
a6,1,0.949823,0.00396,[21 23] ; [1 1],[21.04347826 22.95652174] ; [0.95652174 1.04347826],0
n2,1,0.952933,0.003484,[12 11] ; [1 1],[11.96 11.04] ; [1.04 0.96],0
n3,1,1.0,0.0,[11 11] ; [1 1],[11. 11.] ; [1. 1.],0
