Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,59.575991,[17 93] ; [52 20],[41.7032967 68.2967033] ; [27.2967033 44.7032967],1
d5,1,0.0,49.127074,[53 58] ; [71  2],[74.80434783 36.19565217] ; [49.19565217 23.80434783],1
d4,1,0.0,49.127074,[53 58] ; [71  2],[74.80434783 36.19565217] ; [49.19565217 23.80434783],1
d3,1,0.0,48.730316,[34 76] ; [61 12],[57.10382514 52.89617486] ; [37.89617486 35.10382514],1
a5,1,1e-06,23.270416,[45 66] ; [56 17],[60.92934783 50.07065217] ; [40.07065217 32.92934783],1
a4,1,2e-06,22.918042,[21 90] ; [38 34],[35.78688525 75.21311475] ; [23.21311475 48.78688525],1
a3,1,4e-06,21.48832,[53 57] ; [60 13],[67.92349727 42.07650273] ; [45.07650273 27.92349727],1
v2,1,8e-06,19.905603,[30 80] ; [42 27],[44.24581006 65.75418994] ; [27.75418994 41.24581006],1
a2,1,0.000732,11.406345,[  6 105] ; [16 57],[13.27173913 97.72826087] ; [ 8.72826087 64.27173913],1
u1,1,0.007351,7.185062,[  2 109] ; [ 8 65],[  6.0326087 104.9673913] ; [ 3.9673913 69.0326087],0
s8,1,0.016973,5.699172,[22 89] ; [26 47],[28.95652174 82.04347826] ; [19.04347826 53.95652174],0
v3,1,0.022233,5.227429,[25 85] ; [27 43],[31.77777778 78.22222222] ; [20.22222222 49.77777778],0
n4,1,0.028722,4.784182,[68 43] ; [56 17],[74.80434783 36.19565217] ; [49.19565217 23.80434783],0
p11,1,0.038565,4.279939,[69 42] ; [56 17],[75.4076087 35.5923913] ; [49.5923913 23.4076087],0
r3,1,0.056841,3.62725,[84 26] ; [64  9],[88.96174863 21.03825137] ; [59.03825137 13.96174863],0
p6,1,0.088385,2.903541,[27 82] ; [25 43],[32.02259887 76.97740113] ; [19.97740113 48.02259887],0
s5,1,0.101729,2.678219,[16 92] ; [17 52],[20.13559322 87.86440678] ; [12.86440678 56.13559322],0
