Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,44.799611,[38 50] ; [220  54],[62.71823204 25.28176796] ; [195.28176796  78.71823204],1
d3,1,0.0,26.593407,[48 40] ; [225  50],[66.18181818 21.81818182] ; [206.81818182  68.18181818],1
a2,1,6e-06,20.621799,[ 8 80] ; [ 94 182],[24.65934066 63.34065934] ; [ 77.34065934 198.65934066],1
b5,1,4.4e-05,16.707256,[33 55] ; [172 104],[49.56043956 38.43956044] ; [155.43956044 120.56043956],1
u1,1,0.000369,12.683102,[ 6 82] ; [ 67 209],[17.64835165 70.35164835] ; [ 55.35164835 220.64835165],1
u3,1,0.014258,6.005942,[ 8 13] ; [43 20],[12.75  8.25] ; [38.25 24.75],0
n2,1,0.01979,5.430281,[7 6] ; [38  7],[10.0862069  2.9137931] ; [34.9137931 10.0862069],0
s8,1,0.028971,4.76932,[54 34] ; [130 141],[45.10306407 42.89693593] ; [138.89693593 132.10306407],0
v4,1,0.035503,4.420803,[82  6] ; [267   6],[85.07479224  2.92520776] ; [263.92520776   9.07479224],0
p3,1,0.040967,4.177384,[66 22] ; [173 101],[58.09944751 29.90055249] ; [180.90055249  93.09944751],0
v1,1,0.053006,3.743722,[47 40] ; [177  93],[54.58823529 32.41176471] ; [169.41176471 100.58823529],0
b3,1,0.055641,3.662768,[29 27] ; [ 63 106],[22.89777778 33.10222222] ; [69.10222222 99.89777778],0
b2,1,0.055641,3.662768,[29 27] ; [ 63 106],[22.89777778 33.10222222] ; [69.10222222 99.89777778],0
p2,1,0.066856,3.358573,[76 12] ; [255  20],[80.24242424  7.75757576] ; [250.75757576  24.24242424],0
p12,1,0.07029,3.276225,[ 5 82] ; [ 35 240],[ 9.61325967 77.38674033] ; [ 30.38674033 244.61325967],0
r2,1,0.088299,2.905118,[79  7] ; [263  10],[81.9275766  4.0724234] ; [260.0724234  12.9275766],0
u4,1,0.095495,2.779219,[ 5 83] ; [  6 269],[ 2.66666667 85.33333333] ; [  8.33333333 266.66666667],0
r1,1,0.097953,2.738559,[72 16] ; [242  31],[76.54293629 11.45706371] ; [237.45706371  35.54293629],0
b1,1,0.154288,2.029341,[41 47] ; [105 171],[35.2967033 52.7032967] ; [110.7032967 165.2967033],0
b4,1,0.171157,1.872784,[45 43] ; [164 112],[50.52747253 37.47252747] ; [158.47252747 117.52747253],0
s4,1,0.201239,1.633356,[17 71] ; [ 37 233],[13.27374302 74.72625698] ; [ 40.72625698 229.27374302],0
p7,1,0.210127,1.570548,[76 12] ; [218  53],[72.06685237 15.93314763] ; [221.93314763  49.06685237],0
d4,1,0.259153,1.273274,[79  8] ; [237  38],[75.94475138 11.05524862] ; [240.05524862  34.94475138],0
s5,1,0.262322,1.256461,[39 46] ; [103 161],[34.58452722 50.41547278] ; [107.41547278 156.58452722],0
s7,1,0.280746,1.163473,[50 35] ; [136 125],[45.69364162 39.30635838] ; [140.30635838 120.69364162],0
p1,1,0.397816,0.714918,[ 8 80] ; [ 34 240],[10.20994475 77.79005525] ; [ 31.79005525 242.20994475],0
v2,1,0.434907,0.609684,[51 36] ; [169  98],[54.06779661 32.93220339] ; [165.93220339 101.06779661],0
p11,1,0.439798,0.596809,[74 14] ; [241  35],[76.15384615 11.84615385] ; [238.84615385  37.15384615],0
s3,1,0.466259,0.530829,[52 36] ; [147 122],[49.05322129 38.94677871] ; [149.94677871 119.05322129],0
r4,1,0.468854,0.524675,[81  7] ; [260  16],[82.43956044  5.56043956] ; [258.56043956  17.43956044],0
n1,1,0.524084,0.405849,[6 7] ; [16 28],[5.01754386 7.98245614] ; [16.98245614 27.01754386],0
a8,1,0.54001,0.375522,[11 76] ; [ 37 204],[12.73170732 74.26829268] ; [ 35.26829268 205.73170732],0
v3,1,0.563542,0.333608,[42 46] ; [118 149],[39.66197183 48.33802817] ; [120.33802817 146.66197183],0
p4,1,0.583879,0.300006,[65 23] ; [211  64],[66.90909091 21.09090909] ; [209.09090909  65.90909091],0
d1,1,0.609991,0.260188,[59 29] ; [193  83],[60.92307692 27.07692308] ; [191.07692308  84.92307692],0
p10,1,0.617924,0.248796,[77 11] ; [245  29],[78.27624309  9.72375691] ; [243.72375691  30.27624309],0
p6,1,0.632638,0.228501,[44 43] ; [131 144],[42.05801105 44.94198895] ; [132.94198895 142.05801105],0
n6,1,0.633397,0.227482,[77 11] ; [243  29],[78.22222222  9.77777778] ; [241.77777778  30.22222222],0
d2,1,0.659181,0.19452,[51 37] ; [152 123],[49.21212121 38.78787879] ; [153.78787879 121.21212121],0
s2,1,0.660346,0.193103,[48 40] ; [140 130],[46.2122905 41.7877095] ; [141.7877095 128.2122905],0
d5,1,0.66037,0.193074,[72 15] ; [233  42],[73.30110497 13.69889503] ; [231.69889503  43.30110497],0
p9,1,0.684213,0.165422,[78 10] ; [247  27],[79.00552486  8.99447514] ; [245.99447514  28.00552486],0
r3,1,0.691062,0.157938,[85  3] ; [262  12],[84.35359116  3.64640884] ; [262.64640884  11.35359116],0
a4,1,0.693994,0.154795,[45 43] ; [134 141],[43.39393939 44.60606061] ; [135.60606061 139.39393939],0
n4,1,0.860271,0.030986,[71 17] ; [225  51],[71.56043956 16.43956044] ; [224.43956044  51.56043956],0
a1,1,0.869956,0.026803,[ 5 83] ; [ 17 259],[ 5.31868132 82.68131868] ; [ 16.68131868 259.31868132],0
s1,1,0.882484,0.021851,[ 2 86] ; [  7 267],[ 2.1878453 85.8121547] ; [  6.8121547 267.1878453],0
s6,1,0.899542,0.015937,[61 24] ; [189  77],[60.54131054 24.45868946] ; [189.45868946  76.54131054],0
a3,1,0.909291,0.012981,[67 21] ; [211  64],[67.39393939 20.60606061] ; [210.60606061  64.39393939],0
n5,1,0.936135,0.006421,[71 17] ; [220  54],[70.74033149 17.25966851] ; [220.25966851  53.74033149],0
p5,1,0.950177,0.003904,[16 72] ; [ 51 225],[16.1978022 71.8021978] ; [ 50.8021978 225.1978022],0
u2,1,0.98589,0.000313,[12  9] ; [37 28],[11.96511628  9.03488372] ; [37.03488372 27.96511628],0
n3,1,1.0,0.0,[8 4] ; [30 15],[8. 4.] ; [30. 15.],0
