Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,44.34645,[ 29 104] ; [72 41],[54.60569106 78.39430894] ; [46.39430894 66.60569106],1
p7,1,0.0,26.797379,[49 83] ; [80 34],[69.2195122 62.7804878] ; [59.7804878 54.2195122],1
p8,1,0.0,25.730725,[40 93] ; [71 43],[59.76923077 73.23076923] ; [51.23076923 62.76923077],1
p11,1,1e-06,23.572663,[84 50] ; [102  12],[100.5  33.5] ; [85.5 28.5],1
p6,1,1e-06,23.388355,[ 15 115] ; [43 70],[31.02880658 98.97119342] ; [26.97119342 86.02880658],1
p2,1,6e-06,20.475242,[86 47] ; [101  12],[101.10162602  31.89837398] ; [85.89837398 27.10162602],1
v1,1,4.3e-05,16.747567,[42 91] ; [64 47],[57.77868852 75.22131148] ; [48.22131148 62.77868852],1
p10,1,0.000491,12.148163,[82 50] ; [93 20],[94.28571429 37.71428571] ; [80.71428571 32.28571429],1
p9,1,0.001323,10.309938,[83 47] ; [93 20],[94.1563786 35.8436214] ; [81.8436214 31.1563786],0
v4,1,0.003374,8.59327,[111  21] ; [109   5],[118.04878049  13.95121951] ; [101.95121951  12.04878049],0
p5,1,0.006294,7.464012,[  3 130] ; [ 12 101],[  8.1097561 124.8902439] ; [  6.8902439 106.1097561],0
n6,1,0.006832,7.316643,[90 44] ; [93 20],[99.27935223 34.72064777] ; [83.72064777 29.27935223],0
n5,1,0.011901,6.325523,[79 54] ; [85 29],[88.30769231 44.69230769] ; [75.69230769 38.30769231],0
v3,1,0.02057,5.362831,[35 93] ; [45 63],[43.38983051 84.61016949] ; [36.61016949 71.38983051],0
r4,1,0.026558,4.919292,[100  34] ; [98 16],[106.98387097  27.01612903] ; [91.01612903 22.98387097],0
s7,1,0.035363,4.427568,[ 22 101] ; [32 76],[28.75324675 94.24675325] ; [25.24675325 82.75324675],0
s8,1,0.037607,4.322694,[ 19 115] ; [28 86],[ 25.39516129 108.60483871] ; [21.60483871 92.39516129],0
n4,1,0.038171,4.297398,[90 44] ; [90 24],[97.25806452 36.74193548] ; [82.74193548 31.25806452],0
r3,1,0.068004,3.33056,[114  19] ; [106   8],[118.46153846  14.53846154] ; [101.53846154  12.46153846],0
r1,1,0.096304,2.765704,[90 43] ; [88 26],[95.84615385 37.15384615] ; [82.15384615 31.84615385],0
n3,1,0.118071,2.442725,[26 19] ; [17  5],[28.88059701 16.11940299] ; [14.11940299  7.88059701],0
p12,1,0.125092,2.352381,[  1 132] ; [  4 110],[  2.69230769 130.30769231] ; [  2.30769231 111.69230769],0
n2,1,0.138247,2.197359,[24 22] ; [15  6],[26.7761194 19.2238806] ; [12.2238806  8.7761194],0
u1,1,0.150707,2.06508,[ 14 120] ; [19 95],[ 17.83064516 116.16935484] ; [15.16935484 98.83064516],0
b3,1,0.16035,1.970919,[23 45] ; [34 41],[27.1048951 40.8951049] ; [29.8951049 45.1048951],0
b2,1,0.16035,1.970919,[23 45] ; [34 41],[27.1048951 40.8951049] ; [29.8951049 45.1048951],0
v2,1,0.173204,1.854987,[63 67] ; [63 47],[68.25 61.75] ; [57.75 52.25],0
a5,1,0.179793,1.799333,[92 42] ; [87 27],[96.71774194 37.28225806] ; [82.28225806 31.71774194],0
a2,1,0.199742,1.644258,[ 24 110] ; [28 86],[ 28.09677419 105.90322581] ; [23.90322581 90.09677419],0
s5,1,0.214949,1.537776,[ 15 115] ; [19 92],[ 18.34024896 111.65975104] ; [15.65975104 95.34024896],0
a1,1,0.226409,1.46328,[  6 128] ; [  2 112],[  4.32258065 129.67741935] ; [  3.67741935 110.32258065],0
u2,1,0.295302,1.095291,[22 15] ; [16 18],[19.8028169 17.1971831] ; [18.1971831 15.8028169],0
b5,1,0.457341,0.552395,[78 56] ; [61 53],[75.10483871 58.89516129] ; [63.89516129 50.10483871],0
d1,1,0.465684,0.532198,[87 47] ; [79 35],[89.69354839 44.30645161] ; [76.30645161 37.69354839],0
d2,1,0.500546,0.453779,[70 61] ; [56 58],[67.37142857 63.62857143] ; [58.62857143 55.37142857],0
s4,1,0.531472,0.391576,[ 11 123] ; [  7 107],[  9.72580645 124.27419355] ; [  8.27419355 105.72580645],0
s2,1,0.540199,0.37517,[ 21 112] ; [21 91],[ 22.8 110.2] ; [19.2 92.8],0
