Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,75.131955,[85 27] ; [16 83],[53.61137441 58.38862559] ; [47.38862559 51.61137441],1
s2,1,0.0,73.904124,[84 28] ; [15 82],[53.05263158 58.94736842] ; [45.94736842 51.05263158],1
s3,1,0.0,47.090024,[85 27] ; [28 70],[60.26666667 51.73333333] ; [52.73333333 45.26666667],1
s6,1,0.0,37.01729,[91 18] ; [41 55],[70.18536585 38.81463415] ; [61.81463415 34.18536585],1
a3,1,0.0,27.639018,[96 16] ; [52 47],[78.55924171 33.44075829] ; [69.44075829 29.55924171],1
r3,1,8.9e-05,15.366776,[106   6] ; [75 24],[96.07582938 15.92417062] ; [84.92417062 14.07582938],1
n4,1,0.000168,14.163388,[106   6] ; [76 23],[96.60663507 15.39336493] ; [85.39336493 13.60663507],1
p6,1,0.000175,14.081609,[52 58] ; [21 74],[39.17073171 70.82926829] ; [33.82926829 61.17073171],1
p4,1,0.000323,12.9304,[74 38] ; [40 57],[61.09090909 50.90909091] ; [52.90909091 44.09090909],1
p3,1,0.00083,11.173932,[64 48] ; [33 64],[51.98086124 60.01913876] ; [45.01913876 51.98086124],1
v3,1,0.000849,11.13002,[57 55] ; [27 69],[45.23076923 66.76923077] ; [38.76923077 57.23076923],1
p2,1,0.001298,10.344722,[95 16] ; [64 32],[85.26086957 25.73913043] ; [73.73913043 22.26086957],0
p7,1,0.002129,9.434978,[78 32] ; [48 48],[67.2815534 42.7184466] ; [58.7184466 37.2815534],0
b4,1,0.004121,8.229933,[48 64] ; [62 37],[58.38862559 53.61137441] ; [51.61137441 47.38862559],0
v4,1,0.004654,8.009335,[104   7] ; [80 19],[97.25714286 13.74285714] ; [86.74285714 12.25714286],0
p9,1,0.004877,7.924318,[99 12] ; [72 25],[91.25480769 19.74519231] ; [79.74519231 17.25480769],0
d5,1,0.007662,7.110838,[88 23] ; [62 37],[79.28571429 31.71428571] ; [70.71428571 28.28571429],0
p10,1,0.009678,6.69331,[95 16] ; [68 28],[87.4057971 23.5942029] ; [75.5942029 20.4057971],0
a5,1,0.0112,6.433311,[84 28] ; [58 41],[75.37440758 36.62559242] ; [66.62559242 32.37440758],0
d4,1,0.012074,6.29998,[87 24] ; [62 37],[78.75714286 32.24285714] ; [70.24285714 28.75714286],0
s5,1,0.015825,5.822171,[48 60] ; [27 69],[39.70588235 68.29411765] ; [35.29411765 60.70588235],0
r1,1,0.016878,5.709,[84 28] ; [59 40],[75.90521327 36.09478673] ; [67.09478673 31.90521327],0
u1,1,0.018676,5.531627,[ 11 101] ; [ 2 97],[  6.90047393 105.09952607] ; [ 6.09952607 92.90047393],0
u2,1,0.02332,5.144498,[10  6] ; [14 32],[6.19354839 9.80645161] ; [17.80645161 28.19354839],0
r2,1,0.023884,5.103042,[102   8] ; [80 17],[96.71497585 13.28502415] ; [85.28502415 11.71497585],0
d3,1,0.026642,4.913877,[53 59] ; [32 67],[45.11848341 66.88151659] ; [39.88151659 59.11848341],0
p8,1,0.028303,4.809512,[60 49] ; [39 59],[52.13043478 56.86956522] ; [46.86956522 51.13043478],0
a6,1,0.032494,4.572239,[37 75] ; [47 52],[44.58767773 67.41232227] ; [39.41232227 59.58767773],0
s4,1,0.033694,4.510163,[26 85] ; [12 87],[20.08571429 90.91428571] ; [17.91428571 81.08571429],0
