Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,1e-06,24.471109,[26 40] ; [85 26],[41.38983051 24.61016949] ; [69.61016949 41.38983051],1
r3,1,0.290959,1.11518,[58  7] ; [104   7],[59.82954545  5.17045455] ; [102.17045455   8.82954545],0
u3,1,0.29445,1.099161,[29 11] ; [15 10],[27.07692308 12.92307692] ; [16.92307692  8.07692308],0
b2,1,0.301005,1.069736,[ 7 21] ; [22 39],[ 9.12359551 18.87640449] ; [19.87640449 41.12359551],0
b3,1,0.301005,1.069736,[ 7 21] ; [22 39],[ 9.12359551 18.87640449] ; [19.87640449 41.12359551],0
v3,1,0.315393,1.007955,[13 46] ; [31 75],[15.73333333 43.26666667] ; [28.26666667 77.73333333],0
a7,1,0.330921,0.94529,[53 13] ; [82 29],[50.33898305 15.66101695] ; [84.66101695 26.33898305],0
a1,1,0.417393,0.657644,[ 1 65] ; [  4 107],[ 1.86440678 64.13559322] ; [  3.13559322 107.86440678],0
b4,1,0.432585,0.615872,[42 24] ; [64 47],[39.52542373 26.47457627] ; [66.47457627 44.52542373],0
s8,1,0.447471,0.577049,[18 48] ; [36 74],[20.25 45.75] ; [33.75 76.25],0
n6,1,0.469127,0.524033,[39 26] ; [72 38],[41.22857143 23.77142857] ; [69.77142857 40.22857143],0
p1,1,0.475051,0.510204,[ 3 62] ; [  8 101],[ 4.1091954 60.8908046] ; [  6.8908046 102.1091954],0
s1,1,0.499761,0.455443,[ 3 62] ; [  3 108],[ 2.21590909 62.78409091] ; [  3.78409091 107.21590909],0
b5,1,0.581645,0.303582,[42 24] ; [66 45],[40.27118644 25.72881356] ; [67.72881356 43.27118644],0
p5,1,0.623826,0.240526,[ 2 63] ; [  5 104],[ 2.61494253 62.38505747] ; [  4.38505747 104.61494253],0
b1,1,0.628236,0.23446,[22 44] ; [41 70],[23.49152542 42.50847458] ; [39.50847458 71.49152542],0
s2,1,0.695215,0.153497,[28 38] ; [50 60],[29.25 36.75] ; [48.75 61.25],0
p2,1,0.717284,0.13111,[47 18] ; [76 33],[45.94827586 19.05172414] ; [77.05172414 31.94827586],0
v4,1,0.777184,0.080084,[61  4] ; [102   8],[60.54285714  4.45714286] ; [102.45714286   7.54285714],0
p6,1,0.826033,0.048309,[16 49] ; [25 83],[15.40462428 49.59537572] ; [25.59537572 82.40462428],0
s3,1,0.827623,0.047416,[32 34] ; [51 58],[31.30285714 34.69714286] ; [51.69714286 57.30285714],0
r2,1,0.834363,0.043727,[60  6] ; [101   9],[60.375  5.625] ; [100.625   9.375],0
a8,1,0.871933,0.025987,[ 1 61] ; [  2 100],[ 1.13414634 60.86585366] ; [  1.86585366 100.13414634],0
n3,1,0.882738,0.021756,[16  9] ; [28 17],[15.71428571  9.28571429] ; [28.28571429 16.71428571],0
n5,1,0.900703,0.015568,[21 45] ; [36 74],[21.375 44.625] ; [35.625 74.375],0
n1,1,0.937127,0.006222,[ 7 18] ; [13 32],[ 7.14285714 17.85714286] ; [12.85714286 32.14285714],0
s4,1,0.937307,0.006187,[17 49] ; [28 83],[16.77966102 49.22033898] ; [28.22033898 82.77966102],0
s7,1,0.943317,0.005055,[21 41] ; [35 70],[20.79041916 41.20958084] ; [35.20958084 69.79041916],0
