Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,76.325313,[ 34 136] ; [71 24],[ 67.35849057 102.64150943] ; [37.64150943 57.35849057],1
s2,1,0.0,59.87921,[ 49 130] ; [76 25],[79.91071429 99.08928571] ; [45.08928571 55.91071429],1
s6,1,0.0,48.369626,[ 76 102] ; [87 15],[103.62142857  74.37857143] ; [59.37857143 42.62142857],1
s3,1,0.0,45.734462,[ 59 119] ; [76 25],[86.12903226 91.87096774] ; [48.87096774 52.12903226],1
p6,1,5.2e-05,16.356868,[ 16 162] ; [28 75],[ 27.87188612 150.12811388] ; [16.12811388 86.87188612],1
d2,1,8.8e-05,15.387645,[84 92] ; [74 29],[99.6702509 76.3297491] ; [58.3297491 44.6702509],1
p9,1,0.000397,12.546933,[114  61] ; [85 15],[126.63636364  48.36363636] ; [72.36363636 27.63636364],1
r4,1,0.000416,12.457884,[133  47] ; [94  9],[144.38162544  35.61837456] ; [82.61837456 20.38162544],1
u3,1,0.00062,11.715765,[33 27] ; [21  1],[39.51219512 20.48780488] ; [14.48780488  7.51219512],1
p3,1,0.001199,10.491502,[ 46 132] ; [46 57],[ 58.27758007 119.72241993] ; [33.72241993 69.27758007],0
u1,1,0.00131,10.328941,[ 23 157] ; [29 74],[ 33.07420495 146.92579505] ; [18.92579505 84.07420495],0
n5,1,0.001617,9.940303,[104  76] ; [78 24],[116.17021277  63.82978723] ; [65.82978723 36.17021277],0
v3,1,0.002396,9.218316,[ 45 129] ; [41 52],[ 56.04494382 117.95505618] ; [29.95505618 63.04494382],0
v4,1,0.00272,8.986435,[151  28] ; [99  4],[158.68794326  20.31205674] ; [91.31205674 11.68794326],0
r1,1,0.006526,7.399032,[121  58] ; [85 18],[130.75886525  48.24113475] ; [75.24113475 27.75886525],0
p4,1,0.006799,7.325387,[ 68 112] ; [56 47],[ 78.86925795 101.13074205] ; [45.13074205 57.86925795],0
s5,1,0.007291,7.199964,[ 34 140] ; [32 61],[ 43.01123596 130.98876404] ; [22.98876404 70.01123596],0
p10,1,0.010469,6.553374,[109  70] ; [76 24],[118.69175627  60.30824373] ; [66.30824373 33.69175627],0
n6,1,0.010995,6.466049,[130  50] ; [88 15],[138.65724382  41.34275618] ; [79.34275618 23.65724382],0
p12,1,0.011688,6.357649,[  7 172] ; [12 90],[ 12.10320285 166.89679715] ; [ 6.89679715 95.10320285],0
a2,1,0.019748,5.434016,[ 34 146] ; [32 71],[ 41.97879859 138.02120141] ; [24.02120141 78.97879859],0
d1,1,0.025543,4.986688,[115  65] ; [79 24],[123.39222615  56.60777385] ; [70.60777385 32.39222615],0
n4,1,0.02577,4.971393,[117  63] ; [80 23],[125.30035336  54.69964664] ; [71.69964664 31.30035336],0
a3,1,0.032645,4.564285,[120  60] ; [81 22],[127.84452297  52.15547703] ; [73.15547703 29.84452297],0
u2,1,0.050011,3.841092,[31 29] ; [16  5],[34.81481481 25.18518519] ; [12.18518519  8.81481481],0
r2,1,0.06392,3.432639,[160  18] ; [98  4],[164.01428571  13.98571429] ; [93.98571429  8.01428571],0
n1,1,0.14676,2.105608,[22 39] ; [17 16],[25.30851064 35.69148936] ; [13.69148936 19.30851064],0
d3,1,0.160298,1.971412,[133  47] ; [68 35],[127.84452297  52.15547703] ; [73.15547703 29.84452297],0
v2,1,0.164771,1.929883,[83 92] ; [54 42],[88.46863469 86.53136531] ; [48.53136531 47.46863469],0
v1,1,0.179636,1.800635,[ 73 105] ; [47 48],[78.24175824 99.75824176] ; [41.75824176 53.24175824],0
r3,1,0.182034,1.780942,[158  21] ; [96  7],[161.22695035  17.77304965] ; [92.77304965 10.22695035],0
b5,1,0.192393,1.699197,[112  68] ; [72 31],[117.03180212  62.96819788] ; [66.96819788 36.03180212],0
a4,1,0.23806,1.392043,[86 93] ; [57 46],[90.76950355 88.23049645] ; [52.23049645 50.76950355],0
u4,1,0.247987,1.334606,[  3 177] ; [ 4 99],[  4.45229682 175.54770318] ; [  2.54770318 100.45229682],0
a5,1,0.301344,1.068239,[126  54] ; [78 25],[129.75265018  50.24734982] ; [74.24734982 28.75265018],0
p5,1,0.313818,1.014538,[  9 171] ; [ 8 92],[ 10.92857143 169.07142857] ; [ 6.07142857 93.92857143],0
s4,1,0.347717,0.88177,[ 24 154] ; [18 84],[ 26.7 151.3] ; [15.3 86.7],0
p8,1,0.351192,0.869147,[ 35 144] ; [25 78],[ 38.08510638 140.91489362] ; [21.91489362 81.08510638],0
p1,1,0.46988,0.522257,[ 13 166] ; [10 93],[ 14.59929078 164.40070922] ; [ 8.40070922 94.59929078],0
d4,1,0.510426,0.433194,[157  22] ; [93 10],[158.68794326  20.31205674] ; [91.31205674 11.68794326],0
b4,1,0.536668,0.38175,[115  65] ; [62 41],[112.5795053  67.4204947] ; [64.4204947 38.5795053],0
n3,1,0.631905,0.229487,[37 22] ; [23 11],[38.06451613 20.93548387] ; [21.93548387 12.06451613],0
a8,1,0.707148,0.141142,[ 13 157] ; [ 8 81],[ 13.78378378 156.21621622] ; [ 7.21621622 81.78378378],0
a6,1,0.767004,0.087792,[121  59] ; [71 32],[122.12014134  57.87985866] ; [69.87985866 33.12014134],0
n2,1,0.769619,0.085775,[37 23] ; [22 12],[37.65957447 22.34042553] ; [21.34042553 12.65957447],0
b1,1,0.787782,0.072464,[ 67 113] ; [40 63],[ 68.0565371 111.9434629] ; [38.9434629 64.0565371],0
a1,1,0.821732,0.050768,[  8 172] ; [ 4 99],[  7.63250883 172.36749117] ; [ 4.36749117 98.63250883],0
s1,1,0.827154,0.047678,[  8 171] ; [ 4 98],[  7.64412811 171.35587189] ; [ 4.35587189 97.64412811],0
p2,1,0.948427,0.004184,[123  57] ; [70 33],[122.75618375  57.24381625] ; [70.24381625 32.75618375],0
a7,1,0.984683,0.000369,[134  45] ; [77 26],[133.93262411  45.06737589] ; [77.06737589 25.93262411],0
p11,1,0.993427,6.8e-05,[117  63] ; [67 36],[117.03180212  62.96819788] ; [66.96819788 36.03180212],0
b3,1,0.993558,6.5e-05,[32 58] ; [26 47],[32.02453988 57.97546012] ; [25.97546012 47.02453988],0
b2,1,0.993558,6.5e-05,[32 58] ; [26 47],[32.02453988 57.97546012] ; [25.97546012 47.02453988],0
