Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.422522,[53 33] ; [ 63 220],[27.03523035 58.96476965] ; [ 88.96476965 194.03523035],1
s3,1,0.0,31.078694,[56 30] ; [ 89 193],[33.88586957 52.11413043] ; [111.11413043 170.88586957],1
s6,1,9e-06,19.75759,[58 27] ; [115 167],[40.06811989 44.93188011] ; [132.93188011 149.06811989],1
s5,1,0.000283,13.179588,[32 50] ; [ 55 226],[19.65289256 62.34710744] ; [ 67.34710744 213.65289256],1
p4,1,0.00036,12.727781,[53 33] ; [113 171],[38.58378378 47.41621622] ; [127.41621622 156.58378378],1
n4,1,0.000785,11.276958,[70 16] ; [177 109],[57.10215054 28.89784946] ; [189.89784946  96.10215054],1
s4,1,0.000821,11.192563,[25 61] ; [ 38 243],[14.76294278 71.23705722] ; [ 48.23705722 232.76294278],1
p2,1,0.001734,9.811765,[76 10] ; [204  80],[65.08108108 20.91891892] ; [214.91891892  69.08108108],0
a3,1,0.002717,8.988226,[63 23] ; [156 127],[51.04065041 34.95934959] ; [167.95934959 115.04065041],0
a2,1,0.004237,8.179281,[23 63] ; [ 39 247],[14.33333333 71.66666667] ; [ 47.66666667 238.33333333],0
d2,1,0.006523,7.399895,[44 42] ; [ 99 185],[33.23783784 52.76216216] ; [109.76216216 174.23783784],0
p6,1,0.01041,6.563383,[30 55] ; [ 60 218],[21.07438017 63.92561983] ; [ 68.92561983 209.07438017],0
u1,1,0.011608,6.369774,[15 71] ; [ 23 263],[ 8.78494624 77.21505376] ; [ 29.21505376 256.78494624],0
a4,1,0.014504,5.975718,[43 43] ; [100 183],[33.32791328 52.67208672] ; [109.67208672 173.32791328],0
a5,1,0.014986,5.91812,[63 23] ; [168 118],[53.40322581 32.59677419] ; [177.59677419 108.40322581],0
r1,1,0.030079,4.704754,[67 19] ; [186  98],[58.80540541 27.19459459] ; [194.19459459  89.80540541],0
r3,1,0.046641,3.958281,[79  5] ; [245  40],[73.75609756 10.24390244] ; [250.24390244  34.75609756],0
p3,1,0.058926,3.567358,[37 48] ; [ 92 192],[29.71544715 55.28455285] ; [ 99.28455285 184.71544715],0
s1,1,0.073686,3.198945,[ 6 79] ; [  8 275],[ 3.23369565 81.76630435] ; [ 10.76630435 272.23369565],0
p10,1,0.079462,3.075863,[64 21] ; [183  98],[57.36338798 27.63661202] ; [189.63661202  91.36338798],0
u2,1,0.084146,2.982955,[14  8] ; [56 72],[10.26666667 11.73333333] ; [59.73333333 68.26666667],0
r2,1,0.087468,2.920364,[78  6] ; [242  40],[73.44262295 10.55737705] ; [246.55737705  35.44262295],0
u3,1,0.120935,2.405168,[15  8] ; [61 67],[11.57615894 11.42384106] ; [64.42384106 63.57615894],0
d5,1,0.134649,2.238066,[68 18] ; [202  83],[62.58760108 23.41239892] ; [207.41239892  77.58760108],0
d1,1,0.142998,2.145392,[45 41] ; [124 162],[39.06989247 46.93010753] ; [129.93010753 156.06989247],0
n2,1,0.180748,1.791461,[21  5] ; [57 28],[18.27027027  7.72972973] ; [59.72972973 25.27027027],0
a8,1,0.19544,1.67613,[12 69] ; [ 26 242],[ 8.81948424 72.18051576] ; [ 29.18051576 238.81948424],0
a6,1,0.198304,1.654819,[50 36] ; [188  98],[55.02150538 30.97849462] ; [182.97849462 103.02150538],0
p8,1,0.202417,1.624852,[39 45] ; [109 173],[33.96721311 50.03278689] ; [114.03278689 167.96721311],0
d3,1,0.226417,1.463227,[58 28] ; [171 113],[53.22702703 32.77297297] ; [175.77297297 108.22702703],0
p9,1,0.231365,1.432449,[65 19] ; [198  82],[60.69230769 23.30769231] ; [202.30769231  77.69230769],0
p5,1,0.259674,1.270493,[ 7 79] ; [ 14 270],[ 4.88108108 81.11891892] ; [ 16.11891892 267.88108108],0
n5,1,0.262593,1.255035,[59 25] ; [180 103],[54.70299728 29.29700272] ; [184.29700272  98.70299728],0
p7,1,0.263601,1.249745,[47 36] ; [139 141],[42.52892562 40.47107438] ; [143.47107438 136.52892562],0
n1,1,0.298266,1.081932,[12 14] ; [30 56],[ 9.75 16.25] ; [32.25 53.75],0
b5,1,0.305535,1.049877,[47 39] ; [174 112],[51.09139785 34.90860215] ; [169.90860215 116.09139785],0
n6,1,0.424911,0.636692,[66 18] ; [211  73],[63.22826087 20.77173913] ; [213.77173913  70.22826087],0
b1,1,0.438813,0.599384,[38 48] ; [113 173],[34.90860215 51.09139785] ; [116.09139785 169.90860215],0
b4,1,0.444622,0.584326,[45 41] ; [163 123],[48.08602151 37.91397849] ; [159.91397849 126.08602151],0
d4,1,0.457867,0.551103,[68 18] ; [215  71],[65.42473118 20.57526882] ; [217.57526882  68.42473118],0
p12,1,0.476514,0.506831,[ 1 84] ; [  7 278],[ 1.83783784 83.16216216] ; [  6.16216216 278.83783784],0
