Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,76.763756,[212  82] ; [ 2 43],[185.59292035 108.40707965] ; [28.40707965 16.59292035],1
d3,1,0.0,39.257153,[230  64] ; [15 30],[212.47787611  81.52212389] ; [32.52212389 12.47787611],1
d5,1,0.0,29.987191,[262  32] ; [26 19],[249.7699115  44.2300885] ; [38.2300885  6.7699115],1
d2,1,0.000195,13.877313,[159 134] ; [11 34],[147.36686391 145.63313609] ; [22.63313609 22.36686391],1
a4,1,0.000452,12.302415,[152 141] ; [10 33],[141.26785714 151.73214286] ; [20.73214286 22.26785714],1
s5,1,0.002269,9.317816,[142 144] ; [11 33],[132.6 153.4] ; [20.4 23.6],0
a3,1,0.003356,8.603246,[232  61] ; [26 18],[224.31454006  68.68545994] ; [33.68545994 10.31454006],0
u1,1,0.006513,7.402494,[ 73 221] ; [ 3 42],[ 65.91150442 228.08849558] ; [10.08849558 34.91150442],0
a2,1,0.006676,7.358103,[ 90 204] ; [ 5 40],[ 82.38938053 211.61061947] ; [12.61061947 32.38938053],0
p4,1,0.011959,6.317006,[205  88] ; [23 22],[197.64497041  95.35502959] ; [30.35502959 14.64497041],0
p2,1,0.013169,6.146239,[255  37] ; [33 12],[249.54302671  42.45697329] ; [38.45697329  6.54302671],0
s1,1,0.018682,5.531034,[  7 282] ; [ 4 39],[  9.5753012 279.4246988] ; [ 1.4246988 41.5753012],0
v2,1,0.021151,5.314293,[199  83] ; [24 21],[192.31192661  89.68807339] ; [30.68807339 14.31192661],0
p8,1,0.028637,4.78931,[171 116] ; [19 26],[164.24698795 122.75301205] ; [25.75301205 19.24698795],0
b2,1,0.045053,4.016637,[ 80 107] ; [ 8 25],[ 74.8 112.2] ; [13.2 19.8],0
b3,1,0.045053,4.016637,[ 80 107] ; [ 8 25],[ 74.8 112.2] ; [13.2 19.8],0
a5,1,0.059407,3.553849,[233  61] ; [30 15],[228.08849558  65.91150442] ; [34.91150442 10.08849558],0
p7,1,0.062064,3.481361,[199  82] ; [25 19],[193.67384615  87.32615385] ; [30.32615385 13.67384615],0
n3,1,0.07166,3.244586,[36 21] ; [10  1],[38.55882353 18.44117647] ; [7.44117647 3.55882353],0
p6,1,0.078885,3.087719,[135 150] ; [15 30],[129.54545455 155.45454545] ; [20.45454545 24.54545455],0
p3,1,0.079535,3.074383,[171 122] ; [20 25],[165.57100592 127.42899408] ; [25.42899408 19.57100592],0
a6,1,0.092586,2.828819,[200  93] ; [25 20],[195.0443787  97.9556213] ; [29.9556213 15.0443787],0
s2,1,0.137133,2.209838,[199  93] ; [25 19],[194.66666667  97.33333333] ; [29.33333333 14.66666667],0
p9,1,0.164876,1.928925,[265  26] ; [38  7],[262.41964286  28.58035714] ; [40.58035714  4.41964286],0
v3,1,0.168127,1.899563,[145 139] ; [18 27],[140.70516717 143.29483283] ; [22.29483283 22.70516717],0
u3,1,0.17993,1.798201,[43 19] ; [10  9],[40.56790123 21.43209877] ; [12.43209877  6.56790123],0
r1,1,0.181352,1.786506,[244  50] ; [40  4],[247.0295858  46.9704142] ; [36.9704142  7.0295858],0
a8,1,0.207676,1.58755,[ 39 226] ; [ 9 31],[ 41.70491803 223.29508197] ; [ 6.29508197 33.70491803],0
p1,1,0.222001,1.491392,[ 28 264] ; [ 7 38],[ 30.3264095 261.6735905] ; [ 4.6735905 40.3264095],0
a1,1,0.260896,1.263994,[ 19 275] ; [ 1 44],[ 17.34513274 276.65486726] ; [ 2.65486726 42.34513274],0
