Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-05,19.423054,[108  34] ; [48 51],[91.91701245 50.08298755] ; [64.08298755 34.91701245],1
s1,1,0.522066,0.40981,[  3 139] ; [ 1 96],[  2.37656904 139.62343096] ; [ 1.62343096 95.37656904],0
s6,1,0.565857,0.329664,[69 70] ; [44 52],[66.83829787 72.16170213] ; [46.16170213 49.83829787],0
u2,1,0.585495,0.297435,[21 19] ; [20 14],[22.16216216 17.83783784] ; [18.83783784 15.16216216],0
p2,1,0.670106,0.181478,[125  17] ; [88 10],[126.025  15.975] ; [86.975 11.025],0
p1,1,0.695718,0.152964,[ 12 130] ; [ 7 92],[ 11.19502075 130.80497925] ; [ 7.80497925 91.19502075],0
d5,1,0.725807,0.122996,[117  25] ; [79 19],[115.96666667  26.03333333] ; [80.03333333 17.96666667],0
v4,1,0.762685,0.091178,[136   6] ; [94  5],[135.5186722   6.4813278] ; [94.4813278  4.5186722],0
a8,1,0.771294,0.084497,[ 17 102] ; [12 81],[ 16.27830189 102.72169811] ; [12.72169811 80.27830189],0
r3,1,0.82216,0.05052,[133   9] ; [92  7],[132.57261411   9.42738589] ; [92.42738589  6.57261411],0
s4,1,0.828662,0.046837,[ 17 123] ; [11 87],[ 16.47058824 123.52941176] ; [11.52941176 86.47058824],0
n1,1,0.830821,0.045646,[ 6 14] ; [ 9 24],[ 5.66037736 14.33962264] ; [ 9.33962264 23.66037736],0
n3,1,0.855652,0.033092,[15  5] ; [24  9],[14.71698113  5.28301887] ; [24.28301887  8.71698113],0
p11,1,0.862749,0.029886,[116  26] ; [80 19],[115.48547718  26.51452282] ; [80.51452282 18.48547718],0
d2,1,0.923412,0.009242,[64 78] ; [44 55],[63.63485477 78.36514523] ; [44.36514523 54.63485477],0
s2,1,0.994115,5.4e-05,[ 23 119] ; [16 83],[ 22.97925311 119.02074689] ; [16.02074689 82.97925311],0
