Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.58603,[30 14] ; [10 39],[18.92473118 25.07526882] ; [21.07526882 27.92473118],1
a3,1,0.331385,0.943478,[22 21] ; [30 19],[24.30434783 18.69565217] ; [27.69565217 21.30434783],0
n5,1,0.335047,0.929293,[13 31] ; [10 38],[11. 33.] ; [12. 36.],0
d4,1,0.366138,0.81673,[35  8] ; [36 13],[33.18478261  9.81521739] ; [37.81521739 11.18478261],0
b3,1,0.393813,0.727137,[ 5 10] ; [ 6 22],[ 3.8372093 11.1627907] ; [ 7.1627907 20.8372093],0
b2,1,0.393813,0.727137,[ 5 10] ; [ 6 22],[ 3.8372093 11.1627907] ; [ 7.1627907 20.8372093],0
a4,1,0.416076,0.661373,[17 27] ; [15 34],[15.13978495 28.86021505] ; [16.86021505 32.13978495],0
p6,1,0.41763,0.656974,[ 6 36] ; [10 38],[ 7.46666667 34.53333333] ; [ 8.53333333 39.46666667],0
p8,1,0.431742,0.618132,[10 32] ; [15 33],[11.66666667 30.33333333] ; [13.33333333 34.66666667],0
u3,1,0.432512,0.616068,[13  7] ; [10  9],[11.79487179  8.20512821] ; [11.20512821  7.79487179],0
d5,1,0.469499,0.523154,[31 13] ; [37 11],[32.52173913 11.47826087] ; [35.47826087 12.52173913],0
d1,1,0.490325,0.475814,[22 22] ; [21 28],[20.34408602 23.65591398] ; [22.65591398 26.34408602],0
d3,1,0.494249,0.467263,[25 19] ; [30 17],[26.59340659 17.40659341] ; [28.40659341 18.59340659],0
s1,1,0.583601,0.30045,[ 3 40] ; [ 5 44],[ 3.73913043 39.26086957] ; [ 4.26086957 44.73913043],0
u1,1,0.602227,0.271651,[ 5 39] ; [ 4 45],[ 4.25806452 39.74193548] ; [ 4.74193548 44.25806452],0
v2,1,0.610609,0.259289,[16 22] ; [18 31],[14.85057471 23.14942529] ; [19.14942529 29.85057471],0
u2,1,0.633653,0.22714,[11  9] ; [ 9 10],[10.25641026  9.74358974] ; [9.74358974 9.25641026],0
p10,1,0.700549,0.147902,[20 21] ; [21 26],[19.10227273 21.89772727] ; [21.89772727 25.10227273],0
b5,1,0.706866,0.141428,[28 16] ; [33 16],[28.86021505 15.13978495] ; [32.13978495 16.86021505],0
v3,1,0.728079,0.120883,[10 31] ; [10 37],[ 9.31818182 31.68181818] ; [10.68181818 36.31818182],0
p3,1,0.739891,0.110223,[13 30] ; [13 35],[12.28571429 30.71428571] ; [13.71428571 34.28571429],0
a2,1,0.753819,0.09835,[ 7 37] ; [ 9 40],[ 7.56989247 36.43010753] ; [ 8.43010753 40.56989247],0
n6,1,0.83448,0.043664,[21 22] ; [25 24],[21.5 21.5] ; [24.5 24.5],0
a7,1,0.859121,0.031504,[31 13] ; [33 15],[30.60869565 13.39130435] ; [33.39130435 14.60869565],0
b4,1,0.86782,0.027698,[25 19] ; [27 22],[24.60215054 19.39784946] ; [27.39784946 21.60215054],0
n1,1,0.869978,0.026793,[ 5 16] ; [ 5 18],[ 4.77272727 16.22727273] ; [ 5.22727273 17.77272727],0
a5,1,0.92172,0.009657,[22 22] ; [25 24],[22.23655914 21.76344086] ; [24.76344086 24.23655914],0
