Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,70.650148,[330 224] ; [ 39 132],[281.96689655 272.03310345] ; [87.03310345 83.96689655],1
a3,1,0.0,66.81495,[448 108] ; [83 87],[406.66115702 149.33884298] ; [124.33884298  45.66115702],1
a4,1,0.0,58.852242,[306 249] ; [ 37 134],[262.2107438 292.7892562] ; [80.7892562 90.2107438],1
d1,1,0.0,53.356703,[386 171] ; [ 66 106],[345.35528121 211.64471879] ; [106.64471879  65.35528121],1
u1,1,0.0,37.093341,[142 415] ; [  7 165],[113.84499314 443.15500686] ; [ 35.15500686 136.84499314],1
n4,1,0.0,26.67883,[460  95] ; [110  61],[435.74380165 119.25619835] ; [134.25619835  36.74380165],1
d5,1,9e-06,19.702054,[475  79] ; [122  50],[455.56198347  98.43801653] ; [141.43801653  30.56198347],1
a6,1,4.5e-05,16.628702,[412 142] ; [100  72],[390.69972452 163.30027548] ; [121.30027548  50.69972452],1
d4,1,0.000165,14.195211,[481  73] ; [127  43],[465.23756906  88.76243094] ; [142.76243094  27.23756906],1
d3,1,0.000191,13.91593,[417 138] ; [104  68],[397.73727648 157.26272352] ; [123.26272352  48.73727648],1
p3,1,0.000307,13.024703,[297 255] ; [ 65 106],[276.38174274 275.61825726] ; [85.61825726 85.38174274],1
p4,1,0.000353,12.768255,[349 202] ; [81 88],[329.06944444 221.93055556] ; [100.93055556  68.06944444],1
s7,1,0.000724,11.425535,[286 243] ; [63 99],[267.17945007 261.82054993] ; [81.82054993 80.17945007],1
p10,1,0.000753,11.35475,[457  93] ; [119  48],[441.84100418 108.15899582] ; [134.15899582  32.84100418],1
s8,1,0.001276,10.376805,[268 280] ; [ 60 112],[249.64444444 298.35555556] ; [78.35555556 93.64444444],0
v2,1,0.001361,10.258319,[334 202] ; [77 83],[316.51724138 219.48275862] ; [94.48275862 65.51724138],0
b2,1,0.003132,8.729114,[147 205] ; [22 67],[134.89342404 217.10657596] ; [34.10657596 54.89342404],0
b3,1,0.003132,8.729114,[147 205] ; [22 67],[134.89342404 217.10657596] ; [34.10657596 54.89342404],0
p9,1,0.004909,7.912634,[468  81] ; [126  40],[456.09230769  92.90769231] ; [137.90769231  28.09230769],0
p2,1,0.008382,6.950053,[467  84] ; [130  41],[455.60526316  95.39473684] ; [141.39473684  29.60526316],0
p8,1,0.01001,6.633129,[303 241] ; [75 94],[288.40392707 255.59607293] ; [89.59607293 79.40392707],0
v1,1,0.011142,6.442478,[318 226] ; [79 88],[303.75246132 240.24753868] ; [93.24753868 73.75246132],0
n6,1,0.012498,6.238819,[474  79] ; [132  38],[463.51037344  89.48962656] ; [142.48962656  27.51037344],0
v3,1,0.018764,5.523371,[233 300] ; [ 54 108],[220.10215827 312.89784173] ; [66.89784173 95.10215827],0
n5,1,0.023843,5.105985,[427 126] ; [116  53],[415.89889197 137.10110803] ; [127.10110803  41.89889197],0
s5,1,0.025641,4.980043,[201 334] ; [ 46 118],[189.04864092 345.95135908] ; [ 57.95135908 106.04864092],0
p12,1,0.027375,4.866991,[ 52 497] ; [  7 162],[ 45.11281337 503.88718663] ; [ 13.88718663 155.11281337],0
v4,1,0.034389,4.475274,[543  12] ; [162   9],[538.94628099  16.05371901] ; [166.05371901   4.94628099],0
s1,1,0.063681,3.43883,[ 16 532] ; [ 10 157],[ 19.92727273 528.07272727] ; [  6.07272727 160.92727273],0
r4,1,0.074545,3.179998,[543  14] ; [163   9],[539.4266118  17.5733882] ; [166.5733882   5.4266118],0
p11,1,0.11383,2.500229,[443 114] ; [127  45],[435.51440329 121.48559671] ; [134.48559671  37.51440329],0
p7,1,0.146049,2.113038,[353 187] ; [97 67],[345.17045455 194.82954545] ; [104.82954545  59.17045455],0
a1,1,0.151939,2.052677,[ 27 530] ; [  4 168],[ 23.68587106 533.31412894] ; [  7.31412894 164.68587106],0
p6,1,0.170276,1.880516,[207 341] ; [ 53 113],[199.55182073 348.44817927] ; [ 60.44817927 105.55182073],0
s6,1,0.180208,1.795905,[382 161] ; [109  59],[374.98312236 168.01687764] ; [116.01687764  51.98312236],0
a7,1,0.191371,1.707035,[421 136] ; [120  50],[414.49381018 142.50618982] ; [126.50618982  43.49381018],0
b1,1,0.236518,1.40123,[219 338] ; [ 59 113],[212.40877915 344.59122085] ; [ 65.59122085 106.40877915],0
u4,1,0.245088,1.351086,[ 15 542] ; [  2 170],[ 12.98902606 544.01097394] ; [  4.01097394 167.98902606],0
s2,1,0.319569,0.99071,[292 257] ; [83 87],[286.33518776 262.66481224] ; [88.66481224 81.33518776],0
p5,1,0.365001,0.820614,[ 66 484] ; [ 16 153],[ 62.72600834 487.27399166] ; [ 19.27399166 149.72600834],0
n3,1,0.370836,0.800862,[85 28] ; [30 14],[82.77070064 30.22929936] ; [32.22929936 11.77070064],0
s3,1,0.446765,0.578846,[314 233] ; [102  66],[318.25454545 228.74545455] ; [97.74545455 70.25454545],0
u2,1,0.450684,0.568932,[60 48] ; [53 34],[62.58461538 45.41538462] ; [50.41538462 36.58461538],0
a8,1,0.47891,0.501345,[ 73 422] ; [ 20 140],[ 70.28244275 424.71755725] ; [ 22.71755725 137.28244275],0
r3,1,0.492732,0.470555,[538  17] ; [162   7],[536.60220994  18.39779006] ; [163.39779006   5.60220994],0
n1,1,0.641185,0.217195,[45 70] ; [19 25],[46.28930818 68.71069182] ; [17.71069182 26.28930818],0
p1,1,0.680997,0.169006,[ 46 505] ; [ 16 155],[ 47.31578947 503.68421053] ; [ 14.68421053 156.31578947],0
u3,1,0.817813,0.053065,[67 41] ; [56 32],[67.7755102 40.2244898] ; [55.2244898 32.7755102],0
s4,1,0.839842,0.040843,[ 91 456] ; [ 27 142],[ 90.14804469 456.85195531] ; [ 27.85195531 141.14804469],0
b5,1,0.848773,0.03636,[329 228] ; [103  69],[330.07407407 226.92592593] ; [101.92592593  70.07407407],0
n2,1,0.858322,0.031866,[86 31] ; [31 12],[85.55625 31.44375] ; [31.44375 11.55625],0
b4,1,0.961288,0.002356,[325 232] ; [100  72],[324.72565158 232.27434842] ; [100.27434842  71.72565158],0
