Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,38.149483,[61 13] ; [103 145],[37.68944099 36.31055901] ; [126.31055901 121.68944099],1
s2,1,0.0,30.363828,[49 25] ; [ 76 172],[28.72670807 45.27329193] ; [ 96.27329193 151.72670807],1
s7,1,4e-06,21.048394,[41 33] ; [ 63 174],[24.74598071 49.25401929] ; [ 79.25401929 157.74598071],1
s3,1,1.5e-05,18.78761,[49 22] ; [ 99 149],[32.94043887 38.05956113] ; [115.05956113 132.94043887],1
s8,1,0.000153,14.336756,[32 42] ; [ 53 197],[19.41358025 54.58641975] ; [ 65.58641975 184.41358025],1
p12,1,0.000173,14.107598,[ 9 65] ; [  5 243],[ 3.2173913 70.7826087] ; [ 10.7826087 237.2173913],1
s4,1,0.000268,13.28188,[22 50] ; [ 31 218],[11.88785047 60.11214953] ; [ 41.11214953 207.88785047],1
p10,1,0.010752,6.505852,[57 16] ; [153  94],[47.90625 25.09375] ; [162.09375  84.90625],0
p1,1,0.011443,6.39513,[ 7 65] ; [  7 242],[ 3.14018692 68.85981308] ; [ 10.85981308 238.14018692],0
p7,1,0.02099,5.327633,[34 35] ; [ 82 159],[25.81935484 43.18064516] ; [ 90.18064516 150.81935484],0
r2,1,0.022268,5.22473,[68  3] ; [211  35],[62.48895899  8.51104101] ; [216.51104101  29.48895899],0
p9,1,0.028313,4.808904,[58 13] ; [166  77],[50.64968153 20.35031847] ; [173.35031847  69.64968153],0
p2,1,0.03171,4.614084,[56 17] ; [158  92],[48.36532508 24.63467492] ; [165.63467492  84.36532508],0
p5,1,0.036005,4.396878,[ 5 68] ; [  5 244],[ 2.26708075 70.73291925] ; [  7.73291925 241.26708075],0
n6,1,0.036534,4.372,[61 12] ; [177  71],[54.12461059 18.87538941] ; [183.87538941  64.12461059],0
d4,1,0.042377,4.120098,[61 12] ; [178  70],[54.35202492 18.64797508] ; [184.64797508  63.35202492],0
b5,1,0.049928,3.843875,[38 36] ; [160  90],[45.22222222 28.77777778] ; [152.77777778  97.22222222],0
v1,1,0.078169,3.102568,[33 39] ; [ 84 160],[26.65822785 45.34177215] ; [ 90.34177215 153.65822785],0
r3,1,0.088692,2.897959,[67  5] ; [211  36],[62.7460815  9.2539185] ; [215.2539185  31.7460815],0
n2,1,0.09583,2.77361,[19  4] ; [62 34],[15.65546218  7.34453782] ; [65.34453782 30.65546218],0
r4,1,0.120107,2.415929,[61 13] ; [184  66],[55.95679012 18.04320988] ; [189.04320988  60.95679012],0
d2,1,0.144912,2.125005,[34 39] ; [ 92 156],[28.65420561 44.34579439] ; [ 97.34579439 150.65420561],0
v4,1,0.156225,2.010396,[65  6] ; [210  37],[61.39937107  9.60062893] ; [213.60062893  33.39937107],0
a3,1,0.162827,1.947775,[51 22] ; [151  97],[45.9376947 27.0623053] ; [156.0623053  91.9376947],0
u2,1,0.170249,1.880753,[ 8 14] ; [52 47],[10.90909091 11.09090909] ; [49.09090909 49.90909091],0
n1,1,0.172066,1.86485,[11 12] ; [31 64],[ 8.18644068 14.81355932] ; [33.81355932 61.18644068],0
d3,1,0.195517,1.675547,[39 35] ; [151  96],[43.80062305 30.19937695] ; [146.19937695 100.80062305],0
p8,1,0.215539,1.533825,[24 47] ; [ 65 182],[19.87106918 51.12893082] ; [ 69.12893082 177.87106918],0
p11,1,0.235045,1.410067,[54 20] ; [164  86],[49.79012346 24.20987654] ; [168.20987654  81.79012346],0
a5,1,0.23904,1.386247,[48 26] ; [143 107],[43.62345679 30.37654321] ; [147.37654321 102.62345679],0
p6,1,0.251787,1.313364,[13 60] ; [ 31 216],[10.0375 62.9625] ; [ 33.9625 213.0375],0
u3,1,0.256536,1.287352,[13 10] ; [43 56],[10.55737705 12.44262295] ; [45.44262295 53.55737705],0
v2,1,0.264465,1.245234,[34 35] ; [ 98 137],[29.96052632 39.03947368] ; [102.03947368 132.96052632],0
d5,1,0.265674,1.238949,[56 18] ; [171  77],[52.16770186 21.83229814] ; [174.83229814  73.16770186],0
a8,1,0.278293,1.175407,[11 52] ; [ 29 208],[ 8.4 54.6] ; [ 31.6 205.4],0
b4,1,0.29051,1.117255,[48 26] ; [145 105],[44.08024691 29.91975309] ; [148.91975309 101.08024691],0
b2,1,0.308788,1.035852,[18 29] ; [38 88],[15.21387283 31.78612717] ; [40.78612717 85.21387283],0
b3,1,0.308788,1.035852,[18 29] ; [38 88],[15.21387283 31.78612717] ; [40.78612717 85.21387283],0
n3,1,0.407961,0.684734,[16  7] ; [56 37],[14.27586207  8.72413793] ; [57.72413793 35.27586207],0
r1,1,0.448315,0.574907,[55 19] ; [173  75],[52.39751553 21.60248447] ; [175.60248447  72.39751553],0
a4,1,0.477173,0.505318,[29 45] ; [ 86 162],[26.42857143 47.57142857] ; [ 88.57142857 159.42857143],0
v3,1,0.543292,0.369473,[18 53] ; [ 70 171],[20.02564103 50.97435897] ; [ 67.97435897 173.02564103],0
u1,1,0.667949,0.18401,[ 9 65] ; [ 26 224],[ 7.99382716 66.00617284] ; [ 27.00617284 222.99382716],0
a6,1,0.679519,0.170668,[45 29] ; [158  91],[46.50773994 27.49226006] ; [156.49226006  92.50773994],0
n4,1,0.694295,0.154475,[46 28] ; [161  88],[47.42414861 26.57585139] ; [159.57585139  89.42414861],0
a1,1,0.717684,0.130722,[ 4 70] ; [ 11 239],[ 3.42592593 70.57407407] ; [ 11.57407407 238.42592593],0
b1,1,0.726351,0.122489,[25 49] ; [ 90 160],[26.2654321 47.7345679] ; [ 88.7345679 161.2654321],0
a2,1,0.748794,0.102547,[13 61] ; [ 40 210],[12.10493827 61.89506173] ; [ 40.89506173 209.10493827],0
d1,1,0.861838,0.030288,[34 40] ; [112 138],[33.34567901 40.65432099] ; [112.65432099 137.34567901],0
u4,1,0.87885,0.023234,[ 1 73] ; [  4 246],[ 1.14197531 72.85802469] ; [  3.85802469 246.14197531],0
n5,1,0.916101,0.011098,[47 26] ; [158  90],[46.61993769 26.38006231] ; [158.38006231  89.61993769],0
a7,1,0.976075,0.000899,[49 24] ; [166  82],[48.894081 24.105919] ; [166.105919  81.894081],0
s1,1,0.99161,0.000111,[ 3 71] ; [ 10 235],[ 3.01567398 70.98432602] ; [  9.98432602 235.01567398],0
