Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,58.616252,[104 175] ; [185  79],[148.49171271 130.50828729] ; [140.50828729 123.49171271],1
v3,1,0.0,32.146773,[ 73 212] ; [128 133],[104.91758242 180.08241758] ; [ 96.08241758 164.91758242],1
n5,1,6e-06,20.394123,[183 106] ; [219  53],[207.09090909  81.90909091] ; [194.90909091  77.09090909],1
p3,1,0.000106,15.029693,[103 189] ; [139 131],[125.7366548 166.2633452] ; [116.2633452 153.7366548],1
p4,1,0.000186,13.967442,[133 156] ; [168 104],[155.06060606 133.93939394] ; [145.93939394 126.06060606],1
p9,1,0.000269,13.274517,[211  78] ; [231  39],[228.51162791  60.48837209] ; [213.48837209  56.51162791],1
s6,1,0.001323,10.310227,[140 150] ; [168 104],[158.93238434 131.06761566] ; [149.06761566 122.93238434],0
p2,1,0.001368,10.247924,[223  70] ; [234  36],[237.8348135  55.1651865] ; [219.1651865  50.8348135],0
r1,1,0.001408,10.195371,[213  80] ; [228  44],[228.69557522  64.30442478] ; [212.30442478  59.69557522],0
p11,1,0.001687,9.861987,[210  83] ; [226  47],[225.70318021  67.29681979] ; [210.29681979  62.70318021],0
p10,1,0.003308,8.629331,[204  86] ; [218  51],[218.92665474  71.07334526] ; [203.07334526  65.92665474],0
r2,1,0.003819,8.36801,[263  27] ; [262   9],[271.39037433  18.60962567] ; [253.60962567  17.39037433],0
p6,1,0.004325,8.141878,[ 72 219] ; [ 95 170],[ 87.40467626 203.59532374] ; [ 79.59532374 185.40467626],0
n4,1,0.004424,8.101164,[199  93] ; [215  58],[213.96106195  78.03893805] ; [200.03893805  72.96106195],0
r4,1,0.005208,7.805749,[247  46] ; [251  22],[257.79858657  35.20141343] ; [240.20141343  32.79858657],0
a5,1,0.007432,7.165446,[185 108] ; [201  72],[199.81978799  93.18021201] ; [186.18021201  86.81978799],0
u4,1,0.013874,6.054087,[  1 292] ; [  8 265],[  4.6590106 288.3409894] ; [  4.3409894 268.6590106],0
r3,1,0.016736,5.723872,[268  25] ; [262  10],[274.84955752  18.15044248] ; [255.15044248  16.84955752],0
p7,1,0.017764,5.61926,[157 130] ; [170  93],[170.63454545 116.36545455] ; [156.36545455 106.63454545],0
b3,1,0.028434,4.80157,[ 45 117] ; [ 68 106],[ 54.48214286 107.51785714] ; [ 58.51785714 115.48214286],0
b2,1,0.028434,4.80157,[ 45 117] ; [ 68 106],[ 54.48214286 107.51785714] ; [ 58.51785714 115.48214286],0
n6,1,0.032528,4.570444,[226  67] ; [230  43],[236.0565371  56.9434629] ; [219.9434629  53.0565371],0
s4,1,0.037292,4.337027,[ 42 248] ; [ 24 248],[ 34.0569395 255.9430605] ; [ 31.9430605 240.0569395],0
p12,1,0.046007,3.981336,[  9 283] ; [ 18 251],[ 14.05347594 277.94652406] ; [ 12.94652406 256.05347594],0
s7,1,0.046293,3.970901,[ 98 183] ; [112 147],[109.27777778 171.72222222] ; [100.72222222 158.27777778],0
