Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.006072,7.528775,[ 6 25] ; [5 2],[ 8.97368421 22.02631579] ; [2.02631579 4.97368421],0
p3,1,0.02156,5.280936,[ 8 23] ; [5 2],[10.60526316 20.39473684] ; [2.39473684 4.60526316],0
a5,1,0.024473,5.060829,[12 19] ; [6 1],[14.68421053 16.31578947] ; [3.31578947 3.68421053],0
s8,1,0.029673,4.728111,[ 3 28] ; [3 4],[ 4.89473684 26.10526316] ; [1.10526316 5.89473684],0
p8,1,0.064822,3.409501,[ 4 27] ; [3 4],[ 5.71052632 25.28947368] ; [1.28947368 5.71052632],0
v1,1,0.068585,3.316576,[ 7 24] ; [4 3],[ 8.97368421 22.02631579] ; [2.02631579 4.97368421],0
s6,1,0.120903,2.405587,[ 8 22] ; [4 3],[ 9.72972973 20.27027027] ; [2.27027027 4.72972973],0
s7,1,0.121335,2.4,[ 6 24] ; [3 3],[ 7.5 22.5] ; [1.5 4.5],0
a3,1,0.209332,1.576037,[14 17] ; [5 2],[15.5 15.5] ; [3.5 3.5],0
p6,1,0.210743,1.566312,[ 3 26] ; [2 5],[ 4.02777778 24.97222222] ; [0.97222222 6.02777778],0
d1,1,0.218601,1.513534,[12 19] ; [1 6],[10.60526316 20.39473684] ; [2.39473684 4.60526316],0
a2,1,0.236569,1.400922,[ 1 30] ; [1 6],[ 1.63157895 29.36842105] ; [0.36842105 6.63157895],0
s3,1,0.242166,1.367938,[10 20] ; [4 3],[11.35135135 18.64864865] ; [2.64864865 4.35135135],0
p12,1,0.248539,1.331497,[ 1 29] ; [1 6],[ 1.62162162 28.37837838] ; [0.37837838 6.62162162],0
d4,1,0.275806,1.18764,[20 11] ; [6 1],[21.21052632  9.78947368] ; [4.78947368 2.21052632],0
u2,1,0.288425,1.126961,[ 3 14] ; [1 1],[ 3.57894737 13.42105263] ; [0.42105263 1.57894737],0
d2,1,0.305652,1.04937,[15 15] ; [2 5],[13.78378378 16.21621622] ; [3.21621622 3.78378378],0
v2,1,0.398729,0.712155,[ 8 22] ; [3 4],[ 8.91891892 21.08108108] ; [2.08108108 4.91891892],0
b1,1,0.464857,0.534175,[18 13] ; [3 4],[17.13157895 13.86842105] ; [3.86842105 3.13157895],0
p2,1,0.473805,0.513088,[13 17] ; [2 5],[12.16216216 17.83783784] ; [2.83783784 4.16216216],0
a6,1,0.47725,0.50514,[ 9 22] ; [3 4],[ 9.78947368 21.21052632] ; [2.21052632 4.78947368],0
n5,1,0.47725,0.50514,[22  9] ; [4 3],[21.21052632  9.78947368] ; [4.78947368 2.21052632],0
a1,1,0.487525,0.481984,[ 2 29] ; [1 6],[ 2.44736842 28.55263158] ; [0.55263158 6.44736842],0
p9,1,0.509151,0.435812,[13 17] ; [4 3],[13.78378378 16.21621622] ; [3.21621622 3.78378378],0
r3,1,0.56635,0.328827,[14 17] ; [4 3],[14.68421053 16.31578947] ; [3.31578947 3.68421053],0
p7,1,0.593421,0.285034,[10 21] ; [3 4],[10.60526316 20.39473684] ; [2.39473684 4.60526316],0
p4,1,0.593421,0.285034,[10 21] ; [3 4],[10.60526316 20.39473684] ; [2.39473684 4.60526316],0
d3,1,0.615496,0.252249,[12 19] ; [2 5],[11.42105263 19.57894737] ; [2.57894737 4.42105263],0
p11,1,0.675605,0.175115,[16 15] ; [3 4],[15.5 15.5] ; [3.5 3.5],0
b4,1,0.675605,0.175115,[15 16] ; [4 3],[15.5 15.5] ; [3.5 3.5],0
a4,1,0.686225,0.163202,[11 19] ; [2 5],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
n2,1,0.69627,0.152381,[5 9] ; [1 1],[5.25 8.75] ; [0.75 1.25],0
s1,1,0.71972,0.128761,[ 3 28] ; [1 6],[ 3.26315789 27.73684211] ; [0.73684211 6.26315789],0
p5,1,0.71972,0.128761,[ 3 28] ; [1 6],[ 3.26315789 27.73684211] ; [0.73684211 6.26315789],0
r2,1,0.733508,0.115915,[15 15] ; [4 3],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
s4,1,0.754674,0.097645,[ 6 25] ; [1 6],[ 5.71052632 25.28947368] ; [1.28947368 5.71052632],0
r4,1,0.754674,0.097645,[ 6 25] ; [1 6],[ 5.71052632 25.28947368] ; [1.28947368 5.71052632],0
b3,1,0.755189,0.097222,[10 14] ; [2 2],[10.28571429 13.71428571] ; [1.71428571 2.28571429],0
b2,1,0.755189,0.097222,[10 14] ; [2 2],[10.28571429 13.71428571] ; [1.71428571 2.28571429],0
b5,1,0.79127,0.070046,[15 16] ; [3 4],[14.68421053 16.31578947] ; [3.31578947 3.68421053],0
r1,1,0.839318,0.041114,[12 19] ; [3 4],[12.23684211 18.76315789] ; [2.76315789 4.23684211],0
p10,1,0.855494,0.033165,[14 16] ; [3 4],[13.78378378 16.21621622] ; [3.21621622 3.78378378],0
d5,1,0.911824,0.012263,[14 17] ; [3 4],[13.86842105 17.13157895] ; [3.13157895 3.86842105],0
p1,1,0.922144,0.009552,[ 4 27] ; [1 6],[ 4.07894737 26.92105263] ; [0.92105263 6.07894737],0
s5,1,0.947085,0.004405,[ 4 26] ; [1 6],[ 4.05405405 25.94594595] ; [0.94594595 6.05405405],0
n4,1,0.980628,0.00059,[22  9] ; [5 2],[22.02631579  8.97368421] ; [4.97368421 2.02631579],0
n6,1,0.981731,0.000524,[17 13] ; [4 3],[17.02702703 12.97297297] ; [3.97297297 3.02702703],0
