Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.420637,[23 43] ; [80 20],[40.95180723 25.04819277] ; [62.04819277 37.95180723],1
d4,1,0.000102,15.103489,[37 29] ; [82 16],[47.8902439 18.1097561] ; [71.1097561 26.8902439],1
a7,1,0.000198,13.848236,[31 34] ; [76 24],[42.15151515 22.84848485] ; [64.84848485 35.15151515],1
s6,1,0.000262,13.327776,[17 48] ; [55 45],[28.36363636 36.63636364] ; [43.63636364 56.36363636],1
r3,1,0.000448,12.320101,[39 27] ; [82 16],[48.69512195 17.30487805] ; [72.30487805 25.69512195],1
r2,1,0.000642,11.648928,[46 18] ; [91  8],[53.79141104 10.20858896] ; [83.20858896 15.79141104],1
d5,1,0.002443,9.18279,[36 29] ; [77 22],[44.78658537 20.21341463] ; [68.21341463 30.78658537],0
v4,1,0.00324,8.667116,[43 23] ; [84 15],[50.8 15.2] ; [76.2 22.8],0
p2,1,0.004829,7.942535,[27 39] ; [62 36],[35.81707317 30.18292683] ; [53.18292683 44.81707317],0
d1,1,0.00577,7.620612,[20 46] ; [52 48],[28.62650602 37.37349398] ; [43.37349398 56.62650602],0
u3,1,0.009198,6.783959,[ 8 26] ; [18 15],[13.19402985 20.80597015] ; [12.80597015 20.19402985],0
d3,1,0.00973,6.683602,[31 33] ; [68 31],[38.87116564 25.12883436] ; [60.12883436 38.87116564],0
v2,1,0.009766,6.677094,[16 49] ; [42 52],[23.71069182 41.28930818] ; [34.28930818 59.71069182],0
a5,1,0.0149,5.928197,[31 35] ; [66 34],[38.56626506 27.43373494] ; [58.43373494 41.56626506],0
b3,1,0.019359,5.46875,[17 19] ; [11 37],[12. 24.] ; [16. 32.],0
b2,1,0.019359,5.46875,[17 19] ; [11 37],[12. 24.] ; [16. 32.],0
s7,1,0.021148,5.314574,[ 8 53] ; [27 66],[13.86363636 47.13636364] ; [21.13636364 71.86363636],0
a3,1,0.023638,5.121015,[32 33] ; [65 32],[38.91975309 26.08024691] ; [58.08024691 38.91975309],0
a2,1,0.030224,4.696488,[ 7 59] ; [24 76],[12.3253012 53.6746988] ; [18.6746988 81.3253012],0
p8,1,0.034596,4.464988,[12 52] ; [33 64],[17.88819876 46.11180124] ; [27.11180124 69.88819876],0
p4,1,0.048788,3.882637,[17 48] ; [40 57],[22.87037037 42.12962963] ; [34.12962963 62.87037037],0
p10,1,0.076701,3.133462,[21 43] ; [45 51],[26.4 37.6] ; [39.6 56.4],0
a4,1,0.079077,3.083761,[20 45] ; [44 55],[25.36585366 39.63414634] ; [38.63414634 60.36585366],0
u2,1,0.094097,2.802842,[ 9 24] ; [16 18],[12.31343284 20.68656716] ; [12.68656716 21.31343284],0
u1,1,0.101108,2.687981,[ 3 63] ; [12 88],[ 5.96385542 60.03614458] ; [ 9.03614458 90.96385542],0
v1,1,0.11474,2.487692,[17 48] ; [38 62],[21.66666667 43.33333333] ; [33.33333333 66.66666667],0
n3,1,0.132465,2.263374,[13 14] ; [26 13],[15.95454545 11.04545455] ; [23.04545455 15.95454545],0
s2,1,0.14148,2.161787,[16 50] ; [35 65],[20.27710843 45.72289157] ; [30.72289157 69.27710843],0
p6,1,0.145314,2.120766,[ 9 54] ; [23 74],[12.6 50.4] ; [19.4 77.6],0
s3,1,0.160335,1.971064,[22 42] ; [45 54],[26.30674847 37.69325153] ; [40.69325153 58.30674847],0
b1,1,0.161425,1.96083,[39 27] ; [48 52],[34.59036145 31.40963855] ; [52.40963855 47.59036145],0
a1,1,0.164857,1.929102,[ 8 58] ; [ 6 94],[ 5.56626506 60.43373494] ; [ 8.43373494 91.56626506],0
p1,1,0.17729,1.820196,[ 6 60] ; [ 4 96],[ 3.97590361 62.02409639] ; [ 6.02409639 93.97590361],0
a6,1,0.201754,1.62963,[32 34] ; [58 41],[36. 30.] ; [54. 45.],0
s1,1,0.260598,1.265579,[ 4 62] ; [11 87],[ 6.03658537 59.96341463] ; [ 8.96341463 89.03658537],0
v3,1,0.281391,1.16036,[15 50] ; [29 65],[17.98742138 47.01257862] ; [26.01257862 67.98742138],0
b4,1,0.342388,0.901468,[32 34] ; [56 44],[34.98795181 31.01204819] ; [53.01204819 46.98795181],0
b5,1,0.405263,0.692653,[38 28] ; [64 36],[40.55421687 25.44578313] ; [61.44578313 38.55421687],0
a8,1,0.409406,0.680524,[ 4 60] ; [ 9 81],[ 5.4025974 58.5974026] ; [ 7.5974026 82.4025974],0
p9,1,0.489612,0.47738,[28 33] ; [50 47],[30.11392405 30.88607595] ; [47.88607595 49.11392405],0
n5,1,0.609187,0.26136,[38 28] ; [53 46],[36.4 29.6] ; [54.6 44.4],0
d2,1,0.621096,0.24433,[27 38] ; [45 54],[28.53658537 36.46341463] ; [43.46341463 55.53658537],0
p3,1,0.644505,0.212899,[19 46] ; [32 66],[20.33742331 44.66257669] ; [30.66257669 67.33742331],0
p7,1,0.677173,0.173325,[27 39] ; [42 53],[28.28571429 37.71428571] ; [40.71428571 54.28571429],0
n4,1,0.707424,0.140863,[37 29] ; [59 41],[38.1686747 27.8313253] ; [57.8313253 42.1686747],0
