Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,134.484248,[137  18] ; [ 39 125],[85.51724138 69.48275862] ; [90.48275862 73.51724138],1
s7,1,0.0,70.095683,[104  44] ; [ 36 123],[67.49185668 80.50814332] ; [72.50814332 86.49185668],1
s8,1,0.0,58.810201,[91 65] ; [ 28 137],[57.8317757 98.1682243] ; [ 61.1682243 103.8317757],1
s6,1,0.0,55.036751,[129  25] ; [72 93],[97.03448276 56.96551724] ; [103.96551724  61.03448276],1
s5,1,1e-06,23.716587,[60 90] ; [ 25 137],[ 40.86538462 109.13461538] ; [ 44.13461538 117.86538462],1
p10,1,3.6e-05,17.05343,[131  24] ; [104  58],[114.90536278  40.09463722] ; [120.09463722  41.90536278],1
r3,1,0.000104,15.058745,[149   7] ; [133  30],[137.90595611  18.09404389] ; [144.09404389  18.90595611],1
p9,1,0.000116,14.851511,[135  20] ; [112  50],[120.77287066  34.22712934] ; [126.22712934  35.77287066],1
d1,1,0.000373,12.660774,[99 57] ; [72 93],[83.10280374 72.89719626] ; [87.89719626 77.10280374],1
p4,1,0.000384,12.609907,[85 71] ; [ 57 107],[69.225 86.775] ; [72.775 91.225],1
r4,1,0.0006,11.775977,[138  18] ; [121  44],[125.86915888  30.13084112] ; [133.13084112  31.86915888],1
r1,1,0.000939,10.943361,[125  30] ; [105  59],[111.75548589  43.24451411] ; [118.24451411  45.75548589],1
v1,1,0.002387,9.225062,[84 64] ; [64 98],[70.65806452 77.34193548] ; [77.34193548 84.65806452],0
v4,1,0.003206,8.686355,[146  10] ; [136  28],[137.475  18.525] ; [144.525  19.475],0
a3,1,0.00369,8.430387,[122  34] ; [104  60],[110.175  45.825] ; [115.825  48.175],0
d4,1,0.004063,8.255249,[128  27] ; [112  51],[116.98113208  38.01886792] ; [123.01886792  39.98113208],0
s1,1,0.004112,8.233887,[ 12 140] ; [  2 161],[  6.75555556 145.24444444] ; [  7.24444444 155.75555556],0
p6,1,0.00462,8.022445,[ 45 109] ; [ 26 137],[ 34.49211356 119.50788644] ; [ 36.50788644 126.49211356],0
