Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,4.3e-05,16.713178,[30 15] ; [10 33],[20.45454545 24.54545455] ; [19.54545455 23.45454545],1
p2,1,0.405788,0.691107,[37  8] ; [33 11],[35.39325843  9.60674157] ; [34.60674157  9.39325843],0
v3,1,0.408557,0.682997,[12 28] ; [ 9 32],[10.37037037 29.62962963] ; [10.62962963 30.37037037],0
p9,1,0.416705,0.659589,[35  9] ; [31 12],[33.37931034 10.62068966] ; [32.62068966 10.37931034],0
p7,1,0.44395,0.586052,[28 14] ; [24 17],[26.31325301 15.68674699] ; [25.68674699 15.31325301],0
a2,1,0.448751,0.573804,[10 35] ; [ 7 37],[ 8.59550562 36.40449438] ; [ 8.40449438 35.59550562],0
d5,1,0.453094,0.5629,[32 12] ; [35  9],[33.5 10.5] ; [33.5 10.5],0
s3,1,0.488027,0.480874,[29 15] ; [32 12],[30.5 13.5] ; [30.5 13.5],0
d3,1,0.496278,0.462887,[28 16] ; [31 13],[29.5 14.5] ; [29.5 14.5],0
v1,1,0.517634,0.418605,[23 20] ; [20 23],[21.5 21.5] ; [21.5 21.5],0
a4,1,0.534059,0.386662,[15 30] ; [12 32],[13.65168539 31.34831461] ; [13.34831461 30.65168539],0
r1,1,0.538148,0.378984,[35 10] ; [31 12],[33.75 11.25] ; [32.25 10.75],0
p12,1,0.556901,0.345098,[ 2 42] ; [ 1 43],[ 1.5 42.5] ; [ 1.5 42.5],0
s4,1,0.572065,0.319239,[ 9 36] ; [11 33],[10.11235955 34.88764045] ; [ 9.88764045 34.11235955],0
p6,1,0.582329,0.302485,[11 32] ; [13 29],[12.14117647 30.85882353] ; [11.85882353 30.14117647],0
p4,1,0.589167,0.291646,[23 22] ; [25 19],[24.26966292 20.73033708] ; [23.73033708 20.26966292],0
b1,1,0.596892,0.279708,[24 21] ; [21 23],[22.75280899 22.24719101] ; [22.24719101 21.75280899],0
s8,1,0.599649,0.275526,[20 25] ; [22 22],[21.23595506 23.76404494] ; [20.76404494 23.23595506],0
b4,1,0.601678,0.272472,[26 19] ; [23 21],[24.7752809 20.2247191] ; [24.2247191 19.7752809],0
r3,1,0.607988,0.263115,[43  2] ; [40  3],[42.44318182  2.55681818] ; [40.55681818  2.44318182],0
p5,1,0.664142,0.188531,[ 3 41] ; [ 2 41],[ 2.52873563 41.47126437] ; [ 2.47126437 40.52873563],0
d1,1,0.741073,0.109186,[24 21] ; [25 19],[24.7752809 20.2247191] ; [24.2247191 19.7752809],0
r4,1,0.753576,0.098551,[36  9] ; [34 10],[35.39325843  9.60674157] ; [34.60674157  9.39325843],0
v2,1,0.753848,0.098326,[23 19] ; [20 19],[22.2962963 19.7037037] ; [20.7037037 18.2962963],0
p10,1,0.761692,0.091966,[30 14] ; [28 15],[29.33333333 14.66666667] ; [28.66666667 14.33333333],0
r2,1,0.778078,0.079425,[38  5] ; [38  6],[37.56321839  5.43678161] ; [38.43678161  5.56321839],0
s7,1,0.90958,0.012898,[21 23] ; [20 23],[20.73563218 23.26436782] ; [20.26436782 22.73563218],0
u3,1,0.943109,0.005093,[11  4] ; [13  5],[10.90909091  4.09090909] ; [13.09090909  4.90909091],0
a1,1,0.981653,0.000529,[ 2 43] ; [ 2 42],[ 2.02247191 42.97752809] ; [ 1.97752809 42.02247191],0
n1,1,1.0,0.0,[ 6 10] ; [ 6 10],[ 6. 10.] ; [ 6. 10.],0
n3,1,1.0,0.0,[11  5] ; [11  5],[11.  5.] ; [11.  5.],0
