Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.358196,[ 6 63] ; [262 108],[42.12300683 26.87699317] ; [225.87699317 144.12300683],1
d4,1,0.0,42.783818,[40 29] ; [330  40],[58.15489749 10.84510251] ; [311.84510251  58.15489749],1
d3,1,2.5e-05,17.801729,[32 37] ; [267 103],[46.99544419 22.00455581] ; [252.00455581 117.99544419],1
d2,1,2.8e-05,17.562107,[22 47] ; [218 150],[37.89473684 31.10526316] ; [202.10526316 165.89473684],1
a4,1,0.000615,11.731462,[22 47] ; [200 168],[35.05263158 33.94736842] ; [186.94736842 181.05263158],1
r2,1,0.001138,10.588764,[57 11] ; [344  19],[63.26682135  4.73317865] ; [337.73317865  25.26682135],0
v2,1,0.007331,7.190095,[27 39] ; [208 146],[36.92857143 29.07142857] ; [198.07142857 155.92857143],0
u1,1,0.007952,7.04428,[ 5 64] ; [ 77 293],[12.88838269 56.11161731] ; [ 69.11161731 300.88838269],0
a2,1,0.008515,6.921728,[11 58] ; [117 253],[20.11845103 48.88154897] ; [107.88154897 262.11845103],0
a3,1,0.012434,6.247884,[46 22] ; [300  70],[53.71689498 14.28310502] ; [292.28310502  77.71689498],0
p2,1,0.014348,5.994842,[45 24] ; [290  78],[52.89473684 16.10526316] ; [282.10526316  85.89473684],0
a7,1,0.017687,5.626858,[41 27] ; [275  95],[49.05936073 18.94063927] ; [266.94063927 103.05936073],0
p7,1,0.019062,5.495808,[26 42] ; [195 168],[34.86774942 33.13225058] ; [186.13225058 176.86774942],0
n4,1,0.046565,3.96103,[45 23] ; [285  83],[51.46788991 16.53211009] ; [278.53211009  89.46788991],0
r3,1,0.061527,3.495747,[58  9] ; [344  25],[61.77522936  5.22477064] ; [340.22477064  28.77522936],0
b3,1,0.079747,3.070055,[21 22] ; [ 80 150],[15.90842491 27.09157509] ; [ 85.09157509 144.90842491],0
b2,1,0.079747,3.070055,[21 22] ; [ 80 150],[15.90842491 27.09157509] ; [ 85.09157509 144.90842491],0
s1,1,0.083653,2.992468,[ 4 63] ; [  8 357],[ 1.86111111 65.13888889] ; [ 10.13888889 354.86111111],0
p10,1,0.100618,2.695725,[47 21] ; [288  80],[52.24770642 15.75229358] ; [282.75229358  85.24770642],0
p1,1,0.108412,2.577214,[ 7 62] ; [ 19 349],[ 4.10526316 64.89473684] ; [ 21.89473684 346.10526316],0
b1,1,0.120292,2.413521,[32 37] ; [135 235],[26.24829157 42.75170843] ; [140.75170843 229.24829157],0
p3,1,0.126847,2.330675,[23 46] ; [159 209],[28.73684211 40.26315789] ; [153.26315789 214.73684211],0
s6,1,0.127493,2.322771,[36 31] ; [232 133],[41.56481481 25.43518519] ; [226.43518519 138.56481481],0
a6,1,0.128538,2.310067,[46 23] ; [279  91],[51.08200456 17.91799544] ; [273.91799544  96.08200456],0
r4,1,0.132575,2.262088,[56 13] ; [325  45],[59.88382688  9.11617312] ; [321.11617312  48.88382688],0
p4,1,0.149848,2.073802,[28 40] ; [187 182],[33.45537757 34.54462243] ; [181.54462243 187.45537757],0
v4,1,0.158636,1.987184,[60  8] ; [341  25],[62.82949309  5.17050691] ; [338.17050691  27.82949309],0
n6,1,0.164368,1.933572,[49 18] ; [295  71],[53.22863741 13.77136259] ; [290.77136259  75.22863741],0
p9,1,0.167846,1.902075,[49 18] ; [294  71],[53.19675926 13.80324074] ; [289.80324074  75.19675926],0
s8,1,0.183756,1.766983,[21 47] ; [145 223],[25.88990826 42.11009174] ; [140.11009174 227.88990826],0
r1,1,0.215131,1.536559,[52 16] ; [303  63],[55.62211982 12.37788018] ; [299.37788018  66.62211982],0
n2,1,0.22533,1.470098,[17  3] ; [72 28],[14.83333333  5.16666667] ; [74.16666667 25.83333333],0
p12,1,0.282789,1.153637,[ 2 66] ; [ 23 346],[ 3.89016018 64.10983982] ; [ 21.10983982 347.89016018],0
b5,1,0.371903,0.797298,[38 31] ; [225 145],[41.33712984 27.66287016] ; [221.66287016 148.33712984],0
s5,1,0.381155,0.766973,[17 51] ; [109 251],[20.01869159 47.98130841] ; [105.98130841 254.01869159],0
p11,1,0.384394,0.756602,[50 19] ; [286  84],[52.81093394 16.18906606] ; [283.18906606  86.81093394],0
s2,1,0.389298,0.741133,[27 41] ; [166 200],[30.23963134 37.76036866] ; [162.76036866 203.23963134],0
n5,1,0.427179,0.630481,[47 21] ; [270  96],[49.66820276 18.33179724] ; [267.33179724  98.66820276],0
v3,1,0.525913,0.402282,[23 43] ; [138 216],[25.3 40.7] ; [135.7 218.3],0
b4,1,0.537329,0.380513,[41 28] ; [205 165],[38.66514806 30.33485194] ; [207.33485194 162.66514806],0
s4,1,0.566586,0.328428,[11 58] ; [ 49 318],[ 9.49541284 59.50458716] ; [ 50.50458716 316.49541284],0
u2,1,0.671316,0.180067,[11 12] ; [36 32],[11.87912088 11.12087912] ; [35.12087912 32.87912088],0
u4,1,0.701246,0.147179,[ 1 68] ; [  8 362],[ 1.41457859 67.58542141] ; [  7.58542141 362.41457859],0
a1,1,0.744545,0.106172,[ 4 65] ; [ 18 352],[ 3.45785877 65.54214123] ; [ 18.54214123 351.45785877],0
a8,1,0.745227,0.105585,[10 54] ; [ 47 287],[ 9.16582915 54.83417085] ; [ 47.83417085 286.16582915],0
p8,1,0.775174,0.081575,[30 37] ; [157 209],[28.93533487 38.06466513] ; [158.06466513 207.93533487],0
v1,1,0.82797,0.047222,[34 33] ; [176 181],[33.18396226 33.81603774] ; [176.81603774 180.18396226],0
n1,1,0.850939,0.035314,[ 8 11] ; [39 59],[ 7.63247863 11.36752137] ; [39.36752137 58.63247863],0
s3,1,0.853797,0.033958,[36 33] ; [185 178],[35.29861111 33.70138889] ; [185.70138889 177.29861111],0
n3,1,0.896381,0.016961,[13  5] ; [70 29],[12.76923077  5.23076923] ; [70.23076923 28.76923077],0
u3,1,0.903974,0.014555,[12 11] ; [37 32],[12.25 10.75] ; [36.75 32.25],0
s7,1,0.951608,0.003683,[28 36] ; [155 196],[28.22168675 35.77831325] ; [154.77831325 196.22168675],0
p5,1,0.994426,4.9e-05,[ 5 63] ; [ 27 339],[ 5.01382488 62.98617512] ; [ 26.98617512 339.01382488],0
