Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,325.25384,[332  37] ; [ 76 258],[214.15647226 154.84352774] ; [193.84352774 140.15647226],1
s7,1,0.0,138.214074,[258  97] ; [ 88 233],[181.70118343 173.29881657] ; [164.29881657 156.70118343],1
s6,1,0.0,132.811125,[327  41] ; [161 169],[257.28366762 110.71633238] ; [230.71633238  99.28366762],1
s8,1,0.0,90.924437,[236 135] ; [ 93 242],[172.88810198 198.11189802] ; [156.11189802 178.88810198],1
s5,1,0.0,54.272628,[172 185] ; [ 70 259],[125.93877551 231.06122449] ; [116.06122449 212.93877551],1
s4,1,1.8e-05,18.369219,[ 80 287] ; [ 33 301],[ 59.15977175 307.84022825] ; [ 53.84022825 280.15977175],1
p6,1,4.5e-05,16.659712,[162 203] ; [ 98 235],[135.95988539 229.04011461] ; [124.04011461 208.95988539],1
p12,1,0.000387,12.594204,[ 44 324] ; [ 15 318],[ 30.97289586 337.02710414] ; [ 28.02710414 304.97289586],1
u1,1,0.000431,12.394337,[ 96 277] ; [ 51 288],[ 77.00983146 295.99016854] ; [ 69.99016854 269.00983146],1
n5,1,0.000727,11.419656,[298  72] ; [233 102],[278.68085106  91.31914894] ; [252.31914894  82.68085106],1
d1,1,0.000902,11.019447,[252 121] ; [188 151],[230.50561798 142.49438202] ; [209.49438202 129.50561798],1
p4,1,0.000905,11.011609,[246 122] ; [183 152],[224.56899004 143.43100996] ; [204.43100996 130.56899004],1
d2,1,0.001453,10.137521,[208 162] ; [150 189],[186.82651622 183.17348378] ; [171.17348378 167.82651622],0
p10,1,0.001664,9.887688,[315  52] ; [255  78],[298.84285714  68.15714286] ; [271.15714286  61.84285714],0
p9,1,0.001948,9.5981,[322  42] ; [267  67],[307.15759312  56.84240688] ; [281.84240688  52.15759312],0
a2,1,0.002103,9.457324,[116 257] ; [ 71 268],[ 97.96488764 275.03511236] ; [ 89.03511236 249.96488764],0
a3,1,0.003751,8.400612,[289  82] ; [230 107],[271.96186441  99.03813559] ; [247.03813559  89.96186441],0
d4,1,0.003932,8.315105,[325  44] ; [271  67],[311.06647808  57.93352192] ; [284.93352192  53.06647808],0
n6,1,0.007784,7.082402,[323  45] ; [272  66],[310.14164306  57.85835694] ; [284.85835694  53.14164306],0
a4,1,0.008092,7.013053,[192 180] ; [140 196],[174.44067797 197.55932203] ; [157.55932203 178.44067797],0
