Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.290639,[20 39] ; [116  23],[40.52525253 18.47474747] ; [95.47474747 43.52525253],1
n6,1,0.0,30.554703,[35 24] ; [128  11],[48.57070707 10.42929293] ; [114.42929293  24.57070707],1
a3,1,6.6e-05,15.921588,[23 36] ; [97 43],[35.57788945 23.42211055] ; [84.42211055 55.57788945],1
s7,1,0.001132,10.598772,[16 41] ; [71 61],[26.23809524 30.76190476] ; [60.76190476 71.23809524],0
d2,1,0.001854,9.688781,[15 44] ; [69 71],[24.90452261 34.09547739] ; [59.09547739 80.90452261],0
a4,1,0.00204,9.513051,[11 48] ; [58 82],[20.45728643 38.54271357] ; [48.54271357 91.45728643],0
p3,1,0.002396,9.21804,[24 35] ; [89 50],[33.67171717 25.32828283] ; [79.32828283 59.67171717],0
a2,1,0.002783,8.944855,[ 2 57] ; [ 28 112],[ 8.89447236 50.10552764] ; [ 21.10552764 118.89447236],0
r1,1,0.004823,7.944633,[37 22] ; [114  26],[44.76884422 14.23115578] ; [106.23115578  33.76884422],0
r4,1,0.006583,7.38349,[45 14] ; [127  13],[50.99497487  8.00502513] ; [121.00502513  18.99497487],0
p2,1,0.012803,6.196148,[45 13] ; [127  13],[50.38383838  7.61616162] ; [121.61616162  18.38383838],0
d1,1,0.013641,6.084002,[22 37] ; [79 61],[29.94472362 29.05527638] ; [71.05527638 68.94472362],0
a5,1,0.014276,6.003628,[32 27] ; [101  39],[39.4321608 19.5678392] ; [93.5678392 46.4321608],0
u1,1,0.019306,5.473558,[ 2 57] ; [ 21 119],[ 6.81909548 52.18090452] ; [ 16.18090452 123.81909548],0
p10,1,0.021299,5.30217,[41 17] ; [118  21],[46.81218274 11.18781726] ; [112.18781726  26.81218274],0
p9,1,0.025102,5.016807,[42 17] ; [118  21],[47.67676768 11.32323232] ; [112.32323232  26.67676768],0
r2,1,0.031698,4.614778,[50  9] ; [129   8],[53.88265306  5.11734694] ; [125.11734694  11.88265306],0
a6,1,0.042324,4.122186,[32 27] ; [97 43],[38.24623116 20.75376884] ; [90.75376884 49.24623116],0
s3,1,0.059047,3.563956,[26 33] ; [81 57],[32.04568528 26.95431472] ; [74.95431472 63.04568528],0
p11,1,0.061579,3.494342,[43 16] ; [118  22],[47.73366834 11.26633166] ; [113.26633166  26.73366834],0
b1,1,0.063215,3.450948,[17 42] ; [60 80],[22.82914573 36.17085427] ; [54.17085427 85.82914573],0
a8,1,0.068248,3.324651,[ 3 49] ; [ 21 112],[ 6.74594595 45.25405405] ; [ 17.25405405 115.74594595],0
b2,1,0.070981,3.260193,[ 2 23] ; [21 64],[ 5.22727273 19.77272727] ; [17.77272727 67.22727273],0
b3,1,0.070981,3.260193,[ 2 23] ; [21 64],[ 5.22727273 19.77272727] ; [17.77272727 67.22727273],0
p4,1,0.116594,2.462485,[33 26] ; [94 45],[37.84343434 21.15656566] ; [89.15656566 49.84343434],0
p5,1,0.118198,2.44104,[ 4 54] ; [ 21 119],[ 7.32323232 50.67676768] ; [ 17.67676768 122.32323232],0
p1,1,0.134931,2.234831,[ 3 55] ; [ 17 122],[ 5.88832487 52.11167513] ; [ 14.11167513 124.88832487],0
d5,1,0.135078,2.233155,[40 19] ; [109  31],[44.1758794 14.8241206] ; [104.8241206  35.1758794],0
v4,1,0.143189,2.143344,[53  5] ; [134   5],[55.05583756  2.94416244] ; [131.94416244   7.05583756],0
s4,1,0.153634,2.035792,[15 44] ; [ 23 115],[11.38071066 47.61928934] ; [ 26.61928934 111.38071066],0
p7,1,0.153881,2.033355,[41 16] ; [112  26],[44.72307692 12.27692308] ; [108.27692308  29.72307692],0
p6,1,0.161871,1.956661,[20 39] ; [62 77],[24.43434343 34.56565657] ; [57.56565657 81.43434343],0
d4,1,0.171507,1.869723,[41 18] ; [110  30],[44.76884422 14.23115578] ; [106.23115578  33.76884422],0
r3,1,0.186874,1.742088,[53  6] ; [131   7],[55.10659898  3.89340102] ; [128.89340102   9.10659898],0
s1,1,0.209639,1.57392,[ 1 58] ; [  8 131],[ 2.68181818 56.31818182] ; [  6.31818182 132.68181818],0
b5,1,0.243122,1.362399,[34 25] ; [68 72],[30.24120603 28.75879397] ; [71.75879397 68.24120603],0
s8,1,0.261272,1.262003,[20 39] ; [59 80],[23.54040404 35.45959596] ; [55.45959596 83.54040404],0
