Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000142,14.47247,[94 57] ; [66 96],[77.1884984 73.8115016] ; [82.8115016 79.1884984],1
p6,1,0.000282,13.183479,[ 49 107] ; [ 24 142],[ 35.36645963 120.63354037] ; [ 37.63354037 128.36645963],1
p8,1,0.000285,13.169294,[74 81] ; [ 46 118],[58.30721003 96.69278997] ; [ 61.69278997 102.30721003],1
s6,1,0.001211,10.473945,[111  44] ; [91 77],[96.93498452 58.06501548] ; [105.06501548  62.93498452],0
r1,1,0.001823,9.720185,[138  17] ; [128  41],[127.25308642  27.74691358] ; [138.74691358  30.25308642],0
v3,1,0.002045,9.508815,[63 86] ; [ 42 121],[50.14423077 98.85576923] ; [ 54.85576923 108.14423077],0
s8,1,0.002414,9.204634,[72 85] ; [ 50 119],[58.75460123 98.24539877] ; [ 63.24539877 105.75460123],0
p11,1,0.003059,8.771772,[126  33] ; [109  60],[113.91768293  45.08231707] ; [121.08231707  47.91768293],0
s2,1,0.005426,7.731769,[82 73] ; [ 63 105],[69.58204334 85.41795666] ; [75.41795666 92.58204334],0
p2,1,0.011743,6.349338,[129  30] ; [116  52],[119.12844037  39.87155963] ; [125.87155963  42.12844037],0
p4,1,0.014411,5.987108,[75 83] ; [ 57 110],[64.17230769 93.82769231] ; [67.82769231 99.17230769],0
r3,1,0.01508,5.907141,[150   7] ; [148  20],[143.95692308  13.04307692] ; [154.04307692  13.95692308],0
r4,1,0.020218,5.393012,[144  15] ; [138  31],[136.70121951  22.29878049] ; [145.29878049  23.70121951],0
p9,1,0.02212,5.236287,[130  26] ; [120  45],[121.4953271  34.5046729] ; [128.5046729  36.4953271],0
s5,1,0.033267,4.531966,[ 53 100] ; [ 39 125],[ 44.40378549 108.59621451] ; [ 47.59621451 116.40378549],0
v4,1,0.037288,4.337229,[148   7] ; [150  18],[143.00309598  11.99690402] ; [154.99690402  13.00309598],0
p1,1,0.039335,4.246341,[ 13 146] ; [  5 163],[  8.75229358 150.24770642] ; [  9.24770642 158.75229358],0
b5,1,0.040417,4.200276,[106  53] ; [94 75],[96.95121951 62.04878049] ; [103.04878049  65.95121951],0
u4,1,0.046285,3.971176,[  6 153] ; [  1 168],[  3.39329268 155.60670732] ; [  3.60670732 165.39329268],0
a6,1,0.055631,3.663059,[107  52] ; [129  39],[114.75229358  44.24770642] ; [121.24770642  46.75229358],0
n6,1,0.075195,3.16581,[132  24] ; [129  39],[125.66666667  30.33333333] ; [135.33333333  32.66666667],0
n5,1,0.075924,3.15006,[121  36] ; [114  53],[113.87345679  43.12654321] ; [121.12654321  45.87345679],0
n2,1,0.101005,2.689607,[35  7] ; [45 20],[31.40186916 10.59813084] ; [48.59813084 16.40186916],0
s7,1,0.110855,2.541996,[73 81] ; [62 99],[66. 88.] ; [69. 92.],0
s3,1,0.132184,2.266661,[82 70] ; [76 91],[75.28526646 76.71473354] ; [82.71473354 84.28526646],0
p10,1,0.201382,1.632322,[120  36] ; [118  49],[114.94736842  41.05263158] ; [123.05263158  43.94736842],0
u3,1,0.213918,1.544714,[22 16] ; [18 23],[19.24050633 18.75949367] ; [20.75949367 20.24050633],0
b1,1,0.222128,1.490572,[ 50 109] ; [ 64 105],[ 55.26219512 103.73780488] ; [ 58.73780488 110.26219512],0
p7,1,0.225791,1.467182,[78 72] ; [75 91],[72.62658228 77.37341772] ; [80.37341772 85.62658228],0
