Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,48.381588,[25 40] ; [273  68],[47.70935961 17.29064039] ; [250.29064039  90.70935961],1
s3,1,0.0,43.787294,[28 37] ; [276  62],[49.03225806 15.96774194] ; [254.96774194  83.03225806],1
s5,1,0.0,26.63737,[10 53] ; [169 161],[28.69465649 34.30534351] ; [150.30534351 179.69465649],1
s8,1,3.7e-05,17.012705,[31 34] ; [249  90],[45.04950495 19.95049505] ; [234.95049505 104.04950495],1
r4,1,3.8e-05,16.947974,[54 11] ; [329  13],[61.16707617  3.83292383] ; [321.83292383  20.16707617],1
p9,1,0.000258,13.356692,[49 16] ; [308  30],[57.58064516  7.41935484] ; [299.41935484  38.58064516],1
r1,1,0.004805,7.95156,[48 17] ; [298  43],[55.39408867  9.60591133] ; [290.60591133  50.39408867],0
r3,1,0.005305,7.772366,[59  6] ; [333   8],[62.75862069  2.24137931] ; [329.24137931  11.75862069],0
n5,1,0.010219,6.59638,[45 20] ; [282  58],[52.48148148 12.51851852] ; [274.51851852  65.48148148],0
v4,1,0.033201,4.535393,[60  4] ; [336   6],[62.42364532  1.57635468] ; [333.57635468   8.42364532],0
a2,1,0.037179,4.342201,[12 53] ; [107 235],[19.004914 45.995086] ; [ 99.995086 242.004914],0
s4,1,0.049355,3.863231,[ 8 57] ; [ 79 261],[13.96296296 51.03703704] ; [ 73.03703704 266.96296296],0
p12,1,0.053884,3.716292,[ 2 62] ; [ 37 303],[ 6.17821782 57.82178218] ; [ 32.82178218 307.17821782],0
n6,1,0.060894,3.512876,[53 12] ; [304  35],[57.43811881  7.56188119] ; [299.56188119  39.43811881],0
d5,1,0.067099,3.352601,[49 16] ; [287  52],[54.05940594 10.94059406] ; [281.94059406  57.05940594],0
v1,1,0.070574,3.26963,[30 33] ; [200 134],[36.49874055 26.50125945] ; [193.50125945 140.49874055],0
a5,1,0.070937,3.261206,[46 19] ; [276  66],[51.42506143 13.57493857] ; [270.57493857  71.42506143],0
n1,1,0.072438,3.226903,[10  3] ; [37 37],[7.02298851 5.97701149] ; [39.97701149 34.02298851],0
d1,1,0.080713,3.050493,[36 29] ; [228 114],[42.16216216 22.83783784] ; [221.83783784 120.16216216],0
p5,1,0.118734,2.433945,[ 6 57] ; [ 59 280],[10.18656716 52.81343284] ; [ 54.81343284 284.18656716],0
b1,1,0.134738,2.237047,[20 45] ; [139 203],[25.39312039 39.60687961] ; [133.60687961 208.39312039],0
p4,1,0.138139,2.198567,[38 27] ; [231 109],[43.17283951 21.82716049] ; [225.82716049 114.17283951],0
u1,1,0.180429,1.794087,[12 53] ; [ 90 252],[16.28992629 48.71007371] ; [ 85.71007371 256.28992629],0
p1,1,0.182892,1.77397,[ 4 61] ; [ 40 300],[ 7.0617284 57.9382716] ; [ 36.9382716 303.0617284],0
s1,1,0.185886,1.749929,[ 1 64] ; [ 18 319],[ 3.0721393 61.9278607] ; [ 15.9278607 321.0721393],0
b3,1,0.222297,1.489479,[24 23] ; [ 99 140],[20.21328671 26.78671329] ; [102.78671329 136.21328671],0
b2,1,0.222297,1.489479,[24 23] ; [ 99 140],[20.21328671 26.78671329] ; [102.78671329 136.21328671],0
d2,1,0.22672,1.461322,[32 33] ; [195 145],[36.43209877 28.56790123] ; [190.56790123 149.43209877],0
d4,1,0.228296,1.451448,[52 13] ; [291  48],[55.18564356  9.81435644] ; [287.81435644  51.18564356],0
n3,1,0.248743,1.330351,[11  2] ; [51 23],[9.26436782 3.73563218] ; [52.73563218 21.26436782],0
b5,1,0.251827,1.313141,[34 31] ; [205 137],[38.16953317 26.83046683] ; [200.83046683 141.16953317],0
a1,1,0.292416,1.108467,[ 2 63] ; [ 22 320],[ 3.83292383 61.16707617] ; [ 20.16707617 321.83292383],0
u2,1,0.294766,1.097726,[8 7] ; [40 19],[9.72972973 5.27027027] ; [38.27027027 20.72972973],0
a3,1,0.382503,0.762642,[50 14] ; [282  59],[52.46419753 11.53580247] ; [279.53580247  61.46419753],0
p8,1,0.387716,0.746094,[33 32] ; [189 145],[36.16541353 28.83458647] ; [185.83458647 148.16541353],0
b4,1,0.404259,0.69562,[34 31] ; [198 144],[37.05159705 27.94840295] ; [194.94840295 147.05159705],0
v2,1,0.405936,0.69067,[35 28] ; [203 129],[37.95949367 25.04050633] ; [200.04050633 131.95949367],0
a8,1,0.439327,0.598039,[11 44] ; [ 49 261],[ 9.04109589 45.95890411] ; [ 50.95890411 259.04109589],0
n4,1,0.449861,0.571002,[52 13] ; [285  55],[54.08641975 10.91358025] ; [282.91358025  57.08641975],0
d3,1,0.507207,0.439824,[45 20] ; [249  91],[47.18518519 17.81481481] ; [246.81481481  93.18518519],0
p2,1,0.514829,0.424241,[53 12] ; [289  52],[54.75369458 10.24630542] ; [287.24630542  53.75369458],0
p10,1,0.563275,0.334066,[54 11] ; [291  48],[55.50742574  9.49257426] ; [289.49257426  49.50742574],0
v3,1,0.590077,0.290224,[26 35] ; [153 177],[27.9258312 33.0741688] ; [151.0741688 178.9258312],0
a4,1,0.622212,0.242771,[31 34] ; [174 167],[32.82019704 32.17980296] ; [172.17980296 168.82019704],0
p11,1,0.636098,0.223881,[53 12] ; [270  72],[51.58476658 13.41523342] ; [271.41523342  70.58476658],0
u3,1,0.802264,0.062709,[10  5] ; [42 18],[10.4  4.6] ; [41.6 18.4],0
p6,1,0.817262,0.053392,[29 35] ; [158 179],[29.84538653 34.15461347] ; [157.15461347 179.84538653],0
p7,1,0.853537,0.03408,[44 20] ; [230  99],[44.62086514 19.37913486] ; [229.37913486  99.62086514],0
a6,1,0.872186,0.025883,[44 21] ; [226 113],[43.44059406 21.55940594] ; [226.55940594 112.44059406],0
p3,1,0.889754,0.019214,[36 28] ; [195 146],[36.5037037 27.4962963] ; [194.4962963 146.5037037],0
n2,1,0.921513,0.009708,[11  3] ; [59 15],[11.13636364  2.86363636] ; [58.86363636 15.13636364],0
a7,1,0.998834,2e-06,[46 19] ; [242 100],[45.995086 19.004914] ; [242.004914  99.995086],0
