Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,61.570116,[57 86] ; [270  82],[94.46666667 48.53333333] ; [232.53333333 119.46666667],1
d3,1,0.0,55.120494,[65 78] ; [280  73],[99.46572581 43.53427419] ; [245.53427419 107.46572581],1
a2,1,2e-06,22.275922,[ 15 128] ; [109 246],[ 35.6064257 107.3935743] ; [ 88.3935743 266.6064257],1
u1,1,1e-05,19.452939,[ 10 133] ; [ 86 269],[ 27.56626506 115.43373494] ; [ 68.43373494 286.56626506],1
b5,1,0.00015,14.367327,[65 78] ; [227 128],[83.84738956 59.15261044] ; [208.15261044 146.84738956],1
d1,1,0.001,10.827927,[72 71] ; [235 120],[88.15461847 54.84538153] ; [218.84538153 136.15461847],0
v2,1,0.015943,5.809134,[64 72] ; [199 137],[75.77966102 60.22033898] ; [187.22033898 148.77966102],0
r1,1,0.016635,5.734476,[111  32] ; [304  48],[119.88888889  23.11111111] ; [295.11111111  56.88888889],0
n6,1,0.017503,5.645199,[109  32] ; [303  49],[117.8336714  23.1663286] ; [294.1663286  57.8336714],0
s2,1,0.020679,5.353673,[103  40] ; [289  66],[112.562249  30.437751] ; [279.437751  75.562249],0
b2,1,0.025465,4.991995,[46 50] ; [ 71 135],[37.19205298 58.80794702] ; [ 79.80794702 126.19205298],0
b3,1,0.025465,4.991995,[46 50] ; [ 71 135],[37.19205298 58.80794702] ; [ 79.80794702 126.19205298],0
r4,1,0.027837,4.838149,[128  15] ; [337  18],[133.52409639   9.47590361] ; [331.47590361  23.52409639],0
p2,1,0.033422,4.524022,[111  30] ; [306  48],[118.78181818  22.21818182] ; [298.21818182  55.78181818],0
d4,1,0.033966,4.49642,[110  31] ; [303  50],[117.8805668  23.1194332] ; [295.1194332  57.8805668],0
p4,1,0.040568,4.193957,[75 66] ; [223 130],[85.05668016 55.94331984] ; [212.94331984 140.05668016],0
d5,1,0.040727,4.187348,[106  36] ; [292  61],[114.17373737  27.82626263] ; [283.82626263  69.17373737],0
p9,1,0.059088,3.562792,[114  27] ; [307  44],[120.65243902  20.34756098] ; [300.34756098  50.65243902],0
v4,1,0.062921,3.458663,[132   9] ; [344  10],[135.58787879   5.41212121] ; [340.41212121  13.58787879],0
s6,1,0.066897,3.357552,[106  30] ; [298  53],[112.82135524  23.17864476] ; [291.17864476  59.82135524],0
u3,1,0.07194,3.238189,[18 18] ; [65 32],[22.46616541 13.53383459] ; [60.53383459 36.46616541],0
b1,1,0.073285,3.207856,[66 77] ; [133 222],[57.14257028 85.85742972] ; [141.85742972 213.14257028],0
p10,1,0.108357,2.578016,[110  30] ; [297  54],[116.04887984  23.95112016] ; [290.95112016  60.04887984],0
u2,1,0.159001,1.983701,[17 19] ; [59 38],[20.57142857 15.42857143] ; [55.42857143 41.57142857],0
a5,1,0.164763,1.929958,[98 45] ; [265  90],[104.23493976  38.76506024] ; [258.76506024  96.23493976],0
s7,1,0.19253,1.698152,[95 42] ; [215 126],[88.84937238 48.15062762] ; [221.15062762 119.84937238],0
p12,1,0.201786,1.629399,[ 10 129] ; [ 39 315],[ 13.81541582 125.18458418] ; [ 35.18458418 318.81541582],0
s5,1,0.224081,1.478045,[64 72] ; [138 199],[58.08033827 77.91966173] ; [143.91966173 193.08033827],0
n1,1,0.238472,1.389605,[20 18] ; [29 42],[17.08256881 20.91743119] ; [31.91743119 39.08256881],0
r3,1,0.252823,1.307639,[136   7] ; [343  10],[138.09879032   4.90120968] ; [340.90120968  12.09879032],0
a1,1,0.259183,1.273117,[ 10 133] ; [ 16 339],[  7.46586345 135.53413655] ; [ 18.53413655 336.46586345],0
s8,1,0.278704,1.1734,[87 56] ; [196 157],[81.59072581 61.40927419] ; [201.40927419 151.59072581],0
a4,1,0.333113,0.936757,[70 72] ; [158 197],[65.14285714 76.85714286] ; [162.85714286 192.14285714],0
v1,1,0.357382,0.847071,[81 58] ; [183 158],[76.45 62.55] ; [187.55 153.45],0
b4,1,0.387224,0.747643,[81 62] ; [216 139],[85.28313253 57.71686747] ; [211.71686747 143.28313253],0
p8,1,0.392528,0.731097,[68 72] ; [186 166],[72.27642276 67.72357724] ; [181.72357724 170.27642276],0
n4,1,0.403754,0.697117,[114  28] ; [272  82],[110.50806452  31.49193548] ; [275.49193548  78.50806452],0
a3,1,0.490273,0.475928,[107  35] ; [256  98],[103.9233871  38.0766129] ; [259.0766129  94.9233871],0
s1,1,0.525209,0.403652,[  5 136] ; [ 17 333],[  6.31771894 134.68228106] ; [ 15.68228106 334.31771894],0
s4,1,0.569462,0.323584,[ 34 108] ; [ 76 276],[ 31.6194332 110.3805668] ; [ 78.3805668 273.6194332],0
n2,1,0.595889,0.28124,[32  7] ; [56 16],[30.91891892  8.08108108] ; [57.08108108 14.91891892],0
n3,1,0.655014,0.199637,[27 11] ; [54 18],[27.98181818 10.01818182] ; [53.01818182 18.98181818],0
a8,1,0.673572,0.177452,[ 18 119] ; [ 48 280],[ 19.44516129 117.55483871] ; [ 46.55483871 281.44516129],0
d2,1,0.828068,0.047167,[73 70] ; [184 169],[74.09475806 68.90524194] ; [182.90524194 170.09475806],0
p11,1,0.835326,0.043213,[112  31] ; [275  80],[111.12650602  31.87349398] ; [275.87349398  79.12650602],0
p5,1,0.854072,0.033828,[ 18 122] ; [ 43 308],[ 17.39307536 122.60692464] ; [ 43.60692464 307.39307536],0
n5,1,0.857488,0.032246,[107  33] ; [274  81],[107.75757576  32.24242424] ; [273.24242424  81.75757576],0
p1,1,0.862777,0.029874,[ 13 129] ; [ 34 318],[ 13.51012146 128.48987854] ; [ 33.48987854 318.51012146],0
