Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,71.044283,[132  35] ; [113 182],[88.56060606 78.43939394] ; [156.43939394 138.56060606],1
v1,1,0.0,31.076756,[114  54] ; [123 177],[85.07692308 82.92307692] ; [151.92307692 148.07692308],1
n4,1,0.000234,13.538859,[144  25] ; [215  92],[127.46008403  41.53991597] ; [231.53991597  75.46008403],1
p3,1,0.000291,13.127293,[96 74] ; [120 186],[77.14285714 92.85714286] ; [138.85714286 167.14285714],1
d1,1,0.000957,10.909569,[106  64] ; [143 164],[88.74213836 81.25786164] ; [160.25786164 146.74213836],1
p12,1,0.001062,10.715514,[ 17 151] ; [  9 296],[  9.2346723 158.7653277] ; [ 16.7653277 288.2346723],0
p10,1,0.00233,9.269362,[146  21] ; [230  74],[133.3163482  33.6836518] ; [242.6836518  61.3163482],0
r4,1,0.0041,8.238806,[158  12] ; [257  50],[147.90356394  22.09643606] ; [267.09643606  39.90356394],0
s8,1,0.004339,8.136385,[75 94] ; [ 96 211],[ 60.71218487 108.28781513] ; [110.28781513 196.71218487],0
d4,1,0.006408,7.431954,[144  26] ; [226  80],[132.14285714  37.85714286] ; [237.85714286  68.14285714],0
s7,1,0.006493,7.408065,[78 83] ; [104 190],[64.4 96.6] ; [117.6 176.4],0
d2,1,0.014431,5.984654,[85 85] ; [118 189],[72.34800839 97.65199161] ; [130.65199161 176.34800839],0
n5,1,0.016872,5.709647,[134  35] ; [210  94],[122.90909091  46.09090909] ; [221.09090909  82.90909091],0
a3,1,0.020039,5.408513,[124  45] ; [193 114],[112.54831933  56.45168067] ; [204.45168067 102.54831933],0
s4,1,0.024629,5.049789,[ 13 156] ; [ 45 260],[ 20.67932489 148.32067511] ; [ 37.32067511 267.67932489],0
r3,1,0.02645,4.926358,[167   3] ; [286  19],[162.12631579   7.87368421] ; [290.87368421  14.12631579],0
p7,1,0.029531,4.736371,[118  49] ; [183 119],[107.17910448  59.82089552] ; [193.82089552 108.17910448],0
r1,1,0.033209,4.534973,[141  29] ; [227  78],[131.70526316  38.29473684] ; [236.29473684  68.70526316],0
