Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.353646,[76 51] ; [ 93 265],[44.25360825 82.74639175] ; [124.74639175 233.25360825],1
s3,1,0.0,31.705416,[81 45] ; [126 230],[54.1120332 71.8879668] ; [152.8879668 203.1120332],1
s6,1,1e-06,24.65602,[89 35] ; [162 191],[65.24947589 58.75052411] ; [185.75052411 167.24947589],1
p3,1,5.7e-05,16.209955,[70 56] ; [126 233],[50.91958763 75.08041237] ; [145.08041237 213.91958763],1
s5,1,0.000107,15.014362,[46 77] ; [ 70 281],[30.10126582 92.89873418] ; [ 85.89873418 265.10126582],1
n4,1,0.00021,13.741633,[105  22] ; [235 126],[88.48360656 38.51639344] ; [251.51639344 109.48360656],1
p4,1,0.000234,13.535163,[83 44] ; [165 191],[65.20910973 61.79089027] ; [182.79089027 173.20910973],1
a3,1,0.000464,12.255356,[96 30] ; [212 149],[79.68788501 46.31211499] ; [228.31211499 132.68788501],1
p6,1,0.000809,11.220893,[49 77] ; [ 82 269],[34.60377358 91.39622642] ; [ 96.39622642 254.60377358],1
d2,1,0.001028,10.776145,[68 58] ; [134 226],[52.37037037 73.62962963] ; [149.62962963 210.37037037],0
s4,1,0.005051,7.860959,[29 98] ; [ 44 310],[ 19.27442827 107.72557173] ; [ 53.72557173 300.27442827],0
a2,1,0.005187,7.813197,[36 91] ; [ 61 301],[ 25.19222904 101.80777096] ; [ 71.80777096 290.19222904],0
u1,1,0.005604,7.673479,[ 26 101] ; [ 39 323],[ 16.88139059 110.11860941] ; [ 48.11860941 313.88139059],0
a4,1,0.017786,5.617066,[62 65] ; [133 228],[50.74795082 76.25204918] ; [144.25204918 216.74795082],0
p7,1,0.029994,4.709614,[81 43] ; [191 162],[70.70859539 53.29140461] ; [201.29140461 151.70859539],0
a5,1,0.03646,4.375464,[93 34] ; [228 134],[83.36809816 43.63190184] ; [237.63190184 124.36809816],0
p2,1,0.039184,4.252887,[110  17] ; [279  78],[102.07231405  24.92768595] ; [286.92768595  70.07231405],0
s1,1,0.039224,4.25113,[  7 119] ; [  7 349],[  3.65975104 122.34024896] ; [ 10.34024896 345.65975104],0
b5,1,0.045288,4.007882,[69 58] ; [233 129],[78.43353783 48.56646217] ; [223.56646217 138.43353783],0
d3,1,0.047632,3.922907,[94 32] ; [234 126],[85.03703704 40.96296296] ; [242.96296296 117.03703704],0
d1,1,0.047872,3.914475,[74 53] ; [174 188],[64.40899796 62.59100204] ; [183.59100204 178.40899796],0
a8,1,0.062477,3.470367,[19 95] ; [ 34 301],[ 13.45657016 100.54342984] ; [ 39.54342984 295.45657016],0
a6,1,0.107211,2.594866,[79 47] ; [255 107],[86.23770492 39.76229508] ; [247.76229508 114.23770492],0
r1,1,0.115731,2.474159,[103  24] ; [267  93],[96.48870637 30.51129363] ; [273.51129363  86.48870637],0
d5,1,0.126362,2.336634,[103  23] ; [271  90],[96.76386037 29.23613963] ; [277.23613963  83.76386037],0
u3,1,0.132349,2.26473,[20 11] ; [73 74],[16.19662921 14.80337079] ; [76.80337079 70.19662921],0
n1,1,0.133538,2.25089,[13 17] ; [26 65],[ 9.66942149 20.33057851] ; [29.33057851 61.66942149],0
a1,1,0.145589,2.117872,[  7 120] ; [ 10 352],[  4.41513292 122.58486708] ; [ 12.58486708 349.41513292],0
p10,1,0.152184,2.050225,[100  27] ; [255  98],[93.92708333 33.07291667] ; [261.07291667  91.92708333],0
r2,1,0.165013,1.927673,[121   5] ; [331  27],[117.66942149   8.33057851] ; [334.33057851  23.66942149],0
n3,1,0.165811,1.920413,[19 10] ; [72 20],[21.80991736  7.19008264] ; [69.19008264 22.80991736],0
v3,1,0.189075,1.724812,[44 79] ; [102 245],[38.20851064 84.79148936] ; [107.79148936 239.20851064],0
d4,1,0.191,1.709891,[106  20] ; [285  77],[100.95491803  25.04508197] ; [290.04508197  71.95491803],0
p9,1,0.236347,1.402254,[102  22] ; [274  81],[97.33611691 26.66388309] ; [278.66388309  76.33611691],0
b2,1,0.249288,1.327288,[30 53] ; [ 52 127],[25.97709924 57.02290076] ; [ 56.02290076 122.97709924],0
b3,1,0.249288,1.327288,[30 53] ; [ 52 127],[25.97709924 57.02290076] ; [ 56.02290076 122.97709924],0
p8,1,0.274696,1.193143,[62 63] ; [156 199],[56.77083333 68.22916667] ; [161.22916667 193.77083333],0
n5,1,0.280065,1.166775,[89 37] ; [234 124],[84.08677686 41.91322314] ; [238.91322314 119.08677686],0
p5,1,0.306746,1.044634,[ 12 115] ; [ 24 335],[  9.40740741 117.59259259] ; [ 26.59259259 332.40740741],0
u2,1,0.357882,0.845311,[18 13] ; [72 75],[15.6741573 15.3258427] ; [74.3258427 72.6741573],0
b1,1,0.404571,0.694698,[48 79] ; [122 240],[44.15132924 82.84867076] ; [125.84867076 236.15132924],0
n6,1,0.45261,0.564107,[104  22] ; [286  74],[101.11111111  24.88888889] ; [288.88888889  71.11111111],0
b4,1,0.57326,0.317258,[78 49] ; [212 150],[75.31697342 51.68302658] ; [214.68302658 147.31697342],0
n2,1,0.576379,0.312125,[24  6] ; [69 23],[22.86885246  7.13114754] ; [70.13114754 21.86885246],0
p1,1,0.651703,0.20376,[ 10 117] ; [ 24 335],[  8.88477366 118.11522634] ; [ 25.11522634 333.88477366],0
r4,1,0.736021,0.113655,[114  13] ; [321  41],[112.97546012  14.02453988] ; [322.02453988  39.97546012],0
v2,1,0.743864,0.106759,[67 58] ; [178 165],[65.43803419 59.56196581] ; [179.56196581 163.43803419],0
v1,1,0.750594,0.101033,[54 70] ; [160 194],[55.51464435 68.48535565] ; [158.48535565 195.51464435],0
p11,1,0.782931,0.075901,[96 31] ; [278  84],[97.13292434 29.86707566] ; [276.86707566  85.13292434],0
a7,1,0.893595,0.017891,[94 33] ; [265  96],[93.42827869 33.57172131] ; [265.57172131  95.42827869],0
v4,1,0.923855,0.009135,[118   8] ; [338  22],[118.22222222   7.77777778] ; [337.77777778  22.22222222],0
u4,1,0.964515,0.001979,[  1 126] ; [  3 359],[  1.03885481 125.96114519] ; [  2.96114519 359.03885481],0
p12,1,0.995184,3.6e-05,[  6 120] ; [ 17 341],[  5.98760331 120.01239669] ; [ 17.01239669 340.98760331],0
