Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,86.605844,[255  55] ; [110 137],[203.14183124 106.85816876] ; [161.85816876  85.14183124],1
p4,1,0.0,52.159298,[240  73] ; [118 132],[199.03019538 113.96980462] ; [158.96980462  91.03019538],1
p3,1,0.0,48.663786,[207 105] ; [ 92 158],[165.99288256 146.00711744] ; [133.00711744 116.99288256],1
p2,1,0.0,38.287609,[291  22] ; [185  65],[264.63232682  48.36767318] ; [211.36767318  38.63232682],1
p6,1,0.0,37.343041,[152 160] ; [ 59 191],[117.13879004 194.86120996] ; [ 93.86120996 156.13879004],1
p11,1,4e-06,21.231272,[272  42] ; [178  73],[250.08849558  63.91150442] ; [199.91150442  51.08849558],1
p10,1,1.1e-05,19.389085,[280  33] ; [188  61],[260.64768683  52.35231317] ; [207.35231317  41.64768683],1
p5,1,2.1e-05,18.129209,[ 55 259] ; [ 14 234],[ 38.55160142 275.44839858] ; [ 30.44839858 217.55160142],1
p9,1,0.000291,13.127903,[282  31] ; [198  52],[266.85612789  46.14387211] ; [213.14387211  36.85612789],1
p1,1,0.000824,11.185556,[ 37 275] ; [ 10 240],[ 26.09252669 285.90747331] ; [ 20.90747331 229.09252669],1
v1,1,0.000872,11.082279,[198 111] ; [122 122],[178.80650995 130.19349005] ; [141.19349005 102.80650995],1
r4,1,0.004535,8.056126,[307   7] ; [233  18],[300.10619469  13.89380531] ; [239.89380531  11.10619469],0
s8,1,0.004611,8.025928,[167 142] ; [105 145],[150.35420394 158.64579606] ; [121.64579606 128.35420394],0
n5,1,0.007185,7.226013,[253  61] ; [175  72],[239.55793226  74.44206774] ; [188.44206774  58.55793226],0
n6,1,0.014188,6.014556,[276  36] ; [201  47],[265.75714286  46.24285714] ; [211.24285714  36.75714286],0
s5,1,0.036877,4.356063,[124 178] ; [ 79 165],[112.28205128 189.71794872] ; [ 90.71794872 153.28205128],0
v3,1,0.039303,4.247717,[144 162] ; [ 91 147],[132.1875 173.8125] ; [102.8125 135.1875],0
a2,1,0.045993,3.981836,[ 95 219] ; [ 96 155],[106.14867257 207.85132743] ; [ 84.85132743 166.14867257],0
a4,1,0.050577,3.822215,[162 151] ; [150 100],[173.45648313 139.54351687] ; [138.54351687 111.45648313],0
