Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,106.483781,[271  16] ; [28 36],[244.48148148  42.51851852] ; [54.51851852  9.48148148],1
n6,1,0.0,52.006109,[271  15] ; [40 23],[254.85959885  31.14040115] ; [56.14040115  6.85959885],1
v1,1,3e-06,21.563284,[192  88] ; [22 38],[176.23529412 103.76470588] ; [37.76470588 22.23529412],1
p9,1,0.000105,15.037286,[264  21] ; [48 15],[255.51724138  29.48275862] ; [56.48275862  6.51724138],1
v3,1,0.000394,12.559311,[136 135] ; [15 45],[123.62839879 147.37160121] ; [27.37160121 32.62839879],1
a3,1,0.000612,11.740291,[241  45] ; [42 22],[231.25142857  54.74857143] ; [51.74857143 12.25142857],1
p8,1,0.000921,10.980021,[196  89] ; [30 34],[184.55587393 100.44412607] ; [41.44412607 22.55587393],1
p11,1,0.001255,10.406975,[249  38] ; [45 19],[240.39316239  46.60683761] ; [53.60683761 10.39316239],0
p10,1,0.001543,10.026062,[256  30] ; [47 16],[248.30372493  37.69627507] ; [54.69627507  8.30372493],0
p5,1,0.009972,6.639877,[ 56 228] ; [ 4 60],[ 48.96551724 235.03448276] ; [11.03448276 52.96551724],0
n1,1,0.015125,5.901885,[19 23] ; [ 3 18],[14.66666667 27.33333333] ; [ 7.33333333 13.66666667],0
s7,1,0.046709,3.955834,[165 107] ; [28 32],[158.12048193 113.87951807] ; [34.87951807 25.12048193],0
a8,1,0.053672,3.722862,[ 36 215] ; [ 3 56],[ 31.57741935 219.42258065] ; [ 7.42258065 51.57741935],0
p2,1,0.054476,3.698042,[263  23] ; [53 10],[258.95702006  27.04297994] ; [57.04297994  5.95702006],0
p12,1,0.070554,3.270082,[ 36 251] ; [ 3 61],[ 31.88888889 255.11111111] ; [ 7.11111111 56.88888889],0
u1,1,0.08821,2.90674,[ 94 193] ; [14 50],[ 88.30769231 198.69230769] ; [19.69230769 44.30769231],0
s3,1,0.088296,2.905163,[179 101] ; [33 30],[173.06122449 106.93877551] ; [38.93877551 24.06122449],0
a4,1,0.099758,2.709415,[175 111] ; [32 32],[169.14857143 116.85142857] ; [37.85142857 26.14857143],0
s2,1,0.116163,2.468313,[179 102] ; [34 30],[173.48695652 107.51304348] ; [39.51304348 24.48695652],0
s8,1,0.131857,2.270499,[162 121] ; [30 34],[156.58789625 126.41210375] ; [35.41210375 28.58789625],0
d3,1,0.152989,2.04219,[257  30] ; [61  3],[260.01709402  26.98290598] ; [57.98290598  6.01709402],0
u3,1,0.159866,1.975494,[30 16] ; [18  4],[32.47058824 13.52941176] ; [15.52941176  6.47058824],0
a5,1,0.163802,1.938772,[252  35] ; [52 12],[248.56980057  38.43019943] ; [55.43019943  8.56980057],0
p3,1,0.164685,1.930674,[204  82] ; [40 24],[199.38285714  86.61714286] ; [44.61714286 19.38285714],0
r1,1,0.17774,1.816423,[250  36] ; [51 12],[246.66475645  39.33524355] ; [54.33524355  8.66475645],0
n2,1,0.189216,1.723713,[32 10] ; [12  8],[29.80645161 12.19354839] ; [14.19354839  5.80645161],0
a2,1,0.212715,1.552853,[109 178] ; [19 45],[104.66096866 182.33903134] ; [23.33903134 40.66096866],0
