Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,26.940293,[10 22] ; [62 13],[21.53271028 10.46728972] ; [50.46728972 24.53271028],1
d5,1,1e-06,24.362177,[14 19] ; [65  9],[24.36448598  8.63551402] ; [54.63551402 19.36448598],1
a4,1,5.5e-05,16.264979,[ 5 29] ; [42 33],[14.66055046 19.33944954] ; [32.33944954 42.66055046],1
p9,1,0.000411,12.483511,[15 19] ; [58 16],[22.98148148 11.01851852] ; [50.01851852 23.98148148],1
d1,1,0.000667,11.577749,[ 8 26] ; [44 31],[16.22018349 17.77981651] ; [35.77981651 39.22018349],1
s8,1,0.00252,9.125721,[ 5 29] ; [33 41],[11.96296296 22.03703704] ; [26.03703704 47.96296296],0
r4,1,0.002712,8.991841,[23 11] ; [68  7],[28.3853211  5.6146789] ; [62.6146789 12.3853211],0
d2,1,0.003725,8.413355,[10 24] ; [44 30],[17. 17.] ; [37. 37.],0
s6,1,0.004558,8.046975,[16 17] ; [55 17],[22.31428571 10.68571429] ; [48.68571429 23.31428571],0
r1,1,0.004883,7.922432,[18 16] ; [58 15],[24.14953271  9.85046729] ; [51.85046729 21.14953271],0
a7,1,0.004888,7.920487,[16 17] ; [57 18],[22.30555556 10.69444444] ; [50.69444444 24.30555556],0
a6,1,0.005977,7.557121,[15 19] ; [53 21],[21.40740741 12.59259259] ; [46.59259259 27.40740741],0
v2,1,0.008095,7.012395,[ 9 23] ; [41 32],[15.23809524 16.76190476] ; [34.76190476 38.23809524],0
n1,1,0.008571,6.910142,[ 1 10] ; [12  9],[4.46875 6.53125] ; [ 8.53125 12.46875],0
s7,1,0.012459,6.244359,[ 7 22] ; [37 35],[12.63366337 16.36633663] ; [31.36633663 40.63366337],0
n3,1,0.016256,5.775,[7 4] ; [21  1],[9.33333333 1.66666667] ; [18.66666667  3.33333333],0
r2,1,0.017606,5.634918,[28  6] ; [71  3],[31.16666667  2.83333333] ; [67.83333333  6.16666667],0
d4,1,0.037666,4.32003,[20 13] ; [59 15],[24.36448598  8.63551402] ; [54.63551402 19.36448598],0
u2,1,0.038774,4.270737,[13  9] ; [ 3 10],[10.05714286 11.94285714] ; [5.94285714 7.05714286],0
s5,1,0.040732,4.187147,[ 7 27] ; [29 42],[11.65714286 22.34285714] ; [24.34285714 46.65714286],0
p10,1,0.042303,4.123057,[16 18] ; [50 24],[20.77777778 13.22222222] ; [45.22222222 28.77777778],0
p5,1,0.049632,3.853831,[ 5 29] ; [ 3 71],[ 2.51851852 31.48148148] ; [ 5.48148148 68.51851852],0
u1,1,0.059832,3.542049,[ 2 32] ; [15 60],[ 5.30275229 28.69724771] ; [11.69724771 63.30275229],0
a8,1,0.060209,3.531608,[ 2 30] ; [14 52],[ 5.2244898 26.7755102] ; [10.7755102 55.2244898],0
b2,1,0.071956,3.237834,[ 2 18] ; [11 24],[ 4.72727273 15.27272727] ; [ 8.27272727 26.72727273],0
b3,1,0.071956,3.237834,[ 2 18] ; [11 24],[ 4.72727273 15.27272727] ; [ 8.27272727 26.72727273],0
d3,1,0.086715,2.934316,[16 16] ; [50 24],[19.9245283 12.0754717] ; [46.0754717 27.9245283],0
n6,1,0.102027,2.673563,[22 12] ; [58 15],[25.42056075  8.57943925] ; [54.57943925 18.42056075],0
r3,1,0.161125,1.963636,[28  5] ; [70  5],[29.94444444  3.05555556] ; [68.05555556  6.94444444],0
v3,1,0.245373,1.349456,[ 8 26] ; [25 47],[10.58490566 23.41509434] ; [22.41509434 49.58490566],0
