Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.018528,5.545566,[ 58 112] ; [6 2],[ 61.12359551 108.87640449] ; [2.87640449 5.12359551],0
p4,1,0.086492,2.938481,[75 95] ; [6 2],[77.35955056 92.64044944] ; [3.64044944 4.35955056],0
p11,1,0.544531,0.367207,[123  47] ; [5 3],[122.24719101  47.75280899] ; [5.75280899 2.24719101],0
p3,1,0.734018,0.115454,[ 54 116] ; [3 5],[ 54.43820225 115.56179775] ; [2.56179775 5.43820225],0
