Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,100.520255,[ 57 162] ; [256 117],[115.78885135 103.21114865] ; [197.21114865 175.78885135],1
p6,1,0.0,66.498082,[ 34 182] ; [183 187],[ 79.98634812 136.01365188] ; [137.01365188 232.98634812],1
p8,1,0.0,49.246902,[ 71 144] ; [234 137],[111.90273038 103.09726962] ; [193.09726962 177.90273038],1
p2,1,0.0,38.26625,[156  64] ; [336  35],[183.14720812  36.85279188] ; [308.85279188  62.14720812],1
p7,1,0.0,37.244357,[101 108] ; [273  98],[134.76896552  74.23103448] ; [239.23103448 131.76896552],1
p10,1,3e-06,21.943024,[159  60] ; [326  45],[180.02542373  38.97457627] ; [304.97457627  66.02542373],1
s6,1,3e-06,21.618123,[125  92] ; [276  87],[150.02931034  66.97068966] ; [250.97068966 112.02931034],1
p9,1,7e-06,20.090011,[165  50] ; [336  36],[183.50085179  31.49914821] ; [317.49914821  54.50085179],1
n5,1,2.5e-05,17.77185,[146  72] ; [305  66],[166.92359932  51.07640068] ; [284.07640068  86.92359932],1
p5,1,5.3e-05,16.322711,[ 10 208] ; [ 58 314],[ 25.12542373 192.87457627] ; [ 42.87457627 329.12542373],1
p11,1,8.5e-05,15.442878,[154  67] ; [312  62],[173.08571429  47.91428571] ; [292.91428571  81.08571429],1
s7,1,0.000132,14.607985,[ 87 125] ; [204 150],[108.99646643 103.00353357] ; [182.00353357 171.99646643],1
s2,1,0.000209,13.748282,[ 92 128] ; [212 156],[113.7414966 106.2585034] ; [190.2585034 177.7414966],1
v1,1,0.000305,13.039353,[101 115] ; [225 137],[121.82698962  94.17301038] ; [204.17301038 157.82698962],1
s8,1,0.000469,12.234637,[ 85 135] ; [198 172],[105.52542373 114.47457627] ; [177.47457627 192.52542373],1
n6,1,0.001274,10.379351,[172  47] ; [328  43],[185.59322034  33.40677966] ; [314.40677966  56.59322034],0
n4,1,0.001913,9.631448,[165  55] ; [318  55],[179.19055649  40.80944351] ; [303.80944351  69.19055649],0
s5,1,0.002293,9.298709,[ 60 150] ; [148 210],[ 76.90140845 133.09859155] ; [131.09859155 226.90140845],0
u1,1,0.004078,8.248926,[ 40 181] ; [107 267],[ 54.6 166.4] ; [ 92.4 281.6],0
r4,1,0.005094,7.845895,[187  34] ; [344  30],[197.22857143  23.77142857] ; [333.77142857  40.22857143],0
d1,1,0.007426,7.166947,[154  67] ; [297  77],[167.51428571  53.48571429] ; [283.48571429  90.51428571],0
d3,1,0.011797,6.341132,[154  67] ; [295  79],[166.77142857  54.22857143] ; [282.22857143  91.77142857],0
v2,1,0.016265,5.773949,[112  97] ; [231 131],[125.54640981  83.45359019] ; [217.45359019 144.54640981],0
v4,1,0.018892,5.511461,[199  19] ; [356  15],[205.41595925  12.58404075] ; [349.58404075  21.41595925],0
r1,1,0.019448,5.46081,[172  48] ; [317  53],[182.33898305  37.66101695] ; [306.66101695  63.33898305],0
r3,1,0.021596,5.278067,[202  18] ; [358  14],[208.10810811  11.89189189] ; [351.89189189  20.10810811],0
b5,1,0.023945,5.09858,[146  75] ; [212 162],[132.97142857  88.02857143] ; [225.02857143 148.97142857],0
a7,1,0.027158,4.88075,[152  69] ; [288  86],[163.42857143  57.57142857] ; [276.57142857  97.42857143],0
p1,1,0.030308,4.691714,[ 10 210] ; [ 35 336],[ 16.75126904 203.24873096] ; [ 28.24873096 342.75126904],0
u3,1,0.032575,4.567983,[19 22] ; [45 22],[24.2962963 16.7037037] ; [39.7037037 27.2962963],0
s3,1,0.035511,4.420435,[107 112] ; [211 154],[119.25  99.75] ; [198.75 166.25],0
p12,1,0.095535,2.778539,[ 12 205] ; [ 35 338],[ 17.28644068 199.71355932] ; [ 29.71355932 343.28644068],0
v3,1,0.104949,2.628677,[ 76 136] ; [153 205],[ 85.17192982 126.82807018] ; [143.82807018 214.17192982],0
d2,1,0.135115,2.232731,[128  91] ; [241 132],[136.50506757  82.49493243] ; [232.49493243 140.50506757],0
s4,1,0.164475,1.932591,[ 29 189] ; [ 65 303],[ 34.96928328 183.03071672] ; [ 59.03071672 308.96928328],0
u2,1,0.196308,1.669632,[19 21] ; [41 27],[22.22222222 17.77777778] ; [37.77777778 30.22222222],0
b1,1,0.262681,1.254571,[ 79 142] ; [151 223],[ 85.42857143 135.57142857] ; [144.57142857 229.42857143],0
u4,1,0.305861,1.048464,[  4 217] ; [ 12 361],[  5.95286195 215.04713805] ; [ 10.04713805 362.95286195],0
a6,1,0.306499,1.045704,[165  55] ; [266 108],[159.62962963  60.37037037] ; [271.37037037 102.62962963],0
d4,1,0.323555,0.974522,[198  23] ; [344  30],[201.31428571  19.68571429] ; [340.68571429  33.31428571],0
b2,1,0.372355,0.795789,[46 80] ; [104 148],[50. 76.] ; [100. 152.],0
b3,1,0.372355,0.795789,[46 80] ; [104 148],[50. 76.] ; [100. 152.],0
a2,1,0.470412,0.521009,[ 71 150] ; [131 243],[ 75.02857143 145.97142857] ; [126.97142857 247.02857143],0
a8,1,0.505329,0.443728,[ 31 172] ; [ 44 289],[ 28.40485075 174.59514925] ; [ 46.59514925 286.40485075],0
n2,1,0.531203,0.39209,[51 23] ; [53 19],[52.71232877 21.28767123] ; [51.28767123 20.71232877],0
b4,1,0.603227,0.270157,[124  97] ; [218 156],[127.02857143  93.97142857] ; [214.97142857 159.02857143],0
a4,1,0.651513,0.203998,[125  95] ; [219 154],[127.6222597  92.3777403] ; [216.3777403 156.6222597],0
n3,1,0.661702,0.191462,[50 23] ; [51 20],[51.20138889 21.79861111] ; [49.79861111 21.20138889],0
r2,1,0.740882,0.109353,[205  10] ; [353  15],[205.78044597   9.21955403] ; [352.21955403  15.78044597],0
s1,1,0.742695,0.107772,[  6 212] ; [ 12 359],[  6.66213922 211.33786078] ; [ 11.33786078 359.66213922],0
a1,1,0.794097,0.068118,[ 13 208] ; [ 24 350],[ 13.74285714 207.25714286] ; [ 23.25714286 350.74285714],0
n1,1,0.915757,0.011189,[28 44] ; [27 44],[27.69230769 44.30769231] ; [27.30769231 43.69230769],0
a3,1,0.935204,0.00661,[180  40] ; [305  69],[179.62962963  40.37037037] ; [305.37037037  68.62962963],0
