Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2.4e-05,17.825544,[13 33] ; [49 23],[24.16949153 21.83050847] ; [37.83050847 34.16949153],1
r3,1,5.1e-05,16.409285,[27 22] ; [64  9],[36.54918033 12.45081967] ; [54.45081967 18.54918033],1
p10,1,0.000235,13.531557,[11 36] ; [41 30],[20.71186441 26.28813559] ; [31.28813559 39.71186441],1
v4,1,0.000569,11.875456,[30 19] ; [65  9],[37.84552846 11.15447154] ; [57.15447154 16.84552846],1
p4,1,0.000573,11.862071,[10 39] ; [38 36],[19.12195122 29.87804878] ; [28.87804878 45.12195122],1
s7,1,0.000646,11.638394,[ 7 40] ; [32 39],[15.53389831 31.46610169] ; [23.46610169 47.53389831],1
r4,1,0.00158,9.983371,[24 26] ; [56 18],[32.25806452 17.74193548] ; [47.74193548 26.25806452],0
p7,1,0.002711,8.992484,[15 34] ; [42 30],[23.08264463 25.91735537] ; [33.91735537 38.08264463],0
n6,1,0.011055,6.456477,[23 26] ; [51 22],[29.72131148 19.27868852] ; [44.27868852 28.72131148],0
a1,1,0.01738,5.657599,[ 7 43] ; [ 2 72],[ 3.62903226 46.37096774] ; [ 5.37096774 68.62903226],0
b3,1,0.018777,5.522183,[14 16] ; [ 6 26],[ 9.67741935 20.32258065] ; [10.32258065 21.67741935],0
b2,1,0.018777,5.522183,[14 16] ; [ 6 26],[ 9.67741935 20.32258065] ; [10.32258065 21.67741935],0
d3,1,0.020735,5.348915,[12 38] ; [32 40],[18.03278689 31.96721311] ; [25.96721311 46.03278689],0
s2,1,0.021486,5.286947,[14 36] ; [36 38],[20.16129032 29.83870968] ; [29.83870968 44.16129032],0
s8,1,0.023571,5.125948,[ 6 43] ; [22 52],[11.15447154 37.84552846] ; [16.84552846 57.15447154],0
v1,1,0.026464,4.925465,[14 36] ; [35 38],[19.91869919 30.08130081] ; [29.08130081 43.91869919],0
s6,1,0.042206,4.126922,[19 30] ; [42 31],[24.5 24.5] ; [36.5 36.5],0
s1,1,0.050007,3.841229,[ 7 42] ; [ 3 68],[ 4.08333333 44.91666667] ; [ 5.91666667 65.08333333],0
p3,1,0.053274,3.735289,[ 9 41] ; [25 49],[13.70967742 36.29032258] ; [20.29032258 53.70967742],0
r2,1,0.069884,3.285742,[36 13] ; [64 10],[39.83739837  9.16260163] ; [60.16260163 13.83739837],0
b4,1,0.078286,3.10014,[21 29] ; [43 31],[25.80645161 24.19354839] ; [38.19354839 35.80645161],0
p1,1,0.094334,2.798816,[ 6 44] ; [ 3 71],[ 3.62903226 46.37096774] ; [ 5.37096774 68.62903226],0
n1,1,0.100831,2.692352,[8 9] ; [ 6 20],[ 5.53488372 11.46511628] ; [ 8.46511628 17.53488372],0
p6,1,0.117768,2.446761,[ 6 43] ; [17 55],[ 9.31404959 39.68595041] ; [13.68595041 58.31404959],0
s3,1,0.149758,2.074711,[17 31] ; [36 38],[20.85245902 27.14754098] ; [32.14754098 41.85245902],0
s4,1,0.16889,1.892767,[ 6 44] ; [16 58],[ 8.87096774 41.12903226] ; [13.12903226 60.87096774],0
d2,1,0.199207,1.648178,[12 38] ; [11 63],[ 9.27419355 40.72580645] ; [13.72580645 60.27419355],0
a7,1,0.211083,1.563983,[26 23] ; [47 26],[29.31967213 19.68032787] ; [43.68032787 29.31967213],0
s5,1,0.2115,1.561131,[ 8 40] ; [19 53],[10.8 37.2] ; [16.2 55.8],0
b5,1,0.289427,1.122286,[27 23] ; [47 27],[29.83870968 20.16129032] ; [44.16129032 29.83870968],0
r1,1,0.346089,0.887747,[26 23] ; [45 28],[28.51639344 20.48360656] ; [42.48360656 30.51639344],0
p8,1,0.356762,0.84926,[10 39] ; [20 52],[12.14876033 36.85123967] ; [17.85123967 54.14876033],0
p5,1,0.365425,0.819161,[ 2 47] ; [ 6 67],[ 3.21311475 45.78688525] ; [ 4.78688525 68.21311475],0
v2,1,0.368576,0.808458,[14 34] ; [26 44],[16.27118644 31.72881356] ; [23.72881356 46.27118644],0
a3,1,0.373916,0.79061,[25 23] ; [32 41],[22.61157025 25.38842975] ; [34.38842975 38.61157025],0
a6,1,0.381127,0.767064,[21 29] ; [37 37],[23.38709677 26.61290323] ; [34.61290323 39.38709677],0
a4,1,0.458798,0.548826,[12 37] ; [14 60],[10.35772358 38.64227642] ; [15.64227642 58.35772358],0
n4,1,0.471369,0.518764,[27 22] ; [45 28],[28.91803279 20.08196721] ; [43.08196721 29.91803279],0
d4,1,0.508133,0.43791,[24 26] ; [40 34],[25.80645161 24.19354839] ; [38.19354839 35.80645161],0
d5,1,0.554395,0.349503,[24 26] ; [39 34],[25.6097561 24.3902439] ; [37.3902439 35.6097561],0
a8,1,0.603122,0.270312,[ 7 40] ; [ 8 61],[ 6.07758621 40.92241379] ; [ 8.92241379 60.07758621],0
n5,1,0.609564,0.26081,[30 19] ; [48 25],[31.32786885 17.67213115] ; [46.67213115 26.32786885],0
a2,1,0.620342,0.245387,[ 3 47] ; [ 3 71],[ 2.41935484 47.58064516] ; [ 3.58064516 70.41935484],0
u2,1,0.687646,0.161645,[ 9 16] ; [16 23],[ 9.765625 15.234375] ; [15.234375 23.765625],0
u3,1,0.69207,0.156853,[10 15] ; [18 22],[10.76923077 14.23076923] ; [17.23076923 22.76923077],0
n3,1,0.734547,0.114977,[9 7] ; [16 10],[9.52380952 6.47619048] ; [15.47619048 10.52380952],0
a5,1,0.767671,0.087275,[25 25] ; [35 39],[24.19354839 25.80645161] ; [35.80645161 38.19354839],0
u1,1,0.778502,0.079114,[ 1 49] ; [ 1 73],[ 0.80645161 49.19354839] ; [ 1.19354839 72.80645161],0
n2,1,0.830676,0.045725,[13  5] ; [18  8],[12.68181818  5.31818182] ; [18.31818182  7.68181818],0
b1,1,0.890811,0.018845,[29 21] ; [42 32],[28.62903226 21.37096774] ; [42.37096774 31.62903226],0
v3,1,0.915199,0.011339,[15 32] ; [22 49],[14.73728814 32.26271186] ; [22.26271186 48.73728814],0
