Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3.6e-05,17.04908,[38 19] ; [126 210],[23.78625954 33.21374046] ; [140.21374046 195.78625954],1
b3,1,0.453336,0.562298,[13 21] ; [101 123],[15.02325581 18.97674419] ; [ 98.97674419 125.02325581],0
b2,1,0.453336,0.562298,[13 21] ; [101 123],[15.02325581 18.97674419] ; [ 98.97674419 125.02325581],0
r1,1,0.472506,0.51611,[50 12] ; [290  54],[51.92118227 10.07881773] ; [288.07881773  55.92118227],0
p11,1,0.486228,0.484862,[48 14] ; [281  65],[49.99509804 12.00490196] ; [279.00490196  66.99509804],0
u4,1,0.501458,0.45185,[ 1 61] ; [ 11 335],[ 1.82352941 60.17647059] ; [ 10.17647059 335.82352941],0
b1,1,0.543728,0.368673,[26 36] ; [131 215],[23.85784314 38.14215686] ; [133.14215686 212.85784314],0
d1,1,0.556891,0.345116,[46 16] ; [244 102],[44.06862745 17.93137255] ; [245.93137255 100.06862745],0
a2,1,0.562739,0.334983,[15 47] ; [ 96 250],[16.86764706 45.13235294] ; [ 94.13235294 251.86764706],0
v4,1,0.603862,0.269211,[59  3] ; [332  12],[59.70935961  2.29064039] ; [331.29064039  12.70935961],0
a7,1,0.61573,0.251915,[43 19] ; [250  95],[44.63390663 17.36609337] ; [248.36609337  96.63390663],0
u3,1,0.617911,0.248814,[10  4] ; [51 28],[9.1827957 4.8172043] ; [51.8172043 27.1827957],0
p1,1,0.627677,0.235224,[ 6 56] ; [ 27 317],[ 5.03940887 56.96059113] ; [ 27.96059113 316.03940887],0
a5,1,0.645356,0.211805,[50 12] ; [270  76],[48.62745098 13.37254902] ; [271.37254902  74.62745098],0
r3,1,0.667092,0.185022,[58  3] ; [333  13],[58.6019656  2.3980344] ; [332.3980344  13.6019656],0
p5,1,0.67849,0.171831,[10 52] ; [ 48 292],[ 8.94527363 53.05472637] ; [ 49.05472637 290.94527363],0
n2,1,0.688784,0.160405,[9 4] ; [47 16],[9.57894737 3.42105263] ; [46.42105263 16.57894737],0
a1,1,0.7045,0.143833,[ 3 59] ; [ 21 325],[ 3.64705882 58.35294118] ; [ 20.35294118 325.64705882],0
p8,1,0.707002,0.14129,[36 23] ; [198 141],[34.68844221 24.31155779] ; [199.31155779 139.68844221],0
p4,1,0.731649,0.117603,[42 20] ; [224 118],[40.82178218 21.17821782] ; [225.17821782 116.82178218],0
a4,1,0.748411,0.102871,[33 29] ; [176 169],[31.83783784 30.16216216] ; [177.16216216 167.83783784],0
n6,1,0.76544,0.08901,[52 10] ; [291  50],[52.76923077  9.23076923] ; [290.23076923  50.76923077],0
n1,1,0.77009,0.085415,[5 8] ; [27 36],[5.47368421 7.52631579] ; [26.52631579 36.47368421],0
s1,1,0.777999,0.079483,[ 2 59] ; [  9 332],[ 1.66915423 59.33084577] ; [  9.33084577 331.66915423],0
p7,1,0.790312,0.070706,[42 17] ; [232 102],[41.13486005 17.86513995] ; [232.86513995 101.13486005],0
n5,1,0.919984,0.010091,[49 13] ; [273  70],[49.29382716 12.70617284] ; [272.70617284  70.29382716],0
d2,1,0.920398,0.009987,[33 29] ; [186 159],[33.36117936 28.63882064] ; [185.63882064 159.36117936],0
r2,1,0.964823,0.001945,[59  3] ; [325  17],[58.93069307  3.06930693] ; [325.06930693  16.93069307],0
a3,1,0.972697,0.001171,[48 14] ; [267  77],[48.10344828 13.89655172] ; [266.89655172  77.10344828],0
b5,1,0.97769,0.000782,[39 23] ; [217 129],[38.90196078 23.09803922] ; [217.09803922 128.90196078],0
