Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,53.938186,[109  36] ; [29 74],[80.68548387 64.31451613] ; [57.31451613 45.68548387],1
s2,1,0.0,42.31376,[90 55] ; [21 82],[64.89919355 80.10080645] ; [46.10080645 56.89919355],1
s8,1,0.0,32.35941,[69 78] ; [13 90],[48.216 98.784] ; [33.784 69.216],1
s7,1,1e-06,23.377312,[68 70] ; [19 82],[50.23430962 87.76569038] ; [36.76569038 64.23430962],1
n5,1,1.7e-05,18.492336,[111  36] ; [50 52],[95.04819277 51.95180723] ; [65.95180723 36.04819277],1
s5,1,0.000116,14.864204,[46 95] ; [11 88],[ 33.4875 107.5125] ; [23.5125 75.4875],1
p5,1,0.000732,11.405368,[ 22 125] ; [ 2 98],[ 14.28340081 132.71659919] ; [ 9.71659919 90.28340081],1
p10,1,0.002694,9.003926,[112  33] ; [60 41],[101.38211382  43.61788618] ; [70.61788618 30.38211382],0
p4,1,0.003433,8.561509,[81 66] ; [37 65],[69.6626506 77.3373494] ; [48.3373494 53.6626506],0
u3,1,0.004016,8.276534,[51 26] ; [24 34],[42.77777778 34.22222222] ; [32.22222222 25.77777778],0
v1,1,0.005168,7.819612,[72 70] ; [33 68],[61.35802469 80.64197531] ; [43.64197531 57.35802469],0
r1,1,0.005264,7.786596,[107  39] ; [58 45],[96.74698795 49.25301205] ; [68.25301205 34.74698795],0
n4,1,0.006431,7.425454,[102  45] ; [54 49],[91.728 55.272] ; [64.272 38.728],0
p3,1,0.009861,6.659784,[65 82] ; [29 74],[55.272 91.728] ; [38.728 64.272],0
s4,1,0.01414,6.020557,[ 33 112] ; [11 92],[ 25.72580645 119.27419355] ; [18.27419355 84.72580645],0
r4,1,0.035669,4.412865,[130  17] ; [81 22],[124.068  22.932] ; [86.932 16.068],0
p8,1,0.047515,3.927048,[70 76] ; [36 66],[62.40322581 83.59677419] ; [43.59677419 58.40322581],0
u2,1,0.063588,3.441238,[47 28] ; [27 31],[41.72932331 33.27067669] ; [32.27067669 25.72932331],0
p7,1,0.063701,3.438309,[90 52] ; [52 49],[82.97942387 59.02057613] ; [59.02057613 41.97942387],0
p6,1,0.065957,3.380872,[52 90] ; [26 76],[45.39344262 96.60655738] ; [32.60655738 69.39344262],0
v3,1,0.069947,3.28426,[52 90] ; [25 73],[45.55833333 96.44166667] ; [31.44166667 66.55833333],0
d3,1,0.081777,3.029225,[92 55] ; [52 49],[85.35483871 61.64516129] ; [58.64516129 42.35483871],0
v2,1,0.101198,2.686557,[68 71] ; [37 60],[61.84322034 77.15677966] ; [43.15677966 53.84322034],0
p9,1,0.114661,2.488771,[113  31] ; [71 31],[107.70731707  36.29268293] ; [76.29268293 25.70731707],0
d5,1,0.117802,2.446298,[102  45] ; [61 41],[96.22891566 50.77108434] ; [66.77108434 35.22891566],0
r2,1,0.121603,2.39655,[134  11] ; [89 14],[130.38306452  14.61693548] ; [92.61693548 10.38306452],0
p2,1,0.153734,2.034805,[118  29] ; [74 28],[113.34939759  33.65060241] ; [78.65060241 23.34939759],0
n3,1,0.175334,1.836735,[20 12] ; [22  6],[22.4  9.6] ; [19.6  8.4],0
d2,1,0.178224,1.812373,[ 28 119] ; [27 76],[ 32.34 114.66] ; [22.66 80.34],0
