Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,53.957262,[28 85] ; [40  5],[48.63291139 64.36708861] ; [19.36708861 25.63291139],1
s7,1,0.0,40.421103,[18 88] ; [31 13],[34.62666667 71.37333333] ; [14.37333333 29.62666667],1
s8,1,0.0,30.375702,[21 93] ; [29 17],[35.625 78.375] ; [14.375 31.625],1
s6,1,7e-06,20.293598,[41 73] ; [34 11],[53.77358491 60.22641509] ; [21.22641509 23.77358491],1
s5,1,0.001183,10.517456,[ 13 100] ; [15 30],[20.02531646 92.97468354] ; [ 7.97468354 37.02531646],0
p10,1,0.01074,6.507858,[67 44] ; [36  8],[73.76129032 37.23870968] ; [29.23870968 14.76129032],0
n6,1,0.034605,4.464549,[78 36] ; [39  7],[83.3625 30.6375] ; [33.6375 12.3625],0
r2,1,0.040316,4.20452,[95 19] ; [43  2],[98.94339623 15.05660377] ; [39.05660377  5.94339623],0
p6,1,0.041688,4.147811,[28 84] ; [19 27],[33.3164557 78.6835443] ; [13.6835443 32.3164557],0
d5,1,0.044664,4.031299,[45 70] ; [26 20],[50.71428571 64.28571429] ; [20.28571429 25.71428571],0
a5,1,0.057627,3.604403,[56 59] ; [30 16],[61.42857143 53.57142857] ; [24.57142857 21.42857143],0
d1,1,0.087095,2.927273,[  3 112] ; [ 4 42],[  5. 110.] ; [ 2. 44.],0
a8,1,0.093903,2.806163,[12 95] ; [ 9 32],[15.18243243 91.81756757] ; [ 5.81756757 35.18243243],0
u2,1,0.099852,2.70791,[30 33] ; [ 5 14],[26.8902439 36.1097561] ; [ 8.1097561 10.8902439],0
v2,1,0.133787,2.248001,[41 64] ; [24 22],[45.1986755 59.8013245] ; [19.8013245 26.1986755],0
r1,1,0.137543,2.20523,[66 47] ; [32 13],[70.08860759 42.91139241] ; [27.91139241 17.08860759],0
n1,1,0.146169,2.111785,[16 24] ; [6 3],[17.95918367 22.04081633] ; [4.04081633 4.95918367],0
a3,1,0.147115,2.101912,[52 61] ; [27 19],[56.14465409 56.85534591] ; [22.85534591 23.14465409],0
v1,1,0.149139,2.081037,[44 67] ; [24 22],[48.07643312 62.92356688] ; [19.92356688 26.07643312],0
p7,1,0.15035,2.068692,[57 55] ; [28 16],[61.02564103 50.97435897] ; [23.97435897 20.02564103],0
p5,1,0.153445,2.037663,[  9 104] ; [ 7 38],[ 11.44303797 101.55696203] ; [ 4.55696203 40.44303797],0
r3,1,0.154539,2.026868,[90 23] ; [41  5],[93.10062893 19.89937107] ; [37.89937107  8.10062893],0
