Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,68.130473,[ 2 73] ; [101  70],[31.40243902 43.59756098] ; [71.59756098 99.40243902],1
d4,1,0.0,48.439263,[29 46] ; [142  29],[52.13414634 22.86585366] ; [118.86585366  52.13414634],1
d3,1,0.0,35.326616,[20 55] ; [115  55],[41.32653061 33.67346939] ; [93.67346939 76.32653061],1
a5,1,0.0,32.612065,[27 48] ; [127  44],[46.95121951 28.04878049] ; [107.04878049  63.95121951],1
a7,1,3e-06,21.671922,[29 46] ; [120  51],[45.42682927 29.57317073] ; [103.57317073  67.42682927],1
a3,1,3e-05,17.409376,[27 45] ; [113  57],[41.65289256 30.34710744] ; [98.34710744 71.65289256],1
d2,1,0.000148,14.400963,[17 58] ; [82 87],[30.43032787 44.56967213] ; [ 68.56967213 100.43032787],1
a6,1,0.000605,11.759943,[33 42] ; [115  56],[45.12195122 29.87804878] ; [102.87804878  68.12195122],1
r4,1,0.002017,9.533971,[45 30] ; [135  36],[54.87804878 20.12195122] ; [125.12195122  45.87804878],0
p10,1,0.002222,9.356382,[34 39] ; [114  55],[44.6446281 28.3553719] ; [103.3553719  65.6446281],0
a4,1,0.002378,9.232485,[16 57] ; [72 98],[26.43621399 46.56378601] ; [ 61.56378601 108.43621399],0
r1,1,0.003616,8.467332,[37 38] ; [117  53],[47.14285714 27.85714286] ; [106.85714286  63.14285714],0
r3,1,0.005818,7.605906,[52 22] ; [146  25],[59.80408163 14.19591837] ; [138.19591837  32.80408163],0
a2,1,0.006269,7.471202,[ 4 71] ; [ 32 139],[10.97560976 64.02439024] ; [ 25.02439024 145.97560976],0
p2,1,0.006975,7.279397,[44 31] ; [128  41],[52.86885246 22.13114754] ; [119.13114754  49.86885246],0
r2,1,0.007081,7.252267,[57 18] ; [150  18],[63.88888889 11.11111111] ; [143.11111111  24.88888889],0
p4,1,0.008887,6.845298,[21 52] ; [80 91],[30.21721311 42.78278689] ; [ 70.78278689 100.21721311],0
n4,1,0.010913,6.479352,[42 33] ; [124  47],[50.6097561 24.3902439] ; [115.3902439  55.6097561],0
v4,1,0.014759,5.94499,[57 18] ; [150  20],[63.36734694 11.63265306] ; [143.63265306  26.36734694],0
u1,1,0.022336,5.219443,[ 2 73] ; [ 20 151],[ 6.70731707 68.29268293] ; [ 15.29268293 155.70731707],0
p3,1,0.024267,5.075448,[18 57] ; [ 66 104],[25.71428571 49.28571429] ; [ 58.28571429 111.71428571],0
u2,1,0.042286,4.123738,[17 31] ; [32 26],[22.18867925 25.81132075] ; [26.81132075 31.18867925],0
n6,1,0.043564,4.073384,[48 27] ; [130  40],[54.48979592 20.51020408] ; [123.51020408  46.48979592],0
p9,1,0.056185,3.646575,[43 30] ; [120  48],[49.37344398 23.62655602] ; [113.62655602  54.37344398],0
p7,1,0.058647,3.575234,[29 44] ; [89 79],[35.74273859 37.25726141] ; [82.25726141 85.74273859],0
b5,1,0.066325,3.371708,[38 37] ; [108  63],[44.51219512 30.48780488] ; [101.48780488  69.51219512],0
p8,1,0.108021,2.582937,[24 48] ; [76 95],[29.62962963 42.37037037] ; [ 70.37037037 100.62962963],0
u3,1,0.121015,2.404129,[18 30] ; [30 27],[21.94285714 26.05714286] ; [26.05714286 30.94285714],0
s8,1,0.125994,2.341179,[11 63] ; [ 40 130],[15.46721311 58.53278689] ; [ 35.53278689 134.46721311],0
s6,1,0.160116,1.973132,[24 49] ; [71 96],[28.89583333 44.10416667] ; [ 66.10416667 100.89583333],0
s1,1,0.166991,1.909747,[ 5 69] ; [  5 165],[ 3.03278689 70.96721311] ; [  6.96721311 163.03278689],0
v1,1,0.169901,1.883816,[18 55] ; [ 57 113],[22.5308642 50.4691358] ; [ 52.4691358 117.5308642],0
p6,1,0.244521,1.35434,[14 58] ; [ 45 125],[17.55371901 54.44628099] ; [ 41.44628099 128.55371901],0
a1,1,0.26993,1.217103,[ 5 70] ; [  6 165],[ 3.35365854 71.64634146] ; [  7.64634146 163.35365854],0
p1,1,0.272034,1.206464,[ 9 66] ; [ 13 157],[ 6.73469388 68.26530612] ; [ 15.26530612 154.73469388],0
b2,1,0.273629,1.198466,[19 27] ; [31 66],[16.08391608 29.91608392] ; [33.91608392 63.08391608],0
b3,1,0.273629,1.198466,[19 27] ; [31 66],[16.08391608 29.91608392] ; [33.91608392 63.08391608],0
n3,1,0.294475,1.09905,[20  8] ; [31 21],[17.85 10.15] ; [33.15 18.85],0
p11,1,0.359592,0.839319,[45 30] ; [113  58],[48.17073171 26.82926829] ; [109.82926829  61.17073171],0
b1,1,0.402813,0.699913,[35 40] ; [ 70 101],[32.01219512 42.98780488] ; [72.98780488 98.01219512],0
n2,1,0.405076,0.693207,[20 10] ; [31 23],[18.21428571 11.78571429] ; [32.78571429 21.21428571],0
a8,1,0.413882,0.66762,[ 6 65] ; [ 19 138],[ 7.78508772 63.21491228] ; [ 17.21491228 139.78508772],0
n1,1,0.425525,0.635007,[13 16] ; [19 34],[11.31707317 17.68292683] ; [20.68292683 32.31707317],0
s7,1,0.45897,0.548405,[15 57] ; [ 41 121],[17.23076923 54.76923077] ; [ 38.76923077 123.23076923],0
p12,1,0.469288,0.523652,[ 3 71] ; [  4 165],[ 2.13168724 71.86831276] ; [  4.86831276 164.13168724],0
s4,1,0.641475,0.216819,[10 65] ; [ 19 150],[ 8.91393443 66.08606557] ; [ 20.08606557 148.91393443],0
s5,1,0.66049,0.192929,[11 62] ; [ 29 138],[12.16666667 60.83333333] ; [ 27.83333333 139.16666667],0
n5,1,0.671409,0.179959,[48 26] ; [115  55],[49.43442623 24.56557377] ; [113.56557377  56.43442623],0
