Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,56.971469,[486  78] ; [90 63],[453.08786611 110.91213389] ; [122.91213389  30.08786611],1
p9,1,0.0,45.948115,[494  67] ; [100  54],[466.06153846  94.93846154] ; [127.93846154  26.06153846],1
n6,1,0.0,30.737473,[498  69] ; [109  48],[475.37154696  91.62845304] ; [131.62845304  25.37154696],1
p2,1,0.0,27.06645,[489  76] ; [108  49],[467.18144044  97.81855956] ; [129.81855956  27.18144044],1
p8,1,0.0,25.28362,[323 234] ; [ 55 101],[295.29593268 261.70406732] ; [82.70406732 73.29593268],1
r3,1,1e-06,24.408067,[559   9] ; [142  15],[549.19724138  18.80275862] ; [151.80275862   5.19724138],1
p7,1,1e-06,23.320464,[377 173] ; [73 81],[351.5625 198.4375] ; [98.4375 55.5625],1
n4,1,4e-06,21.354292,[468 101] ; [103  55],[446.90371389 122.09628611] ; [124.09628611  33.90371389],1
r4,1,4e-06,21.29841,[562   9] ; [145  14],[553.00958904  17.99041096] ; [153.99041096   5.00958904],1
n5,1,6.4e-05,15.983705,[445 121] ; [99 58],[425.86998617 140.13001383] ; [118.13001383  38.86998617],1
p4,1,0.000276,13.227196,[356 207] ; [74 83],[336.23611111 226.76388889] ; [93.76388889 63.23611111],1
b1,1,0.000329,12.89914,[198 373] ; [80 79],[217.44931507 353.55068493] ; [60.55068493 98.44931507],1
v4,1,0.000549,11.941177,[559  10] ; [147  11],[552.56396149  16.43603851] ; [153.43603851   4.56396149],1
s1,1,0.002355,9.249797,[ 14 545] ; [ 12 145],[ 20.29888268 538.70111732] ; [  5.70111732 151.29888268],0
p3,1,0.002733,8.977343,[300 266] ; [62 95],[283.39142462 282.60857538] ; [78.60857538 78.39142462],0
p12,1,0.00998,6.638515,[ 54 508] ; [  5 151],[ 46.1810585 515.8189415] ; [ 12.8189415 143.1810585],0
v1,1,0.010465,6.554,[323 231] ; [74 84],[308.90168539 245.09831461] ; [88.09831461 69.90168539],0
b3,1,0.023237,5.15071,[147 214] ; [22 59],[138.02941176 222.97058824] ; [30.97058824 50.02941176],0
b2,1,0.023237,5.15071,[147 214] ; [22 59],[138.02941176 222.97058824] ; [30.97058824 50.02941176],0
v2,1,0.055079,3.679694,[333 213] ; [79 72],[322.74318508 223.25681492] ; [89.25681492 61.74318508],0
a6,1,0.062934,3.458338,[410 158] ; [102  56],[400.57300275 167.42699725] ; [111.42699725  46.57300275],0
p5,1,0.099255,2.717466,[ 70 493] ; [ 12 144],[ 64.20862309 498.79137691] ; [ 17.79137691 138.20862309],0
a5,1,0.11383,2.500229,[443 127] ; [114  45],[435.51440329 134.48559671] ; [121.48559671  37.51440329],0
s4,1,0.145043,2.123628,[ 86 473] ; [ 32 126],[ 91.9972106 467.0027894] ; [ 26.0027894 131.9972106],0
b5,1,0.160463,1.96986,[331 240] ; [102  57],[338.6890411 232.3109589] ; [94.3109589 64.6890411],0
v3,1,0.211773,1.559266,[233 314] ; [55 94],[226.34482759 320.65517241] ; [61.65517241 87.34482759],0
u2,1,0.21258,1.553769,[92 60] ; [22 22],[88.40816327 63.59183673] ; [25.59183673 18.40816327],0
d2,1,0.228452,1.450471,[282 286] ; [87 71],[288.69421488 279.30578512] ; [80.30578512 77.69421488],0
n1,1,0.228597,1.449569,[35 61] ; [29 34],[38.64150943 57.35849057] ; [25.35849057 37.64150943],0
a7,1,0.24287,1.363856,[417 151] ; [124  35],[422.67950481 145.32049519] ; [118.32049519  40.67950481],0
a8,1,0.289621,1.121384,[ 77 438] ; [ 16 124],[ 73.1221374 441.8778626] ; [ 19.8778626 120.1221374],0
d5,1,0.318243,0.996154,[463 106] ; [134  24],[467.25309491 101.74690509] ; [129.74690509  28.25309491],0
s8,1,0.325754,0.965703,[262 302] ; [66 91],[256.57697642 307.42302358] ; [71.42302358 85.57697642],0
s6,1,0.33621,0.924829,[380 177] ; [112  43],[384.89325843 172.10674157] ; [107.10674157  47.89325843],0
n2,1,0.358036,0.844771,[72 23] ; [45 20],[69.46875 25.53125] ; [47.53125 17.46875],0
p6,1,0.401974,0.702412,[208 351] ; [ 52 103],[203.55742297 355.44257703] ; [56.44257703 98.55742297],0
a4,1,0.432945,0.614911,[264 304] ; [79 79],[268.35261708 299.64738292] ; [74.64738292 83.35261708],0
