Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,28.791138,[44 77] ; [60 20],[62.60696517 58.39303483] ; [41.39303483 38.60696517],1
p7,1,0.000293,13.114234,[65 54] ; [63 16],[76.92929293 42.07070707] ; [51.07070707 27.92929293],1
s8,1,0.000384,12.60924,[45 77] ; [51 31],[57.41176471 64.58823529] ; [38.58823529 43.41176471],1
v1,1,0.000499,12.121212,[54 66] ; [56 24],[66. 54.] ; [44. 36.],1
n4,1,0.002565,9.093552,[85 37] ; [72 10],[93.89215686 28.10784314] ; [63.10784314 18.89215686],0
p3,1,0.005719,7.636684,[52 70] ; [50 30],[61.6039604 60.3960396] ; [40.3960396 39.6039604],0
s7,1,0.006191,7.493802,[53 65] ; [50 27],[62.32820513 55.67179487] ; [40.67179487 36.32820513],0
n5,1,0.008347,6.957375,[83 37] ; [70 12],[90.89108911 29.10891089] ; [62.10891089 19.89108911],0
p5,1,0.017062,5.689962,[  9 112] ; [15 66],[ 14.37623762 106.62376238] ; [ 9.62376238 71.37623762],0
a3,1,0.019423,5.46298,[87 35] ; [70 12],[93.89215686 28.10784314] ; [63.10784314 18.89215686],0
p8,1,0.020438,5.374056,[51 70] ; [46 32],[58.9798995 62.0201005] ; [38.0201005 39.9798995],0
n3,1,0.022097,5.238095,[17 18] ; [16  4],[21. 14.] ; [12.  8.],0
s2,1,0.029999,4.709353,[54 68] ; [49 33],[61.59803922 60.40196078] ; [41.40196078 40.59803922],0
a5,1,0.043503,4.075741,[85 38] ; [67 15],[91.2 31.8] ; [60.8 21.2],0
a2,1,0.049472,3.859251,[ 14 109] ; [ 3 79],[ 10.2 112.8] ; [ 6.8 75.2],0
p10,1,0.052048,3.774235,[87 34] ; [67 13],[92.70646766 28.29353234] ; [61.29353234 18.70646766],0
a1,1,0.05571,3.660714,[  6 117] ; [10 72],[  9.6 113.4] ; [ 6.4 75.6],0
v4,1,0.05943,3.553216,[103  20] ; [76  6],[107.4  15.6] ; [71.6 10.4],0
p4,1,0.065765,3.385669,[59 62] ; [49 30],[65.34 55.66] ; [42.66 36.34],0
n6,1,0.084099,2.983854,[94 26] ; [72 10],[98.61386139 21.38613861] ; [67.38613861 14.61386139],0
a4,1,0.09782,2.740734,[65 57] ; [34 48],[59.20588235 62.79411765] ; [39.79411765 42.20588235],0
r4,1,0.116827,2.45935,[94 29] ; [70 12],[98.4 24.6] ; [65.6 16.4],0
d5,1,0.129631,2.296919,[98 25] ; [72 10],[102.  21.] ; [68. 14.],0
s6,1,0.145072,2.123313,[69 48] ; [56 25],[73.86363636 43.13636364] ; [51.13636364 29.86363636],0
p2,1,0.155772,2.014803,[87 33] ; [65 15],[91.2 28.8] ; [60.8 19.2],0
b5,1,0.170496,1.87858,[63 60] ; [34 48],[58.2 64.8] ; [38.8 43.2],0
p6,1,0.201553,1.631085,[37 80] ; [32 47],[41.18877551 75.81122449] ; [27.81122449 51.18877551],0
p9,1,0.223644,1.480836,[94 26] ; [69 12],[97.31343284 22.68656716] ; [65.68656716 15.31343284],0
r1,1,0.243951,1.357616,[87 36] ; [64 18],[90.6 32.4] ; [60.4 21.6],0
u2,1,0.278335,1.175203,[17 18] ; [8 4],[18.61702128 16.38297872] ; [6.38297872 5.61702128],0
u1,1,0.311412,1.02468,[  5 118] ; [ 6 76],[  6.6 116.4] ; [ 4.4 77.6],0
p11,1,0.31927,0.991935,[90 33] ; [65 17],[93. 30.] ; [62. 20.],0
r3,1,0.336578,0.923423,[109  14] ; [76  6],[111.  12.] ; [74.  8.],0
s1,1,0.352062,0.86601,[  3 119] ; [ 4 78],[  4.18627451 117.81372549] ; [ 2.81372549 79.18627451],0
n1,1,0.397434,0.716075,[16 21] ; [ 6 13],[14.53571429 22.46428571] ; [ 7.46428571 11.53571429],0
s5,1,0.466912,0.529273,[51 65] ; [31 49],[48.53061224 67.46938776] ; [33.46938776 46.53061224],0
s3,1,0.541059,0.373581,[67 55] ; [48 33],[69.11330049 52.88669951] ; [45.88669951 35.11330049],0
a6,1,0.553871,0.350427,[43 80] ; [32 50],[45. 78.] ; [30. 52.],0
p1,1,0.573291,0.317206,[ 10 112] ; [ 5 77],[  8.97058824 113.02941176] ; [ 6.02941176 75.97058824],0
u4,1,0.611817,0.257538,[  3 120] ; [ 3 79],[  3.6 119.4] ; [ 2.4 79.6],0
