Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,59.676065,[ 38 616] ; [28 65],[ 57.78313253 596.21686747] ; [ 8.21686747 84.78313253],1
p12,1,0.0,53.295411,[ 37 617] ; [26 66],[ 55.230563 598.769437] ; [ 7.769437 84.230563],1
s5,1,0.0,41.750291,[200 438] ; [57 28],[226.78561549 411.21438451] ; [30.21438451 54.78561549],1
p3,1,0.0,35.000816,[307 349] ; [74 19],[333.6929239 322.3070761] ; [47.3070761 45.6929239],1
p8,1,0.0,31.306248,[326 320] ; [75 17],[351.01084011 294.98915989] ; [49.98915989 42.01084011],1
p4,1,0.0,29.57693,[375 278] ; [80 12],[398.81208054 254.18791946] ; [56.18791946 35.81208054],1
p6,1,0.0,25.819861,[227 422] ; [57 34],[249.07567568 399.92432432] ; [34.92432432 56.07567568],1
a1,1,1e-05,19.572377,[ 23 634] ; [13 80],[ 31.536 625.464] ; [ 4.464 88.536],1
s7,1,1.2e-05,19.159789,[299 332] ; [63 24],[318.13649025 312.86350975] ; [43.86350975 43.13649025],1
v3,1,0.00026,13.337907,[247 392] ; [53 37],[262.96296296 376.03703704] ; [37.03703704 52.96296296],1
b5,1,0.000395,12.554319,[409 248] ; [40 53],[393.324 263.676] ; [55.676 37.324],1
s6,1,0.001002,10.824404,[430 217] ; [73 14],[443.38010899 203.61989101] ; [59.61989101 27.38010899],0
s1,1,0.001809,9.73424,[ 16 631] ; [ 8 85],[ 20.98378378 626.01621622] ; [ 3.01621622 89.98378378],0
n5,1,0.002414,9.204617,[509 145] ; [85  8],[520.04819277 133.95180723] ; [73.95180723 19.04819277],0
s8,1,0.002749,8.966906,[282 371] ; [55 37],[295.38389262 357.61610738] ; [41.61610738 50.38389262],0
v1,1,0.002754,8.963874,[335 308] ; [62 28],[348.25511596 294.74488404] ; [48.74488404 41.25511596],0
p7,1,0.003717,8.417214,[401 241] ; [71 20],[413.40245566 228.59754434] ; [58.59754434 32.40245566],0
n4,1,0.004159,8.212952,[516 139] ; [85  8],[526.27673797 128.72326203] ; [74.72326203 18.27673797],0
p9,1,0.021897,5.253989,[546 100] ; [86  6],[553.21409214  92.78590786] ; [78.78590786 13.21409214],0
p10,1,0.02228,5.223782,[530 120] ; [83  8],[537.71929825 112.28070175] ; [75.28070175 15.71929825],0
u4,1,0.045098,4.014986,[ 13 644] ; [ 5 88],[ 15.768 641.232] ; [ 2.232 90.768],0
r2,1,0.049921,3.844095,[629  22] ; [85  7],[625.59084791  25.40915209] ; [88.40915209  3.59084791],0
s2,1,0.065273,3.398074,[325 325] ; [56 37],[333.31090175 316.68909825] ; [47.68909825 45.31090175],0
a2,1,0.089616,2.881257,[166 491] ; [16 77],[159.432 497.568] ; [22.568 70.432],0
n1,1,0.094021,2.804148,[53 97] ; [10  8],[56.25 93.75] ; [ 6.75 11.25],0
s3,1,0.094976,2.787952,[348 299] ; [58 34],[355.45602165 291.54397835] ; [50.54397835 41.45602165],0
b3,1,0.114109,2.49637,[145 243] ; [31 34],[150.74613687 237.25386313] ; [25.25386313 39.74613687],0
b2,1,0.114109,2.49637,[145 243] ; [31 34],[150.74613687 237.25386313] ; [25.25386313 39.74613687],0
p11,1,0.144537,2.128982,[523 134] ; [80 13],[528.228 128.772] ; [74.772 18.228],0
n3,1,0.159748,1.976608,[110  40] ; [11  8],[107.3964497  42.6035503] ; [13.6035503  5.3964497],0
a3,1,0.164092,1.936106,[460 193] ; [72 21],[465.67828418 187.32171582] ; [66.32171582 26.67828418],0
b1,1,0.213324,1.548726,[232 425] ; [39 54],[237.396 419.604] ; [33.604 59.396],0
s4,1,0.251901,1.312728,[117 531] ; [12 79],[113.1150203 534.8849797] ; [15.8849797 75.1150203],0
p2,1,0.264407,1.245535,[548 107] ; [82 11],[551.67112299 103.32887701] ; [78.32887701 14.67112299],0
d5,1,0.384182,0.757277,[532 123] ; [72 21],[528.90374332 126.09625668] ; [75.09625668 17.90374332],0
r4,1,0.412564,0.671399,[606  51] ; [88  5],[607.944  49.056] ; [86.056  6.944],0
a8,1,0.422848,0.642387,[ 79 516] ; [14 71],[ 81.375 513.625] ; [11.625 73.375],0
a6,1,0.522697,0.408568,[445 211] ; [60 33],[442.29639519 213.70360481] ; [62.70360481 30.29639519],0
u2,1,0.594456,0.283439,[99 95] ; [12  9],[100.15813953  93.84186047] ; [10.84186047 10.15813953],0
d3,1,0.599132,0.276307,[455 201] ; [62 31],[452.80640854 203.19359146] ; [64.19359146 28.80640854],0
